"dates","MAR.Open","MAR.High","MAR.Low","MAR.Close","MAR.Volume","MAR.Adjusted"
"2011-06-28",32.280869,33.543827,32.243168,33.524975,4193496,29.753525
"2011-06-29",33.619228,33.930256,33.063148,33.185673,4977363,29.4524
"2011-06-30",33.383598,33.572102,33.195099,33.449577,3843791,29.686611
"2011-07-01",33.562675,34.769085,33.449577,34.70311,3703314,30.799126
"2011-07-05",34.637135,34.816212,34.024506,34.533459,3874348,30.64856
"2011-07-06",34.533459,34.627708,34.373234,34.51461,3226713,30.631842
"2011-07-07",34.863335,35.626766,34.853912,35.39114,3951695,31.409765
"2011-07-08",34.797359,35.042412,34.495758,35.03299,3078916,31.091898
"2011-07-11",34.47691,34.684261,34.213009,34.373234,4109571,30.506359
"2011-07-12",34.307259,35.174362,34.250706,34.70311,5818418,30.799126
"2011-07-13",35.466541,35.72102,34.948162,35.004711,7257771,31.066807
"2011-07-14",33.788879,34.024506,31.998116,32.695572,21593472,29.017435
"2011-07-15",32.648445,32.931198,32.290291,32.931198,9931384,29.226557
"2011-07-18",32.704994,32.818096,32.214893,32.271442,7048860,28.641022
"2011-07-19",32.497643,32.610744,32.337418,32.375118,7083979,28.733032
"2011-07-20",32.554195,32.629597,32.224316,32.280869,5313276,28.649384
"2011-07-21",32.516495,33.072575,32.431667,32.846371,4020023,29.151264
"2011-07-22",32.836945,33.2705,32.770969,33.091423,2552766,29.368761
"2011-07-25",32.799248,32.912346,32.601318,32.780396,3014725,29.09272
"2011-07-26",32.71442,32.742695,32.233742,32.290291,5600807,28.657753
"2011-07-27",32.346844,32.412819,31.37606,31.460886,7835485,27.921648
"2011-07-28",31.526861,31.639961,30.80113,30.838831,6001547,27.369568
"2011-07-29",30.461828,30.706881,29.858624,30.631479,8687999,27.185545
"2011-08-01",30.999058,31.036758,30.094252,30.179075,6516450,26.784033
"2011-08-02",29.8869,30.065975,28.689915,28.708765,7101485,25.479124
"2011-08-03",28.510839,29.500471,28.049009,29.340244,15403068,26.039576
"2011-08-04",28.821865,28.859566,27.577757,27.643732,12438421,24.533909
"2011-08-05",28.237513,28.66164,27.144203,27.803959,15760306,24.676117
"2011-08-08",26.7295,26.965128,25.824694,25.92837,13873424,23.01152
"2011-08-09",26.701225,26.795477,25.212065,26.663525,15773250,23.663973
"2011-08-10",25.94722,26.352497,25.16494,25.27804,11767551,22.434347
"2011-08-11",25.475965,26.870876,25.325165,26.512724,6701170,23.530138
"2011-08-12",26.569275,26.965128,26.201696,26.597549,5226274,23.605421
"2011-08-15",26.842602,27.163054,26.493874,27.163054,3761776,24.107304
"2011-08-16",26.795477,27.134779,26.550425,26.918001,5606112,23.973005
"2011-08-17",27.106503,27.426956,26.927427,27.276155,7604399,24.291975
"2011-08-18",26.305372,26.512724,24.985863,25.249763,8768635,22.487282
"2011-08-19",24.787935,25.589067,24.618284,24.731384,6323136,22.025612
"2011-08-22",25.353439,25.485392,24.505184,24.60886,6064464,21.916496
"2011-08-23",24.72196,25.673893,24.62771,25.655043,7945935,22.848221
"2011-08-24",25.541943,26.823751,25.419416,26.804901,5553274,23.872276
"2011-08-25",26.965128,27.087652,25.645617,25.711594,4477526,22.898588
"2011-08-26",25.438267,26.333649,24.995287,25.937796,4704156,23.10004
"2011-08-29",26.399624,27.408106,26.305372,27.408106,3760078,24.409485
"2011-08-30",27.247879,27.624882,26.842602,27.39868,4146600,24.401093
"2011-08-31",27.681433,28.152685,27.360979,27.596607,3991058,24.577362
"2011-09-01",27.643732,28.011311,26.927427,27.097078,4301825,24.13249
"2011-09-02",26.409048,26.569275,25.664467,25.711594,3735463,22.898588
"2011-09-06",24.985863,25.070688,24.439207,25.032988,6221810,22.29422
"2011-09-07",25.513666,26.107447,25.230913,26.06032,3443263,23.209158
"2011-09-08",25.796417,25.862394,25.155514,25.268616,3039235,22.504068
"2011-09-09",24.901037,25.042414,24.429783,24.580584,5886640,21.891319
"2011-09-12",24.175306,24.693686,24.024506,24.542885,6160378,21.857738
"2011-09-13",24.665409,25.96607,24.410933,25.683317,6554540,22.873402
"2011-09-14",25.815269,27.106503,25.768143,26.663525,6999205,23.74637
"2011-09-15",27.021679,27.332705,26.795477,27.163054,5338209,24.191244
"2011-09-16",27.32328,27.558907,27.031103,27.521206,4263416,24.510212
"2011-09-19",26.908577,27.257303,26.559849,27.087652,3371328,24.124094
"2011-09-20",27.313854,27.690859,26.965128,26.965128,3705224,24.014971
"2011-09-21",27.049953,27.492931,26.173422,26.173422,4078802,23.309885
"2011-09-22",25.183788,25.589067,24.599434,25.25919,6820957,22.49568
"2011-09-23",25.051838,26.211123,25.004713,25.607918,6414488,22.80625
"2011-09-26",25.900093,26.19227,25.108389,26.098021,5006116,23.242731
"2011-09-27",26.814325,27.28558,26.625826,26.804901,5515609,23.872276
"2011-09-28",26.936852,26.993402,26.154572,26.201696,4326440,23.335066
"2011-09-29",26.823751,27.43638,26.550425,27.049953,7552835,24.090517
"2011-09-30",26.540998,26.625826,25.673893,25.673893,6402286,22.865002
"2011-10-03",25.438267,26.352497,24.401508,24.674835,7672091,21.975252
"2011-10-04",24.250708,25.589067,24.090481,25.541943,7108700,22.747494
"2011-10-05",25.551367,26.625826,25.174364,26.559849,6149556,23.654032
"2011-10-06",26.7672,27.332705,26.06032,27.125353,7948906,24.157661
"2011-10-07",27.28558,27.370405,26.229973,26.550425,5362612,23.645638
"2011-10-10",27.115929,28.246937,27.002829,27.917059,5208555,24.862762
"2011-10-11",27.690859,27.822809,27.389256,27.587181,5054180,24.568974
"2011-10-12",27.756832,29.114042,27.728558,28.491989,5693644,25.374781
"2011-10-13",28.143261,28.539114,27.766258,28.416588,4020023,25.307632
"2011-10-14",28.765316,28.934967,28.190386,28.887842,2652288,25.727329
"2011-10-17",28.444862,28.737041,27.587181,27.662582,2974938,24.636122
"2011-10-18",27.587181,29.057493,27.426956,28.746466,3554987,25.601423
"2011-10-19",28.68049,28.708765,28.001884,28.096136,4276148,25.022242
"2011-10-20",28.10556,28.586239,27.766258,28.407164,3823844,25.299242
"2011-10-21",28.925543,29.46277,28.737041,29.180019,4153921,25.987539
"2011-10-24",29.227144,30.150801,29.151745,30.01885,4788399,26.734602
"2011-10-25",29.754948,30.160227,29.095194,29.321396,3487825,26.113447
"2011-10-26",29.783222,30.141376,28.944391,29.905748,6147328,26.633869
"2011-10-27",30.782282,31.639961,30.612631,31.385485,5270624,27.951715
"2011-10-28",31.310085,31.479736,30.622055,30.895382,4681026,27.51523
"2011-10-31",30.518379,30.640905,29.641848,29.688972,5989876,26.440811
"2011-11-01",28.850142,29.406221,28.444862,28.868992,5054816,25.710546
"2011-11-02",29.406221,30.311028,29.180019,29.670122,4993809,26.424026
"2011-11-03",30.084826,30.433554,28.991516,30.348728,5135983,27.028389
"2011-11-04",30.084826,30.348728,29.538172,29.792648,3628090,26.53315
"2011-11-07",29.688972,30.075401,29.340244,30,3160401,26.717812
"2011-11-08",30.160227,30.160227,29.104618,29.839773,3114141,26.575113
"2011-11-09",28.982092,29.264845,28.416588,28.491989,4734606,25.374781
"2011-11-10",28.906693,29.189444,28.246937,28.52969,5927489,25.408363
"2011-11-11",29.019793,29.924599,29.000942,29.802074,2614728,26.541542
"2011-11-14",29.528746,29.783222,29.132893,29.377945,2557859,26.163813
"2011-11-15",29.189444,29.811499,29.076344,29.425072,2916052,26.205784
"2011-11-16",29.076344,29.566446,28.784166,28.840715,3820661,25.685368
"2011-11-17",28.746466,29.161169,28.510839,28.746466,3499602,25.601423
"2011-11-18",29.010368,29.264845,28.755892,29.142319,4085062,25.95397
"2011-11-21",28.548538,28.737041,28.180962,28.482565,3968671,25.366394
"2011-11-22",28.709999,29.4,28.459999,28.870001,5145600,25.711441
"2011-11-23",28.459999,28.57,27.940001,27.98,3158400,24.918816
"2011-11-25",27.73,28.469999,27.530001,27.92,1588600,24.954559
"2011-11-28",28.809999,29.370001,28.57,29.280001,3829100,26.170118
"2011-11-29",29.32,29.73,29.200001,29.290001,2859000,26.179052
"2011-11-30",30.389999,30.68,30.07,30.620001,3478800,27.367788
"2011-12-01",30.6,30.92,30.49,30.58,2415700,27.332039
"2011-12-02",30.959999,31.309999,30.76,30.92,3413000,27.635925
"2011-12-05",31.41,31.76,31.07,31.32,3801100,27.993439
"2011-12-06",31.389999,31.389999,30.98,30.98,3011500,27.689554
"2011-12-07",30.950001,30.950001,30.129999,30.5,4855800,27.260536
"2011-12-08",30.290001,30.459999,29.360001,29.43,4998000,26.304178
"2011-12-09",29.639999,30.18,29.59,29.92,3693700,26.742142
"2011-12-12",29.6,29.719999,29.23,29.66,2869400,26.509758
"2011-12-13",29.77,29.91,28.690001,28.84,4662200,25.77685
"2011-12-14",28.66,28.74,28.25,28.290001,4075000,25.285267
"2011-12-15",28.73,28.73,28.24,28.299999,3612400,25.294203
"2011-12-16",28.65,28.950001,28.5,28.559999,4761900,25.526588
"2011-12-19",28.75,28.92,27.93,27.99,3546200,25.017132
"2011-12-20",28.57,28.889999,28.5,28.629999,4530000,25.589149
"2011-12-21",28.5,29.049999,28.35,28.99,3452900,25.910912
"2011-12-22",29.01,29.58,29.01,29.440001,2057700,26.313122
"2011-12-23",29.549999,29.83,29.549999,29.709999,2753900,26.554436
"2011-12-27",29.73,30.18,29.67,30.01,2332500,26.822582
"2011-12-28",29.92,29.959999,29.049999,29.15,3115000,26.053923
"2011-12-29",29.209999,29.4,29.02,29.27,1929900,26.16118
"2011-12-30",29.190001,29.440001,29.129999,29.17,1346800,26.0718
"2012-01-03",29.879999,30.280001,29.82,30,3290500,26.813639
"2012-01-04",29.93,30.57,29.73,30.469999,5360800,27.233721
"2012-01-05",30.200001,31.6,30.030001,31.469999,7517800,28.127516
"2012-01-06",31.389999,31.99,31.190001,31.74,5495200,28.368832
"2012-01-09",31.780001,32.5,31.700001,32.169998,5306000,28.753157
"2012-01-10",33,33.279999,32.43,32.700001,6334900,29.226868
"2012-01-11",33.110001,33.240002,32.790001,33.02,3041800,29.512877
"2012-01-12",33.169998,33.950001,32.959999,33.849998,4931800,30.25473
"2012-01-13",33.34,33.66,33.040001,33.529999,3526000,29.96871
"2012-01-17",33.869999,34.07,33.400002,33.630001,5470800,30.05809
"2012-01-18",33.619999,34.099998,33.549999,33.939999,5251600,30.335171
"2012-01-19",34.029999,34.950001,34.009998,34.66,5047500,30.978693
"2012-01-20",34.669998,34.869999,34.419998,34.84,3112800,31.139578
"2012-01-23",34.830002,34.91,34.290001,34.84,2236900,31.139578
"2012-01-24",34.509998,35.009998,34.400002,34.939999,2344800,31.228954
"2012-01-25",34.900002,35.34,34.650002,35.16,4070700,31.425587
"2012-01-26",35.290001,35.5,34.580002,34.630001,3640600,30.951881
"2012-01-27",34.540001,34.939999,34.279999,34.57,2724400,30.89826
"2012-01-30",34.18,34.759998,33.93,34.650002,2887800,30.969757
"2012-01-31",34.709999,34.720001,34.200001,34.450001,2903700,30.790997
"2012-02-01",34.689999,35.290001,34.689999,35.130001,3719300,31.398777
"2012-02-02",34.57,35.330002,34.369999,35.169998,4928200,31.434523
"2012-02-03",35.560001,36.349998,35.439999,36.130001,4055300,32.292557
"2012-02-06",35.889999,36.23,35.790001,36.150002,2107100,32.310444
"2012-02-07",35.889999,36.389999,35.650002,36.169998,3213500,32.328304
"2012-02-08",36.119999,36.369999,36.029999,36.220001,2749600,32.373005
"2012-02-09",36.310001,36.330002,35.779999,36.049999,2295800,32.221062
"2012-02-10",35.700001,35.869999,35.220001,35.720001,2753200,31.926117
"2012-02-13",36.119999,36.150002,35.450001,35.939999,2765700,32.122734
"2012-02-14",35.669998,35.75,34.860001,35.130001,6386700,31.398777
"2012-02-15",35.220001,35.330002,34.509998,34.73,5984400,31.041258
"2012-02-16",34.380001,35.799999,34.209999,34.82,6667300,31.121696
"2012-02-17",35.029999,35.34,34.75,34.93,3146800,31.220013
"2012-02-21",34.400002,35.139999,34.200001,34.32,4524700,30.674803
"2012-02-22",34.209999,34.689999,34.209999,34.439999,4438200,30.872009
"2012-02-23",34.369999,34.529999,34.029999,34.299999,3975200,30.746513
"2012-02-24",34.91,35.02,34.689999,34.73,4188000,31.131968
"2012-02-27",34.43,35.119999,34.32,34.900002,3392600,31.284361
"2012-02-28",34.889999,35.529999,34.759998,35.41,4298200,31.741524
"2012-02-29",35.5,35.790001,35.130001,35.279999,4138400,31.624996
"2012-03-01",35.470001,35.869999,35.400002,35.75,2832600,32.046291
"2012-03-02",35.790001,36.150002,35.580002,35.75,2817300,32.046291
"2012-03-05",35.77,36.150002,35.66,36.07,2771000,32.333149
"2012-03-06",35.700001,35.91,35.509998,35.779999,4518000,32.073189
"2012-03-07",35.869999,36.049999,35.720001,35.900002,4195300,32.180763
"2012-03-08",36.41,37.16,36.389999,36.740002,5444700,32.933735
"2012-03-09",36.720001,37.82,36.669998,37.540001,5830500,33.650856
"2012-03-12",37.5,37.830002,37.34,37.48,3504400,33.597073
"2012-03-13",37.759998,38.360001,37.73,38.360001,3979500,34.385906
"2012-03-14",38.299999,38.630001,38.099998,38.389999,4159600,34.4128
"2012-03-15",38.389999,38.610001,38.080002,38.380001,2269200,34.403828
"2012-03-16",38.349998,38.529999,38.060001,38.139999,3448300,34.188694
"2012-03-19",38.119999,38.279999,37.66,38.080002,3989200,34.134911
"2012-03-20",37.82,38.009998,37.540001,37.639999,3414300,33.740498
"2012-03-21",37.610001,38.139999,37.540001,37.880001,2507400,33.955643
"2012-03-22",37.689999,37.970001,37.41,37.709999,2058400,33.803246
"2012-03-23",37.740002,37.810001,37.240002,37.720001,2099200,33.812214
"2012-03-26",38.09,38.630001,38.09,38.619999,2917300,34.618961
"2012-03-27",38.720001,38.830002,38.310001,38.549999,3751600,34.556217
"2012-03-28",38.470001,38.52,37.77,38.049999,3109000,34.108017
"2012-03-29",37.779999,37.970001,37.279999,37.639999,2531900,33.740498
"2012-03-30",37.860001,38.130001,37.73,37.849998,2901700,33.928738
"2012-04-02",37.869999,38.16,37.509998,38.040001,3121300,34.099064
"2012-04-03",37.93,38.32,37.860001,38.32,3119600,34.350044
"2012-04-04",37.869999,37.91,37.439999,37.66,2871200,33.758427
"2012-04-05",37.43,37.91,37.400002,37.779999,3660300,33.865982
"2012-04-09",37.080002,37.740002,36.919998,37.490002,3015300,33.606033
"2012-04-10",37.400002,37.549999,36.439999,36.470001,4654000,32.691708
"2012-04-11",36.849998,37.459999,36.599998,37.34,2483800,33.471588
"2012-04-12",37.439999,37.66,37.220001,37.57,2678200,33.677734
"2012-04-13",37.48,37.540001,37.169998,37.310001,2377900,33.444691
"2012-04-16",37.610001,37.639999,37.09,37.310001,3025800,33.444691
"2012-04-17",37.830002,38.060001,37.360001,37.91,2666600,33.982517
"2012-04-18",37.740002,38.18,37.66,37.830002,2484600,33.910809
"2012-04-19",38.790001,39.889999,38.790001,39.450001,6224100,35.36298
"2012-04-20",39.689999,39.689999,38.790001,38.900002,6021300,34.869961
"2012-04-23",38.549999,38.650002,37.950001,38.509998,3506900,34.52037
"2012-04-24",38.549999,38.709999,38.189999,38.400002,2910400,34.421749
"2012-04-25",38.75,39.02,38.549999,39.02,3001900,34.977528
"2012-04-26",39.209999,39.869999,39.060001,39.77,3790300,35.649822
"2012-04-27",39.799999,39.869999,39.419998,39.529999,3718300,35.434696
"2012-04-30",39.279999,39.389999,38.830002,39.09,2195700,35.040287
"2012-05-01",39.209999,39.900002,39.02,39.650002,3007700,35.542267
"2012-05-02",39.459999,40.32,39.16,39.990002,5474400,35.847042
"2012-05-03",39.959999,40.450001,39.810001,40.09,4310200,35.936668
"2012-05-04",39.75,39.919998,39.220001,39.279999,3147500,35.210587
"2012-05-07",39.139999,39.540001,38.82,39.290001,3090000,35.219555
"2012-05-08",39.049999,39.150002,37.970001,38.82,3682600,34.798244
"2012-05-09",38.360001,39.43,38.110001,39.18,3807300,35.120945
"2012-05-10",39.619999,39.849998,38.939999,39.240002,2588000,35.17474
"2012-05-11",39.040001,39.650002,38.709999,39.34,2533600,35.26437
"2012-05-14",38.889999,39.099998,38.5,38.689999,2754500,34.681705
"2012-05-15",38.529999,39.459999,38.509998,39.040001,3569700,34.995464
"2012-05-16",39.18,39.400002,38.57,38.57,3205000,34.689663
"2012-05-17",38.650002,38.709999,36.959999,37.02,4081200,33.295597
"2012-05-18",37.209999,37.73,36.619999,36.830002,4519200,33.124714
"2012-05-21",36.889999,38.060001,36.869999,38.009998,2356600,34.186008
"2012-05-22",38.040001,38.560001,37.700001,37.880001,3337600,34.069088
"2012-05-23",37.630001,38.279999,37.290001,38.110001,3547600,34.275936
"2012-05-24",38.27,38.5,37.950001,38.389999,2502100,34.527775
"2012-05-25",38.150002,38.799999,38.150002,38.639999,2423400,34.752609
"2012-05-29",38.880001,39.189999,38.610001,39.139999,2770700,35.202309
"2012-05-30",38.700001,38.77,37.990002,38.290001,3553500,34.437828
"2012-05-31",38.25,38.98,37.389999,38.709999,4218300,34.815575
"2012-06-01",37.790001,37.900002,36.330002,36.490002,5971500,32.818924
"2012-06-04",36.740002,36.790001,35.889999,36.330002,4315300,32.675026
"2012-06-05",35.950001,36.810001,35.68,36.709999,3491500,33.016785
"2012-06-06",37,37.790001,36.98,37.549999,4044800,33.772278
"2012-06-07",38.150002,38.580002,37.43,37.540001,3173300,33.763283
"2012-06-08",37.43,37.799999,37.16,37.799999,2349800,33.997124
"2012-06-11",38.189999,38.189999,36.830002,36.860001,2632000,33.151691
"2012-06-12",37,37.52,36.740002,37.5,2469100,33.727306
"2012-06-13",37.27,37.5,36.810001,36.970001,2062600,33.250626
"2012-06-14",37,37.880001,36.880001,37.650002,1821700,33.862225
"2012-06-15",37.66,38.029999,37.43,37.98,2160700,34.159019
"2012-06-18",37.540001,38.560001,37.48,38.380001,2099800,34.518776
"2012-06-19",38.75,39.990002,38.740002,39.619999,3663800,35.634033
"2012-06-20",39.689999,40,39.32,39.810001,3074800,35.804913
"2012-06-21",39.82,39.93,38.610001,38.639999,2986900,34.752609
"2012-06-22",39,39.110001,38.490002,38.799999,2761700,34.896526
"2012-06-25",38.400002,38.48,37.549999,37.779999,1851400,33.979134
"2012-06-26",37.810001,38.099998,37.34,37.869999,2132900,34.060081
"2012-06-27",38.080002,38.189999,37.669998,38.16,2614300,34.3209
"2012-06-28",37.889999,38.23,37.099998,37.540001,2630400,33.763283
"2012-06-29",38.490002,39.279999,38.490002,39.200001,3076700,35.256271
"2012-07-02",39.18,39.48,38.959999,39.25,2979100,35.301247
"2012-07-03",39.189999,39.380001,38.990002,39.25,1328800,35.301247
"2012-07-05",39.130001,39.869999,38.720001,39.580002,2475900,35.598049
"2012-07-06",39.09,39.490002,38.889999,39.400002,2479900,35.436161
"2012-07-09",39.380001,39.549999,38.939999,38.959999,3503800,35.040432
"2012-07-10",39.369999,39.5,37.900002,38.169998,4015100,34.329899
"2012-07-11",38.330002,39.080002,37.740002,38.029999,6297000,34.203995
"2012-07-12",37.139999,37.349998,35.509998,35.580002,9569800,32.000477
"2012-07-13",35.610001,36.34,35.509998,36.279999,4893300,32.630051
"2012-07-16",36.099998,36.380001,36.07,36.119999,2911800,32.486149
"2012-07-17",36.209999,36.77,35.889999,36.700001,4987100,33.00779
"2012-07-18",36.439999,37.139999,36.23,36.700001,3592600,33.00779
"2012-07-19",36.849998,37.68,36.68,37.290001,2938000,33.538441
"2012-07-20",37.040001,37.400002,36.799999,36.849998,3511100,33.142708
"2012-07-23",36.029999,36.220001,35.5,35.799999,4389000,32.198334
"2012-07-24",35.73,35.98,34.689999,35.029999,4963200,31.505802
"2012-07-25",35.189999,35.650002,34.98,35.34,3613200,31.784613
"2012-07-26",35.959999,36.150002,35.380001,36.060001,3666400,32.432182
"2012-07-27",36.389999,37.099998,36.290001,36.889999,2820200,33.178677
"2012-07-30",36.75,37.060001,36.18,36.5,2371900,32.827911
"2012-07-31",36.439999,36.66,36.18,36.419998,2415400,32.755959
"2012-08-01",36.709999,36.790001,36.07,36.349998,2083800,32.692997
"2012-08-02",36.029999,36.540001,35.669998,36.32,2363600,32.666019
"2012-08-03",36.82,37.709999,36.82,37.549999,2070700,33.772278
"2012-08-06",37.619999,37.830002,37.310001,37.349998,2670000,33.592392
"2012-08-07",37.610001,38.259998,37.560001,38.119999,2639300,34.284931
"2012-08-08",37.700001,37.75,37.080002,37.240002,3094200,33.493465
"2012-08-09",37.27,37.66,37.200001,37.290001,2284900,33.538441
"2012-08-10",37.18,37.220001,36.619999,36.939999,2075800,33.223652
"2012-08-13",36.91,37.130001,36.75,36.93,1567000,33.214649
"2012-08-14",37.25,37.419998,36.57,36.66,2042700,32.971817
"2012-08-15",36.639999,36.91,36.419998,36.790001,1578400,33.088737
"2012-08-16",36.77,37.970001,36.73,37.810001,1837000,34.006111
"2012-08-17",37.869999,38.150002,37.779999,38.049999,2067900,34.221977
"2012-08-20",37.84,38,37.470001,37.549999,2588700,33.772278
"2012-08-21",37.48,37.66,37.099998,37.200001,2190600,33.573734
"2012-08-22",37.009998,37.369999,36.75,37.240002,2483200,33.609829
"2012-08-23",37.200001,37.310001,37.040001,37.119999,1974600,33.501522
"2012-08-24",36.970001,37.200001,36.599998,36.970001,2644200,33.366146
"2012-08-27",37.189999,37.439999,36.959999,37.360001,2000400,33.718128
"2012-08-28",37.16,37.689999,37.040001,37.259998,2243400,33.627865
"2012-08-29",37.279999,37.66,37.150002,37.599998,1954700,33.934727
"2012-08-30",37.349998,37.700001,37.150002,37.540001,1913700,33.880581
"2012-08-31",37.75,37.970001,37.360001,37.68,1670700,34.006947
"2012-09-04",37.580002,37.990002,37.310001,37.630001,2112300,33.961815
"2012-09-05",37.57,37.639999,37.23,37.400002,2122400,33.754219
"2012-09-06",37.75,38.900002,37.66,38.75,2759200,34.972626
"2012-09-07",38.900002,39.360001,38.84,39.360001,3627900,35.52317
"2012-09-10",39.360001,39.360001,38.950001,38.970001,2736100,35.171185
"2012-09-11",39,39.459999,38.970001,39.34,2083600,35.505116
"2012-09-12",39.5,39.639999,39.27,39.52,1320500,35.667568
"2012-09-13",39.560001,41.009998,39.360001,40.98,4434000,36.985245
"2012-09-14",40.959999,41.84,40.689999,41.599998,3430400,37.544811
"2012-09-17",41.259998,41.459999,40.700001,41.16,3247700,37.147701
"2012-09-18",41.18,41.279999,40.900002,41.07,1646100,37.066486
"2012-09-19",41.029999,41.290001,40.860001,40.900002,3550300,36.913048
"2012-09-20",40.380001,40.799999,39.75,40.75,4018800,36.777664
"2012-09-21",40.959999,41,40.389999,40.43,3370700,36.488861
"2012-09-24",40.330002,40.599998,40,40.220001,2245100,36.299339
"2012-09-25",39.779999,40.41,39.119999,39.139999,3505300,35.324608
"2012-09-26",39.110001,39.279999,38.759998,39.009998,2477000,35.207275
"2012-09-27",39.23,39.720001,38.950001,39.580002,2298600,35.721718
"2012-09-28",39.349998,39.470001,39,39.099998,3023700,35.288517
"2012-10-01",39.32,39.639999,38.889999,38.970001,3254700,35.171185
"2012-10-02",39.16,39.259998,38.5,38.630001,3500700,34.86433
"2012-10-03",38.860001,39.080002,38.5,39,4667300,35.198254
"2012-10-04",39.880001,40.299999,38.66,38.939999,6841600,35.144104
"2012-10-05",38.59,39.150002,38,38.290001,5090500,34.557468
"2012-10-08",38.200001,39.09,38.060001,38.73,5050400,34.954578
"2012-10-09",38.700001,38.84,38.299999,38.450001,3116300,34.701874
"2012-10-10",38.459999,38.759998,38.16,38.380001,2911600,34.638695
"2012-10-11",37.73,38.290001,37.66,38.169998,3491500,34.449165
"2012-10-12",38.220001,38.639999,37.950001,38.16,2319200,34.44014
"2012-10-15",38.25,38.650002,38.150002,38.529999,1928500,34.774075
"2012-10-16",38.810001,38.970001,38.650002,38.889999,1485300,35.098972
"2012-10-17",39,39,38.560001,38.790001,1998800,35.008728
"2012-10-18",38.790001,39.110001,38.580002,38.889999,1954600,35.098972
"2012-10-19",38.669998,38.669998,37.330002,37.529999,3505000,33.87154
"2012-10-22",37.529999,37.990002,37.130001,37.939999,2271900,34.241581
"2012-10-23",37.27,37.330002,36.84,36.889999,2215500,33.293945
"2012-10-24",37.07,37.150002,36.290001,36.439999,3704200,32.88781
"2012-10-25",36.75,37.049999,36.09,36.470001,4003600,32.91489
"2012-10-26",36.400002,37.259998,36.330002,36.82,5715400,33.230774
"2012-10-31",36.779999,36.950001,36.23,36.48,3793600,32.923912
"2012-11-01",36.639999,37.150002,36.52,36.959999,2507400,33.357128
"2012-11-02",37.23,37.470001,36.669998,36.689999,4070100,33.113422
"2012-11-05",36.52,36.720001,36.330002,36.639999,1859000,33.068302
"2012-11-06",36.73,36.880001,36.5,36.77,2267800,33.185635
"2012-11-07",36.41,36.669998,35.849998,36.009998,2809700,32.499725
"2012-11-08",35.98,36.029999,35.279999,35.279999,3327300,31.840893
"2012-11-09",35.16,36,35.110001,35.540001,3759700,32.07555
"2012-11-12",35.650002,35.669998,35.27,35.310001,1980100,31.86796
"2012-11-13",35.130001,35.470001,35.060001,35.130001,3253900,31.705515
"2012-11-14",35.279999,35.310001,34.259998,34.380001,2788700,31.028622
"2012-11-15",34.380001,34.599998,33.93,34.110001,3195600,30.784943
"2012-11-16",34.209999,34.950001,34.099998,34.43,3369500,31.073744
"2012-11-19",34.93,35.59,34.860001,35.450001,4265300,31.994324
"2012-11-20",35.380001,35.490002,34.73,34.880001,2710300,31.595743
"2012-11-21",34.900002,35.16,34.75,34.82,1227700,31.541393
"2012-11-23",35.040001,35.27,34.880001,35.240002,583400,31.921843
"2012-11-26",34.970001,35.029999,34.630001,34.709999,2639900,31.441755
"2012-11-27",34.560001,35.07,34.509998,34.639999,2987700,31.378342
"2012-11-28",34.470001,35.27,34.209999,35.209999,2701400,31.894667
"2012-11-29",35.490002,36.700001,35.349998,36.630001,5356600,33.180977
"2012-11-30",36.560001,36.560001,36.130001,36.290001,3632700,32.872974
"2012-12-03",36.23,36.689999,35.869999,35.889999,1718000,32.510643
"2012-12-04",35.810001,35.860001,35.490002,35.529999,2285300,32.184544
"2012-12-05",35.610001,35.75,35.110001,35.27,2013300,31.949026
"2012-12-06",35.32,35.779999,35.189999,35.459999,1544300,32.12114
"2012-12-07",35.720001,35.720001,35.279999,35.43,1282800,32.093952
"2012-12-10",35.349998,35.700001,35.259998,35.59,1135900,32.238895
"2012-12-11",35.75,35.919998,35.560001,35.790001,1868500,32.420059
"2012-12-12",35.990002,36.189999,35.540001,35.919998,2259100,32.537819
"2012-12-13",35.900002,36,35.57,35.619999,1601200,32.266064
"2012-12-14",35.470001,36.330002,35.470001,36.110001,2328200,32.709927
"2012-12-17",36.209999,36.860001,36.110001,36.84,2489800,33.371189
"2012-12-18",36.959999,37.470001,36.810001,37.419998,3001600,33.896584
"2012-12-19",37.389999,37.52,37.130001,37.220001,2375500,33.715416
"2012-12-20",37.189999,37.860001,37.119999,37.68,3433300,34.132114
"2012-12-21",37.09,37.450001,36.990002,37.400002,3346200,33.878456
"2012-12-24",37.32,37.369999,37,37.119999,562200,33.624825
"2012-12-26",37.150002,37.189999,36.689999,36.709999,1516100,33.253433
"2012-12-27",36.73,36.970001,36.290001,36.880001,1731400,33.407436
"2012-12-28",36.490002,37.040001,36.419998,36.48,1662700,33.045094
"2012-12-31",36.310001,37.290001,36.240002,37.27,1946100,33.760708
"2013-01-02",38.32,39.41,38.139999,38.790001,3964900,35.137585
"2013-01-03",38.860001,39.34,38.73,39.099998,2810800,35.418396
"2013-01-04",39.23,39.43,38.98,39.23,2285300,35.536152
"2013-01-07",38.939999,39.200001,38.790001,39.009998,1817200,35.336861
"2013-01-08",38.93,39.049999,38.75,38.900002,1716000,35.237225
"2013-01-09",38.98,39.060001,38.73,38.900002,1456600,35.237225
"2013-01-10",39.189999,39.290001,38.849998,39.02,1521500,35.345928
