"dates","HSIC.Open","HSIC.High","HSIC.Low","HSIC.Close","HSIC.Volume","HSIC.Adjusted"
"2011-07-06",28.694118,29.243137,28.647058,29.101961,885870,29.101961
"2011-07-07",29.231373,29.403921,28.929413,29.376471,1046520,29.376471
"2011-07-08",29.298038,29.341175,28.933332,29.145098,1128630,29.145098
"2011-07-11",28.925489,29.027451,28.670588,28.741177,570435,28.741177
"2011-07-12",28.74902,29.015686,28.611765,28.799999,764745,28.799999
"2011-07-13",28.894117,29.219608,28.580393,28.972549,1102620,28.972549
"2011-07-14",28.996078,29.168627,28.521568,28.615686,1114350,28.615686
"2011-07-15",28.643137,28.678431,28.415686,28.678431,778005,28.678431
"2011-07-18",28.466667,28.580393,28.027451,28.160784,712215,28.160784
"2011-07-19",28.313725,28.588236,28.235294,28.533333,737460,28.533333
"2011-07-20",28.482353,28.509804,28.290195,28.411764,490875,28.411764
"2011-07-21",28.643137,28.90196,28.403921,28.678431,1201560,28.678431
"2011-07-22",28.501961,28.733334,28.423529,28.584314,548505,28.584314
"2011-07-25",28.419607,28.498039,28.105883,28.113726,922335,28.113726
"2011-07-26",28.188234,28.188234,27.07843,27.141176,2364105,27.141176
"2011-07-27",27.011765,27.035294,26.423529,26.47451,1631745,26.47451
"2011-07-28",26.47451,26.788235,26.34902,26.376471,1442535,26.376471
"2011-07-29",26.4,26.4,25.839216,26.062744,2931225,26.062744
"2011-08-01",26.192158,26.290195,25.576471,26.200001,2493900,26.200001
"2011-08-02",25.294119,26.274509,25.294119,25.568626,2752980,25.568626
"2011-08-03",25.44706,25.639215,24.847059,25.603922,2353650,25.603922
"2011-08-04",25.301962,25.513725,24.701962,24.709805,2657355,24.709805
"2011-08-05",25.070587,25.266666,24.274509,24.964706,2891700,24.964706
"2011-08-08",24.286276,24.803923,23.52549,23.556864,4412010,23.556864
"2011-08-09",23.529411,24.301962,22.941175,24.25098,4002225,24.25098
"2011-08-10",23.792156,24.086275,23.396078,23.435293,2430660,23.435293
"2011-08-11",23.321569,24.87451,23.086275,24.611765,2318970,24.611765
"2011-08-12",24.674509,24.780392,24.274509,24.745098,1798515,24.745098
"2011-08-15",24.866667,25.164705,24.796078,25.160784,1280610,25.160784
"2011-08-16",24.937256,25.047058,24.372549,24.705881,1458855,24.705881
"2011-08-17",24.768627,25.090197,24.321569,24.647058,793305,24.647058
"2011-08-18",24.105883,24.286276,23.529411,23.717648,1353540,23.717648
"2011-08-19",23.466667,24.164705,23.337255,23.623529,1730175,23.623529
"2011-08-22",24.156862,24.156862,23.607843,23.866667,1608030,23.866667
"2011-08-23",23.90196,25.149019,23.721569,24.90196,1384395,24.90196
"2011-08-24",24.894117,25.584314,24.65098,25.517647,2217480,25.517647
"2011-08-25",25.643137,25.643137,24.274509,24.396078,2449020,24.396078
"2011-08-26",24.376471,25.05098,24.203922,25.047058,2445195,25.047058
"2011-08-29",25.298038,25.698038,25.203922,25.674509,821100,25.674509
"2011-08-30",25.615686,25.866667,25.415686,25.737255,615315,25.737255
"2011-08-31",25.784313,26.207844,25.615686,25.847059,1128630,25.847059
"2011-09-01",25.933332,26.266666,25.529411,25.596079,1155660,25.596079
"2011-09-02",25.25098,25.341175,24.862745,24.890196,996030,24.890196
"2011-09-06",24.305882,24.737255,24.039215,24.635294,979710,24.635294
"2011-09-07",24.968628,25.588236,24.847059,25.564707,1201815,25.564707
"2011-09-08",25.494118,25.603922,24.984314,25.05098,1212780,25.05098
"2011-09-09",24.819609,24.905882,23.690195,23.839216,1897200,23.839216
"2011-09-12",23.517647,24.109804,23.443136,24.043137,1146480,24.043137
"2011-09-13",24.145098,24.549021,23.980392,24.482353,1030200,24.482353
"2011-09-14",24.592157,25.345098,24.266666,25.043137,1048560,25.043137
"2011-09-15",25.22353,25.317648,24.607843,25.070587,1073550,25.070587
"2011-09-16",25.188234,25.65098,25.145098,25.568626,1902810,25.568626
"2011-09-19",25.09804,25.537254,25.070587,25.396078,1147245,25.396078
"2011-09-20",25.494118,26,25.368628,25.498039,975375,25.498039
"2011-09-21",25.498039,25.796078,25.007843,25.019608,1259955,25.019608
"2011-09-22",24.435293,24.592157,23.882353,24.172548,1767915,24.172548
"2011-09-23",23.992157,24.580393,23.721569,24.55294,1350480,24.55294
"2011-09-26",24.733334,24.858824,24.074511,24.756863,1291320,24.756863
"2011-09-27",25.027451,25.862745,24.784313,25.639215,1608540,25.639215
"2011-09-28",25.760784,25.925489,24.760784,24.796078,988380,24.796078
"2011-09-29",25.176472,25.345098,24.333332,24.929413,1060800,24.929413
"2011-09-30",24.670588,24.94902,24.294119,24.317648,1226805,24.317648
"2011-10-03",24.129412,24.717648,23.262745,23.341175,1896945,23.341175
"2011-10-04",23.12549,23.988235,22.964706,23.909803,1711815,23.909803
"2011-10-05",24.003922,24.313725,23.752941,24.219608,924120,24.219608
"2011-10-06",24.188234,24.298038,23.592157,24.152941,1349715,24.152941
"2011-10-07",24.22353,24.321569,23.890196,23.956863,1060800,23.956863
"2011-10-10",24.258823,24.615686,24.192158,24.556864,1023825,24.556864
"2011-10-11",23.635294,25.180391,23.635294,25.070587,2150160,25.070587
"2011-10-12",25.372549,25.533333,25.039215,25.176472,2045865,25.176472
"2011-10-13",25.09804,25.278431,24.647058,25.262745,2586210,25.262745
"2011-10-14",25.505882,25.505882,25.086275,25.200001,1957125,25.200001
"2011-10-17",25.117647,25.145098,24.568626,24.658825,946560,24.658825
"2011-10-18",24.717648,25.047058,24.529411,24.819609,1462680,24.819609
"2011-10-19",24.819609,25.415686,24.792156,24.913725,2299080,24.913725
"2011-10-20",25.003922,25.368628,24.745098,25.352942,1548870,25.352942
"2011-10-21",25.494118,26.145098,25.490196,25.803923,1984920,25.803923
"2011-10-24",25.819609,26.388235,25.768627,26.376471,1225020,26.376471
"2011-10-25",26.34902,26.364706,25.866667,25.937256,1166370,25.937256
"2011-10-26",26.219608,26.364706,25.752941,26.278431,1663365,26.278431
"2011-10-27",26.886274,27.529411,26.87451,27.309805,1962990,27.309805
"2011-10-28",27.247059,27.894117,27.105883,27.835295,1949730,27.835295
"2011-10-31",27.709805,27.737255,27.101961,27.184315,2968455,27.184315
"2011-11-01",24.996078,25.678431,24.976471,25.235294,4210050,25.235294
"2011-11-02",25.247059,25.882353,25.101961,25.454903,1972680,25.454903
"2011-11-03",25.505882,25.74902,25.325491,25.717648,1489455,25.717648
"2011-11-04",25.603922,25.678431,25.172548,25.560783,959565,25.560783
"2011-11-07",25.52549,25.976471,25.333332,25.952942,1093185,25.952942
"2011-11-08",26.058825,26.239216,25.698038,26.215687,1065390,26.215687
"2011-11-09",25.741177,26.274509,25.09804,25.247059,1755420,25.247059
"2011-11-10",25.576471,25.603922,25.101961,25.466667,1941315,25.466667
"2011-11-11",25.780392,26.062744,25.568626,25.839216,990930,25.839216
"2011-11-14",25.77647,25.870588,25.356863,25.486275,1339515,25.486275
"2011-11-15",25.450979,25.556864,25.203922,25.435293,2637210,25.435293
"2011-11-16",25.176472,25.266666,24.666668,24.686275,1816620,24.686275
"2011-11-17",24.690195,24.705881,24.133333,24.207844,1757970,24.207844
"2011-11-18",24.160784,24.254902,23.850981,23.909803,1679940,23.909803
"2011-11-21",23.725491,24.392157,23.588236,24.215687,2968965,24.215687
"2011-11-22",24.054901,24.054901,23.635294,23.87451,2860080,23.87451
"2011-11-23",23.698038,23.870588,23.533333,23.709805,1536630,23.709805
"2011-11-25",23.513725,23.756863,23.443136,23.52549,435540,23.52549
"2011-11-28",24,24.247059,23.941175,24.231373,1575390,24.231373
"2011-11-29",24.270588,24.65098,24.164705,24.466667,1392300,24.466667
"2011-11-30",24.92157,25.439217,24.92157,25.231373,1793925,25.231373
"2011-12-01",25.274509,25.77647,25.262745,25.333332,1277550,25.333332
"2011-12-02",25.521568,25.709805,25.011765,25.117647,783615,25.117647
"2011-12-05",25.498039,25.843138,25.352942,25.490196,798405,25.490196
"2011-12-06",25.415686,25.564707,25.176472,25.282352,898110,25.282352
"2011-12-07",25.25098,25.298038,24.643137,25.105883,854760,25.105883
"2011-12-08",24.956863,24.956863,24.376471,24.423529,967470,24.423529
"2011-12-09",24.541176,25.105883,24.439217,24.894117,1104150,24.894117
"2011-12-12",24.823528,24.917646,24.360785,24.537254,842520,24.537254
"2011-12-13",24.541176,24.878431,24.101961,24.25098,1243890,24.25098
"2011-12-14",24.094118,24.22353,23.972549,24.074511,1030965,24.074511
"2011-12-15",24.258823,24.482353,24.121569,24.411764,1066155,24.411764
"2011-12-16",24.564707,24.815685,24.286276,24.486275,2841720,24.486275
"2011-12-19",24.678431,24.678431,24.180391,24.282352,759390,24.282352
"2011-12-20",24.698038,25.407843,24.698038,25.200001,962625,25.200001
"2011-12-21",25.160784,25.278431,24.858824,25.270588,715530,25.270588
"2011-12-22",25.333332,25.458824,25.239216,25.352942,450585,25.352942
"2011-12-23",25.450979,25.584314,25.368628,25.541176,342210,25.541176
"2011-12-27",25.501961,25.77647,25.086275,25.596079,447270,25.596079
"2011-12-28",25.619608,25.623529,25.113726,25.145098,582675,25.145098
"2011-12-29",25.294119,25.498039,25.090197,25.407843,579105,25.407843
"2011-12-30",25.439217,25.670588,25.239216,25.266666,946305,25.266666
"2012-01-03",25.670588,26.109804,25.670588,25.788235,1321665,25.788235
"2012-01-04",25.756863,25.77647,25.388235,25.709805,706860,25.709805
"2012-01-05",25.654902,25.980392,25.545097,25.968628,1627410,25.968628
"2012-01-06",26.003922,26.07843,25.643137,25.933332,936105,25.933332
"2012-01-09",25.945099,25.992157,25.678431,25.839216,865725,25.839216
"2012-01-10",26.070587,26.301962,25.933332,26.156862,975375,26.156862
"2012-01-11",26.082354,26.662745,26.031372,26.65098,848130,26.65098
"2012-01-12",26.662745,26.701962,26.09804,26.666668,966960,26.666668
"2012-01-13",26.521568,26.662745,26.317648,26.635294,622200,26.635294
"2012-01-17",26.858824,27.058825,26.619608,26.713724,902700,26.713724
"2012-01-18",26.729412,26.956863,26.47451,26.94902,1110525,26.94902
"2012-01-19",26.972549,27.047058,26.823528,27.003922,1785765,27.003922
"2012-01-20",27.003922,27.258823,26.917646,27.235294,1288005,27.235294
"2012-01-23",27.247059,27.482353,26.960785,27.137255,908820,27.137255
"2012-01-24",27,27.423529,27,27.262745,825435,27.262745
"2012-01-25",27.168627,27.698038,27.011765,27.698038,629595,27.698038
"2012-01-26",27.760784,27.803923,27.388235,27.647058,967215,27.647058
"2012-01-27",27.533333,27.94902,27.533333,27.843138,995265,27.843138
"2012-01-30",27.498039,27.815685,27.325491,27.807842,769845,27.807842
"2012-01-31",27.87451,28.196077,27.639215,27.799999,1586865,27.799999
"2012-02-01",27.972549,28.517647,27.898039,28.505882,1920915,28.505882
"2012-02-02",28.47451,28.709805,28.345098,28.662745,1244400,28.662745
"2012-02-03",28.815685,28.964706,28.647058,28.690195,1432080,28.690195
"2012-02-06",28.592157,28.792156,28.505882,28.623529,1636590,28.623529
"2012-02-07",28.329412,28.764706,28.25098,28.462746,1562640,28.462746
"2012-02-08",28.462746,28.462746,28,28.211765,2091510,28.211765
"2012-02-09",28.258823,28.454903,27.882353,27.94902,1719465,27.94902
"2012-02-10",27.772549,27.964706,27.568626,27.937256,1460385,27.937256
"2012-02-13",28.05098,28.396078,27.819609,28.278431,1625625,28.278431
"2012-02-14",27.968628,28.686275,27.968628,28.686275,1675605,28.686275
"2012-02-15",28.713724,28.815685,28.317648,28.678431,2147610,28.678431
"2012-02-16",28.725491,29.796078,28.521568,29.674509,2921790,29.674509
"2012-02-17",29.568626,29.698038,29.290195,29.329412,1132710,29.329412
"2012-02-21",29.364706,29.501961,28.996078,29.12549,904230,29.12549
"2012-02-22",29.235294,29.247059,28.87451,29.023529,1211250,29.023529
"2012-02-23",29.074511,29.231373,28.917646,29.070587,1228845,29.070587
"2012-02-24",29.164705,29.411764,29.133333,29.309805,911880,29.309805
"2012-02-27",29.156862,29.270588,28.878431,29.141176,974610,29.141176
"2012-02-28",29.305882,29.615686,29.196077,29.443136,1367565,29.443136
"2012-02-29",29.403921,29.498039,28.960785,29.027451,2408730,29.027451
"2012-03-01",29.054901,29.070587,28.647058,28.964706,1308660,28.964706
"2012-03-02",28.988235,28.988235,28.611765,28.674509,649995,28.674509
"2012-03-05",28.57255,28.815685,28.450979,28.678431,819570,28.678431
"2012-03-06",28.439217,28.607843,28.176472,28.25098,1177080,28.25098
"2012-03-07",28.282352,28.42745,28.12549,28.325491,824415,28.325491
"2012-03-08",28.490196,28.858824,28.372549,28.729412,1501695,28.729412
"2012-03-09",28.733334,29.278431,28.733334,28.992157,907800,28.992157
"2012-03-12",28.325491,29.011765,28.325491,28.823528,1136025,28.823528
"2012-03-13",28.909803,29.521568,28.854902,29.513725,1419330,29.513725
"2012-03-14",29.435293,29.74902,29.360785,29.666668,1140360,29.666668
"2012-03-15",29.607843,29.964706,29.596079,29.956863,1168155,29.956863
"2012-03-16",29.870588,30,29.827452,29.909803,1496850,29.909803
"2012-03-19",29.988235,30.215687,29.815685,30.094118,1195950,30.094118
"2012-03-20",29.952942,30.09804,29.862745,29.87451,1225275,29.87451
"2012-03-21",29.866667,29.984314,29.694118,29.752941,552840,29.752941
"2012-03-22",29.65098,29.686275,29.329412,29.458824,793305,29.458824
"2012-03-23",29.55294,29.580393,29.282352,29.560783,557175,29.560783
"2012-03-26",29.807842,30.105883,29.807842,30.015686,701760,30.015686
"2012-03-27",30.07843,30.12549,29.894117,29.960785,541620,29.960785
"2012-03-28",29.945099,30.094118,29.74902,29.886274,864705,29.886274
"2012-03-29",29.733334,29.996078,29.611765,29.745098,862920,29.745098
"2012-03-30",29.960785,29.960785,29.674509,29.678431,1470075,29.678431
"2012-04-02",29.694118,30.109804,29.619608,29.894117,1302285,29.894117
"2012-04-03",29.941175,30.09804,29.784313,30.074511,829770,30.074511
"2012-04-04",29.843138,29.964706,29.658825,29.823528,839205,29.823528
"2012-04-05",29.674509,29.866667,29.592157,29.839216,430695,29.839216
"2012-04-09",29.380392,29.564707,29.196077,29.368628,537795,29.368628
"2012-04-10",29.247059,29.411764,28.929413,28.937256,954720,28.937256
"2012-04-11",29.235294,29.364706,28.94902,29.109804,844050,29.109804
"2012-04-12",29.211765,29.560783,29.054901,29.439217,742305,29.439217
"2012-04-13",29.505882,29.505882,28.831373,28.890196,893520,28.890196
"2012-04-16",29.019608,29.027451,28.737255,28.925489,825435,28.925489
"2012-04-17",29.019608,29.592157,28.94902,29.498039,938910,29.498039
"2012-04-18",29.415686,29.611765,29.313725,29.325491,971040,29.325491
"2012-04-19",29.313725,29.388235,28.92157,29.074511,1209210,29.074511
"2012-04-20",29.262745,29.372549,29.074511,29.188234,623220,29.188234
"2012-04-23",28.913725,29.043137,28.529411,28.741177,1181415,28.741177
"2012-04-24",28.878431,29.137255,28.709805,29.09804,1269390,29.09804
"2012-04-25",29.298038,29.733334,29.184315,29.662745,1680195,29.662745
"2012-04-26",29.466667,30,29.219608,29.972549,1171215,29.972549
"2012-04-27",30,30.337255,29.870588,30.309805,1208190,30.309805
"2012-04-30",30.368628,30.478432,30.066668,30.094118,1434885,30.094118
"2012-05-01",30.070587,30.270588,29.784313,29.980392,1144185,29.980392
"2012-05-02",29.807842,30.156862,29.725491,30.082354,576810,30.082354
"2012-05-03",30.070587,30.196077,29.87451,29.937256,929730,29.937256
"2012-05-04",29.709805,30.176472,29.270588,29.364706,1468545,29.364706
"2012-05-07",29.184315,29.541176,29.054901,29.305882,1181160,29.305882
"2012-05-08",29.337255,30.65098,29.337255,30.403921,4562715,30.403921
"2012-05-09",30.196077,30.196077,29.588236,30.023529,2414595,30.023529
"2012-05-10",30.152941,30.294119,29.760784,29.847059,1152600,29.847059
"2012-05-11",29.831373,30.137255,29.733334,30.027451,1807695,30.027451
"2012-05-14",29.799999,29.92157,29.341175,29.768627,1516740,29.768627
"2012-05-15",29.780392,30.011765,29.721569,29.878431,1483080,29.878431
"2012-05-16",29.980392,29.980392,29.42745,29.635294,1417035,29.635294
"2012-05-17",29.627451,29.674509,28.894117,28.90196,1621290,28.90196
"2012-05-18",29.011765,29.031372,28.564707,28.631372,1593750,28.631372
"2012-05-21",28.631372,29.270588,28.403921,29.247059,1409895,29.247059
"2012-05-22",29.258823,29.329412,28.882353,29.082354,1024845,29.082354
"2012-05-23",28.917646,29.270588,28.721569,29.239216,1359150,29.239216
"2012-05-24",29.278431,29.603922,29.027451,29.431374,1576665,29.431374
"2012-05-25",29.443136,29.733334,29.25098,29.619608,1046010,29.619608
"2012-05-29",29.835295,30.086275,29.647058,29.913725,957525,29.913725
"2012-05-30",29.705881,29.705881,29.247059,29.34902,993990,29.34902
"2012-05-31",29.219608,29.329412,28.839216,29.141176,1507560,29.141176
"2012-06-01",28.662745,28.733334,28.22353,28.384314,2251395,28.384314
"2012-06-04",28.341175,28.662745,28.282352,28.635294,1480530,28.635294
"2012-06-05",28.670588,29.141176,28.509804,29.09804,1541730,29.09804
"2012-06-06",29.254902,29.325491,29.113726,29.188234,1161015,29.188234
"2012-06-07",29.44706,29.576471,29.023529,29.035294,1309425,29.035294
"2012-06-08",29.027451,29.243137,28.886274,29.145098,1314780,29.145098
"2012-06-11",29.286276,29.396078,28.819609,28.866667,1433355,28.866667
"2012-06-12",28.996078,29.219608,28.764706,29.192158,1438965,29.192158
"2012-06-13",29.105883,29.368628,28.964706,29.105883,1157445,29.105883
"2012-06-14",29.145098,29.792156,29.145098,29.670588,1364250,29.670588
"2012-06-15",29.705881,30.588236,29.666668,30.517647,3142365,30.517647
"2012-06-18",30.258823,31.109804,30.243137,31.035294,2576775,31.035294
"2012-06-19",31.070587,31.521568,31.011765,31.266666,2070600,31.266666
"2012-06-20",31.309805,31.392157,30.505882,30.588236,2365635,30.588236
"2012-06-21",30.588236,30.768627,29.807842,29.956863,1806675,29.956863
"2012-06-22",30.164705,30.415686,29.929413,30.282352,1482825,30.282352
"2012-06-25",30.160784,30.160784,29.803923,29.831373,863175,29.831373
"2012-06-26",29.956863,29.956863,29.592157,29.780392,1028415,29.780392
"2012-06-27",29.980392,30.486275,29.945099,30.294119,811410,30.294119
"2012-06-28",30.133333,30.47451,29.792156,30.443136,954210,30.443136
"2012-06-29",30.823528,31.168627,30.701962,30.780392,1340280,30.780392
"2012-07-02",31.019608,31.109804,30.764706,30.945099,1076610,30.945099
"2012-07-03",30.972549,31.239216,30.972549,31.176472,531165,31.176472
"2012-07-05",30.913725,31.145098,30.870588,31.058825,884085,31.058825
"2012-07-06",30.941175,30.964706,30.458824,30.560783,909840,30.560783
"2012-07-09",30.858824,30.858824,30.47451,30.721569,753270,30.721569
"2012-07-10",30.831373,31.086275,30.490196,30.784313,1294125,30.784313
"2012-07-11",30.780392,30.952942,30.623529,30.803923,999090,30.803923
"2012-07-12",30.607843,30.65098,29.745098,30.086275,2230740,30.086275
"2012-07-13",30.121569,30.564707,30.090197,30.521568,716805,30.521568
"2012-07-16",30.490196,30.490196,30.062744,30.372549,823905,30.372549
"2012-07-17",30.603922,30.745098,30.082354,30.670588,898620,30.670588
"2012-07-18",30.537254,30.976471,30.443136,30.835295,846855,30.835295
"2012-07-19",30.854902,31.07843,30.733334,30.980392,793305,30.980392
"2012-07-20",30.992157,31.003922,30.521568,30.57255,1125825,30.57255
"2012-07-23",30.113726,30.129412,29.709805,29.890196,1250520,29.890196
"2012-07-24",30.023529,30.023529,29.054901,29.270588,1109250,29.270588
"2012-07-25",29.333332,29.713724,29.101961,29.541176,970785,29.541176
"2012-07-26",29.964706,30.082354,29.541176,29.890196,1006230,29.890196
"2012-07-27",30.062744,30.717648,30.031372,30.65098,1879350,30.65098
"2012-07-30",30.619608,30.737255,30,30.117647,1593750,30.117647
"2012-07-31",29.909803,30.156862,29.305882,29.337255,2470695,29.337255
"2012-08-01",29.411764,29.486275,29.219608,29.423529,1842885,29.423529
"2012-08-02",29.411764,29.486275,28.564707,29.380392,2212125,29.380392
"2012-08-03",29.670588,30.188234,29.670588,29.956863,1322685,29.956863
"2012-08-06",29.937256,30.235294,29.678431,30.015686,907290,30.015686
"2012-08-07",30.192158,30.545097,30.011765,30.384314,1100070,30.384314
"2012-08-08",30.356863,30.364706,30.129412,30.219608,836910,30.219608
"2012-08-09",30.172548,30.337255,29.976471,30.047058,986340,30.047058
"2012-08-10",30.039215,30.321569,29.847059,30.258823,522240,30.258823
"2012-08-13",30.176472,30.286276,29.941175,30.258823,282030,30.258823
"2012-08-14",30.317648,30.317648,30.011765,30.105883,538815,30.105883
"2012-08-15",30.121569,30.533333,30.031372,30.501961,441915,30.501961
"2012-08-16",30.396078,30.513725,30.168627,30.4,373320,30.4
"2012-08-17",30.478432,30.705881,30.247059,30.635294,676260,30.635294
"2012-08-20",30.635294,30.713724,30.411764,30.454903,762705,30.454903
"2012-08-21",30.388235,30.784313,30.380392,30.541176,574770,30.541176
"2012-08-22",30.321569,30.556864,30.12549,30.333332,764745,30.333332
"2012-08-23",30.200001,30.345098,29.666668,29.823528,1471350,29.823528
"2012-08-24",29.890196,30.015686,29.756863,29.90196,644895,29.90196
"2012-08-27",29.933332,30.05098,29.745098,29.803923,746130,29.803923
"2012-08-28",29.784313,29.956863,29.678431,29.878431,446760,29.878431
"2012-08-29",29.882353,30.113726,29.843138,30.109804,552330,30.109804
"2012-08-30",29.94902,30.070587,29.717648,29.992157,458490,29.992157
"2012-08-31",30.313725,30.741177,29.811766,30.121569,724200,30.121569
"2012-09-04",30.003922,30.360785,29.760784,30.278431,901425,30.278431
"2012-09-05",30.243137,30.4,29.984314,30.184315,1261485,30.184315
"2012-09-06",30.4,31.003922,30.4,30.560783,1580745,30.560783
"2012-09-07",30.517647,30.839216,30.458824,30.725491,806565,30.725491
"2012-09-10",30.764706,30.890196,30.478432,30.52549,684165,30.52549
"2012-09-11",30.462746,30.596079,30.192158,30.231373,938400,30.231373
"2012-09-12",30.341175,30.52549,30.109804,30.188234,723180,30.188234
"2012-09-13",30.188234,30.517647,30.082354,30.392157,617355,30.392157
"2012-09-14",30.368628,30.478432,30.094118,30.22353,1067940,30.22353
"2012-09-17",30.101961,30.419607,30.101961,30.188234,953955,30.188234
"2012-09-18",30.270588,30.396078,30.031372,30.294119,716295,30.294119
"2012-09-19",30.200001,30.803923,30.200001,30.756863,1297185,30.756863
"2012-09-20",30.603922,31.121569,30.603922,31.035294,1568250,31.035294
"2012-09-21",31.062744,31.454903,31.015686,31.270588,2363085,31.270588
"2012-09-24",31.254902,31.419607,31.105883,31.313725,746130,31.313725
"2012-09-25",31.356863,31.666668,31.325491,31.478432,1318605,31.478432
"2012-09-26",31.517647,31.556864,30.980392,31.105883,1166880,31.105883
"2012-09-27",31.12549,31.239216,30.929413,31.215687,1019490,31.215687
"2012-09-28",31.200001,31.235294,30.894117,31.066668,1206405,31.066668
"2012-10-01",31.243137,31.537254,30.87451,31.062744,1636080,31.062744
"2012-10-02",31.058825,31.149019,30.839216,31.054901,907545,31.054901
"2012-10-03",31,31.152941,30.799999,30.976471,1174785,30.976471
"2012-10-04",30.992157,31.278431,30.847059,31.180391,1658010,31.180391
"2012-10-05",31.309805,31.482353,31.039215,31.086275,861135,31.086275
"2012-10-08",30.956863,31.219608,30.956863,31.188234,565335,31.188234
"2012-10-09",31.058825,31.160784,30.262745,30.34902,949875,30.34902
"2012-10-10",30.407843,30.494118,30.094118,30.231373,741030,30.231373
"2012-10-11",30.498039,30.584314,30.282352,30.466667,729555,30.466667
"2012-10-12",30.411764,30.584314,30.180391,30.207844,553605,30.207844
"2012-10-15",30.25098,30.333332,30.07843,30.254902,472770,30.254902
"2012-10-16",30.372549,30.407843,30.101961,30.258823,735420,30.258823
"2012-10-17",30.176472,30.450979,30.05098,30.34902,766530,30.34902
"2012-10-18",29.870588,29.882353,29.129412,29.631372,3070965,29.631372
"2012-10-19",29.607843,29.607843,29.22353,29.376471,1079670,29.376471
"2012-10-22",29.341175,29.623529,29.196077,29.454903,807585,29.454903
"2012-10-23",29.180391,29.254902,28.886274,28.992157,1612110,28.992157
"2012-10-24",29.156862,29.439217,28.764706,29.243137,1217625,29.243137
"2012-10-25",29.466667,29.709805,29.215687,29.337255,666060,29.337255
"2012-10-26",29.290195,29.486275,28.933332,29.090197,916980,29.090197
"2012-10-31",29.129412,29.160784,28.811766,28.92157,1094715,28.92157
"2012-11-01",29.05098,29.925489,29.011765,29.780392,1701870,29.780392
"2012-11-02",29.803923,29.94902,29.207844,29.215687,1172235,29.215687
"2012-11-05",29.231373,29.866667,29.12549,29.741177,1415760,29.741177
"2012-11-06",29.882353,30.419607,29.819609,30.274509,1727880,30.274509
"2012-11-07",30.274509,31.196077,29.960785,30.705881,2717790,30.705881
"2012-11-08",30.627451,30.807842,30.05098,30.086275,1431825,30.086275
"2012-11-09",30.121569,30.505882,30.09804,30.235294,695130,30.235294
"2012-11-12",30.266666,30.384314,29.972549,30.22353,562785,30.22353
"2012-11-13",30.211765,30.607843,30.176472,30.443136,834360,30.443136
"2012-11-14",30.533333,30.87451,30.294119,30.450979,1050345,30.450979
"2012-11-15",30.298038,30.77647,30.215687,30.709805,1419330,30.709805
"2012-11-16",30.662745,30.839216,30.521568,30.725491,1300245,30.725491
"2012-11-19",30.952942,31.266666,30.839216,31.172548,1131180,31.172548
"2012-11-20",30.705881,31.282352,30.666668,31.25098,1054680,31.25098
"2012-11-21",31.313725,31.337255,31.086275,31.329412,635970,31.329412
"2012-11-23",31.396078,31.686275,31.290195,31.666668,468690,31.666668
"2012-11-26",31.635294,31.843138,31.521568,31.6,890205,31.6
"2012-11-27",31.568626,31.882353,31.345098,31.388235,945540,31.388235
"2012-11-28",31.388235,31.490196,30.980392,31.419607,990930,31.419607
"2012-11-29",31.57255,31.682352,31.392157,31.670588,781320,31.670588
"2012-11-30",31.74902,31.764706,31.380392,31.674509,1352520,31.674509
"2012-12-03",31.764706,31.933332,31.415686,31.635294,598485,31.635294
"2012-12-04",31.666668,31.92157,31.305882,31.611765,1404540,31.611765
"2012-12-05",31.764706,31.764706,31.231373,31.388235,1176315,31.388235
"2012-12-06",31.52549,31.52549,31.023529,31.254902,1151580,31.254902
"2012-12-07",31.235294,31.34902,31.101961,31.329412,706350,31.329412
"2012-12-10",31.290195,31.568626,31.266666,31.34902,1077885,31.34902
"2012-12-11",31.372549,31.909803,31.356863,31.772549,1906635,31.772549
"2012-12-12",31.705881,31.992157,31.670588,31.725491,1125060,31.725491
"2012-12-13",31.643137,31.980392,31.607843,31.709805,919785,31.709805
"2012-12-14",31.545097,31.94902,30.964706,31.890196,1362210,31.890196
"2012-12-17",31.780392,32.215687,31.705881,32.17255,1266330,32.17255
"2012-12-18",32.298038,32.513725,32.203922,32.247059,1215585,32.247059
"2012-12-19",32.305882,32.305882,32,32.003922,1271940,32.003922
"2012-12-20",31.956863,32.17255,31.956863,32.160786,925650,32.160786
"2012-12-21",31.729412,32.329411,31.729412,31.741177,3697245,31.741177
"2012-12-24",31.87451,32.027451,31.741177,31.847059,403155,31.847059
"2012-12-26",31.831373,32.023529,31.443136,31.57255,675240,31.57255
"2012-12-27",31.517647,31.737255,31.254902,31.458824,628065,31.458824
"2012-12-28",31.290195,31.603922,31.180391,31.356863,550035,31.356863
"2012-12-31",31.345098,31.635294,31.203922,31.537254,619395,31.537254
"2013-01-02",31.996078,32.368626,31.996078,32.321568,1208445,32.321568
"2013-01-03",32.215687,32.443138,32.094116,32.333332,890970,32.333332
"2013-01-04",32.443138,32.443138,32.274509,32.30196,1289025,32.30196
"2013-01-07",32.254902,32.61961,32.22353,32.580391,758370,32.580391
"2013-01-08",32.443138,32.760784,32.38039,32.407845,1127100,32.407845
"2013-01-09",32.588234,32.752941,32.200001,32.580391,1021275,32.580391
"2013-01-10",32.764706,32.811764,32.533333,32.690197,828495,32.690197
