"dates","COP.Open","COP.High","COP.Low","COP.Close","COP.Volume","COP.Adjusted"
"2010-05-07",41.591991,42.47628,41.005009,41.683468,26658348,28.628027
"2010-05-10",42.971783,43.452045,42.636364,43.200478,19664009,29.669891
"2010-05-11",42.743088,44.526909,42.689728,43.665493,17015372,29.989275
"2010-05-12",43.604507,44.183868,43.459667,43.970421,12655110,30.198683
"2010-05-13",43.772217,44.04665,43.291958,43.406303,14040099,29.81126
"2010-05-14",43.032768,43.109001,42.110367,42.567757,16283918,29.235348
"2010-05-17",42.758335,42.834568,41.363297,42.07225,16532240,28.895039
"2010-05-18",42.575378,42.765961,41.58437,41.675846,17019045,28.622786
"2010-05-19",41.386166,41.767323,40.669586,41.096485,18077661,28.224871
"2010-05-20",39.739563,39.953011,38.702812,38.824783,31755049,26.939524
"2010-05-21",38.062466,39.266926,37.917625,39.236431,23895585,27.225163
"2010-05-24",39.152576,39.266926,38.14632,38.199684,17296227,26.505798
"2010-05-25",37.376381,38.115829,36.979977,38.054844,22400012,26.405289
"2010-05-26",38.306408,38.641827,37.65844,37.788033,17380444,26.22015
"2010-05-27",38.801914,39.815796,38.352146,39.800549,20260874,27.616594
"2010-05-28",39.991127,40.082603,39.32029,39.533737,15567680,27.431458
"2010-06-01",39.46513,39.792923,38.31403,38.367393,17827502,26.622164
"2010-06-02",39.0611,40.013996,38.702812,40.013996,18858570,27.764694
"2010-06-03",40.212196,40.250313,39.274548,39.625214,18174733,27.494934
"2010-06-04",38.832405,39.144955,37.871887,38.161568,18797047,26.47934
"2010-06-07",38.359768,38.519855,37.772785,37.80328,15674722,26.230734
"2010-06-08",37.772785,38.878143,37.749916,38.756172,19331602,26.891924
"2010-06-09",39.122086,39.571854,38.550346,38.664696,17130810,26.828455
"2010-06-10",39.693825,40.852543,39.457504,40.684834,18956298,28.230169
"2010-06-11",40.303677,40.783936,40.074982,40.783936,8953105,28.298941
"2010-06-14",41.279442,41.683468,40.181705,40.250313,16447891,27.928669
"2010-06-15",40.684834,41.439529,40.57811,41.393787,16419950,28.722099
"2010-06-16",41.088863,41.531006,40.905907,41.523384,10568051,28.812023
"2010-06-17",41.744453,42.140858,41.309933,42.064629,13706642,29.187584
"2010-06-18",42.293324,42.69735,42.011265,42.69735,14205516,29.626614
"2010-06-21",43.291958,43.413929,42.293324,42.537266,10946502,29.51552
"2010-06-22",42.461033,42.834568,41.355675,41.515759,14831896,28.806732
"2010-06-23",41.500511,41.645355,40.639095,40.791557,14243295,28.304228
"2010-06-24",40.600979,40.700081,39.625214,40.029243,19443497,27.775272
"2010-06-25",40.143589,40.143589,39.404144,39.579475,29803367,27.463184
"2010-06-28",39.579475,39.640461,39.000114,39.022984,13479702,27.077055
"2010-06-29",38.443623,38.618958,37.788033,37.993858,18225762,26.362976
"2010-06-30",37.902378,38.336899,37.330643,37.422119,19329634,25.966253
"2010-07-01",37.536469,37.788033,36.636932,37.25441,18899366,25.849886
"2010-07-02",37.483105,37.627945,36.903744,37.216293,9494219,25.823435
"2010-07-06",38.092957,38.306408,37.05621,37.505974,20722494,26.024448
"2010-07-07",37.559338,39.076347,37.559338,39.000114,15830694,27.061195
"2010-07-08",39.762432,39.770054,38.847652,39.297421,11443934,27.267485
"2010-07-09",39.37365,39.998749,39.183071,39.869156,11313279,27.664192
"2010-07-12",39.670956,40.128345,39.472752,39.716694,12374912,27.558411
"2010-07-13",40.318924,40.898281,40.166458,40.570488,11283239,28.150837
"2010-07-14",40.471386,40.753445,39.998749,40.250313,10444873,27.928669
"2010-07-15",40.204575,40.425648,39.686199,40.296055,9567548,27.960413
"2010-07-16",40.097851,40.250313,39.335533,39.526115,11406416,27.42617
"2010-07-19",39.792923,39.853909,39.251678,39.51849,9327096,27.420877
"2010-07-20",38.878143,40.296055,38.725681,40.143589,12506747,27.854616
"2010-07-21",40.463764,40.501881,39.37365,39.731937,11407466,27.568979
"2010-07-22",40.242691,41.081238,40.074982,40.608604,11721771,28.177275
"2010-07-23",40.57811,41.058369,40.219822,41.005009,10457860,28.452332
"2010-07-26",41.157471,41.706341,40.989761,41.492889,8437964,28.790859
"2010-07-27",41.721584,41.889294,41.256573,41.500511,10823063,28.796156
"2010-07-28",41.942657,42.079872,41.020252,41.500511,14859444,28.796156
"2010-07-29",41.683468,42.346684,41.256573,41.591991,14933298,29.154175
"2010-07-30",41.241325,42.514393,41.081238,42.095119,15913205,29.506845
"2010-08-02",42.689728,43.985664,42.628742,43.856071,17988065,30.741194
"2010-08-03",43.352943,44.130505,43.29958,43.878941,12997881,30.757223
"2010-08-04",43.871319,44.237228,43.490162,43.772217,13312842,30.682405
"2010-08-05",43.452045,44.077145,43.360565,43.985664,11103655,30.832026
"2010-08-06",43.482536,43.863693,42.872684,43.398682,12876934,30.420584
"2010-08-09",43.642624,43.886562,43.520653,43.688362,8365160,30.623634
"2010-08-10",43.086132,43.665493,42.93367,43.352943,12286628,30.388521
"2010-08-11",42.659233,42.689728,42.079872,42.316193,13870616,29.661789
"2010-08-12",41.881672,42.415295,41.622482,42.194221,10271324,29.576302
"2010-08-13",41.820686,42.262829,41.805439,41.942657,8487157,29.399969
"2010-08-16",41.774948,41.904541,41.393787,41.87405,9422070,29.351875
"2010-08-17",42.217091,42.880306,41.87405,42.590626,11578130,29.854158
"2010-08-18",42.583004,42.636364,41.866425,42.247585,7930301,29.613707
"2010-08-19",42.011265,42.125614,41.409035,41.706341,9833710,29.234325
"2010-08-20",41.386166,41.523384,40.623848,41.081238,12857782,28.796143
"2010-08-23",41.241325,41.599613,40.852543,40.944023,14878727,28.69997
"2010-08-24",40.471386,41.142223,40.402779,40.730576,14798052,28.550346
"2010-08-25",40.402779,40.928776,39.892025,40.753445,10557163,28.56638
"2010-08-26",40.974514,41.043121,39.716694,39.953011,12361925,28.005316
"2010-08-27",40.372284,41.081238,39.716694,40.72295,14199219,28.545008
"2010-08-30",40.547619,40.81443,40.135967,40.151215,8570849,28.144239
"2010-08-31",39.838661,40.257938,39.640461,39.968258,11265268,28.015995
"2010-09-01",41.050747,41.32518,40.623848,41.210835,11545597,28.88699
"2010-09-02",41.233704,41.538628,40.989761,41.492889,6664423,29.0847
"2010-09-03",41.668224,42.102745,41.652977,41.965527,8186494,29.415991
"2010-09-07",41.645355,41.759701,40.852543,40.905907,11082404,28.673248
"2010-09-08",41.027878,41.774948,41.027878,41.409035,7869303,29.025925
"2010-09-09",41.912163,42.232338,41.698715,41.721584,7592384,29.24501
"2010-09-10",42.095119,42.156105,41.683468,41.736832,7317039,29.255699
"2010-09-13",42.133236,42.438164,41.912163,42.217091,9470344,29.592337
"2010-09-14",42.041759,42.47628,41.835934,42.209469,7607076,29.58699
"2010-09-15",41.980774,42.407669,41.721584,42.354309,8696256,29.688515
"2010-09-16",42.262829,42.590626,41.996017,42.201843,9146069,29.581646
"2010-09-17",42.293324,42.499149,41.980774,42.133236,11456002,29.533566
"2010-09-20",42.346684,43.581638,42.171352,43.322449,10200618,30.36714
"2010-09-21",43.39106,43.482536,42.918423,43.086132,11109820,30.2015
"2010-09-22",43.162365,43.436798,42.67448,42.735466,7976083,29.955702
"2010-09-23",42.316193,42.67448,41.92741,42.095119,9025647,29.506845
"2010-09-24",42.392426,43.124249,42.194221,42.964161,10187762,30.115992
"2010-09-27",43.086132,43.291958,42.69735,42.887932,7671878,30.062574
"2010-09-28",43.070885,43.741722,42.758335,43.520653,12702335,30.506073
"2010-09-29",43.474915,43.985664,43.185234,43.726479,11712195,30.650345
"2010-09-30",44.130505,44.206738,43.360565,43.779839,12823675,30.68775
"2010-10-01",44.19149,44.28297,43.711231,44.107635,15865325,30.917511
"2010-10-04",43.886562,44.077145,43.29958,43.650246,10609503,30.596916
"2010-10-05",44.008533,44.869953,43.962795,44.816589,16587204,31.414467
"2010-10-06",44.839458,45.5103,44.824215,45.5103,14564028,31.900715
"2010-10-07",45.731369,45.738995,45.091022,45.517921,11241393,31.906086
"2010-10-08",45.548412,45.693253,45.243488,45.441689,11496930,31.852644
"2010-10-11",45.502674,45.731369,45.373081,45.578907,7791120,31.948818
"2010-10-12",45.388329,45.601776,44.892822,45.441689,11014322,31.852644
"2010-10-13",45.693253,46.11253,45.632271,45.838097,13165790,32.130493
"2010-10-14",45.94482,46.242123,45.700878,45.982937,10341373,32.232033
"2010-10-15",46.25737,46.40221,45.738995,46.333599,11257266,32.477825
"2010-10-18",46.318356,46.844353,46.150642,46.699512,16892851,32.734314
"2010-10-19",46.043919,46.356468,45.388329,45.738995,13672404,32.061031
"2010-10-20",45.876209,47.027309,45.662762,46.707134,12799670,32.739677
"2010-10-21",46.775745,47.149281,46.211632,46.592789,22305694,32.659508
"2010-10-22",46.8596,47.17215,46.669022,47.012062,24173160,32.953388
"2010-10-25",47.347481,47.743885,46.71476,46.760498,22682834,32.777069
"2010-10-26",46.40221,46.973946,46.31073,46.783367,14269662,32.793091
"2010-10-27",45.5103,46.104904,45.39595,45.79998,15251932,32.3941
"2010-10-28",46.028675,46.082035,45.144386,45.418819,13447694,32.124508
"2010-10-29",45.266357,45.380707,44.824215,45.273979,11147862,32.022068
"2010-11-01",45.7085,45.830471,44.664127,44.93856,12258293,31.784813
"2010-11-02",45.205372,45.586529,44.824215,45.235867,13768952,31.995089
"2010-11-03",45.273979,45.319717,44.496418,45.289227,13562214,32.032845
"2010-11-04",45.79998,46.851974,45.594154,46.691891,15869916,33.024944
"2010-11-05",46.783367,47.179771,46.676643,47.118786,11759157,33.326881
"2010-11-08",46.882469,47.621914,46.76812,47.576176,11610531,33.650383
"2010-11-09",47.835365,47.987827,47.050179,47.286495,13672798,33.445507
"2010-11-10",47.248379,48.23177,47.00444,48.186031,13714250,34.081745
"2010-11-11",47.949711,48.132668,47.713394,47.942089,10132011,33.909199
"2010-11-12",47.477074,47.736263,47.080669,47.583801,11394479,33.655796
"2010-11-15",47.599045,47.682899,47.278873,47.31699,10426508,33.467083
"2010-11-16",46.722382,46.722382,46.120152,46.45557,14302064,32.8578
"2010-11-17",46.463196,46.836727,46.234501,46.356468,9155252,32.787697
"2010-11-18",47.00444,47.416088,46.890091,47.073048,8439014,33.294537
"2010-11-19",47.027309,47.217888,46.585163,47.202641,10254008,33.386192
"2010-11-22",47.073048,47.073048,46.143021,46.874844,8689959,33.15435
"2010-11-23",46.287861,46.31073,45.784733,46.135399,8995607,32.63134
"2010-11-24",46.333599,46.867222,46.272614,46.844353,7808436,33.132778
"2010-11-26",46.478439,46.783367,46.234501,46.356468,3374189,32.787697
"2010-11-29",46.074413,46.425079,45.411198,46.25737,8501586,32.717609
"2010-11-30",45.822849,46.440327,45.754238,45.868587,11452198,32.442619
"2010-12-01",46.806236,47.629539,46.653774,47.60667,13985004,33.671963
"2010-12-02",47.560928,48.696781,47.492321,48.559566,11490896,34.345943
"2010-12-03",48.529072,48.834,48.42997,48.727276,13534928,34.464569
"2010-12-06",48.696781,49.12368,48.597679,48.925476,7505150,34.604748
"2010-12-07",49.352375,49.550575,49.0322,49.070316,10400797,34.707199
"2010-12-08",49.169418,49.48959,48.818752,49.253273,9009381,34.836601
"2010-12-09",49.512459,49.520084,48.971214,49.299011,8205122,34.868946
"2010-12-10",49.382866,49.497215,49.070316,49.230404,8456985,34.820431
"2010-12-13",49.459099,50.572079,49.398113,49.908867,12729751,35.300304
"2010-12-14",49.878372,50.312893,49.596313,50.046082,10241808,35.39735
"2010-12-15",49.878372,50.023212,49.596313,49.642056,10032578,35.111591
"2010-12-16",49.794518,50.099445,49.420982,50.061329,8660969,35.408134
"2010-12-17",50.061329,50.229038,49.291389,49.596313,14959271,35.079227
"2010-12-20",49.832634,50.434864,49.771648,50.305271,11691862,35.580666
"2010-12-21",50.579704,50.998978,50.450111,50.793152,7936729,35.925739
"2010-12-22",50.960861,51.197182,50.793152,51.09808,7806599,36.141415
"2010-12-23",50.953239,51.159065,50.83889,51.136196,5875905,36.168385
"2010-12-27",50.960861,51.311527,50.800774,51.189556,5756532,36.20612
"2010-12-28",51.29628,51.608829,50.968487,51.494484,6367171,36.421799
"2010-12-29",51.494484,52.066219,51.418251,51.784164,5502963,36.626686
"2010-12-30",51.837524,52.073845,51.624077,51.837524,5222634,36.664421
"2010-12-31",51.784164,52.279671,51.707932,51.913757,6363892,36.718338
"2011-01-03",52.424511,52.455002,51.837524,52.020481,9714599,36.793823
"2011-01-04",52.30254,52.30254,51.15144,51.746048,12524193,36.599735
"2011-01-05",51.563091,51.669815,51.273411,51.494484,12431712,36.421799
"2011-01-06",51.608829,51.685062,50.854137,51.052341,10508889,36.109062
"2011-01-07",51.166687,51.479237,50.777905,51.159065,7742453,36.184559
"2011-01-10",50.869385,51.15144,50.69405,50.98373,6269180,36.060535
"2011-01-11",51.509731,52.020481,51.380135,51.967121,9711320,36.756092
"2011-01-12",52.317783,52.59222,52.058598,52.363525,6918517,37.036461
"2011-01-13",52.119583,52.363525,51.037094,51.273411,14240410,36.265423
"2011-01-14",51.288658,51.707932,50.907501,51.624077,9679443,36.513454
"2011-01-18",51.776543,52.096714,51.540222,51.906136,7984216,36.712959
"2011-01-19",52.050976,52.058598,51.265789,51.662193,7305758,36.540424
"2011-01-20",51.456367,51.517353,50.709297,51.235294,11582721,36.238472
"2011-01-21",51.746048,51.814655,51.090454,51.578339,12130000,36.481098
"2011-01-24",51.654572,52.028107,51.319153,51.913757,12675836,36.718338
"2011-01-25",51.814655,51.913757,50.823647,51.44112,11129497,36.384052
"2011-01-26",51.868019,53.217319,51.517353,52.790421,14982490,37.338394
"2011-01-27",52.912392,53.148708,52.462627,52.897144,13330551,37.413895
"2011-01-28",53.148708,54.589489,53.10297,53.789055,23741449,38.044731
"2011-01-31",54.345547,54.688591,53.743317,54.47514,20863773,38.529995
"2011-02-01",54.597111,54.894417,54.520882,54.665722,15245635,38.664783
"2011-02-02",54.612358,55.382298,54.429401,54.970646,9492251,38.880459
"2011-02-03",54.985893,54.985893,54.223576,54.90966,13144408,38.837334
"2011-02-04",54.902039,55.07737,54.345547,54.635227,13540963,38.643223
"2011-02-07",54.665722,55.306065,54.665722,55.107864,12774745,38.977524
"2011-02-08",55.07737,55.145981,54.612358,54.886791,6220382,38.821156
"2011-02-09",54.673344,54.696213,53.644215,53.865288,11847834,38.098644
"2011-02-10",53.438393,53.7052,53.209698,53.423145,14924771,37.785927
"2011-02-11",53.263058,55.22221,53.171581,54.56662,15899432,38.594688
"2011-02-14",54.8563,56.365685,54.833431,56.236092,10643872,39.775509
"2011-02-15",56.159863,56.365685,55.710094,56.030266,9083890,39.629936
"2011-02-16",56.472412,57.196609,56.388557,57.135628,10405257,40.411743
"2011-02-17",56.807831,57.928436,56.632496,57.570145,11677695,41.08083
"2011-02-18",57.897942,58.484924,57.333828,58.408695,11202039,41.679207
"2011-02-22",59.163387,60.024807,57.77597,58.401073,15975647,41.673767
"2011-02-23",58.652637,60.680397,58.599274,59.89521,18591620,42.739956
"2011-02-24",60.1544,60.405964,58.324841,58.911823,17269860,42.038223
"2011-02-25",58.934692,59.224373,58.530666,58.911823,10528172,42.038223
"2011-02-28",58.911823,59.719879,58.774609,59.361591,10513218,42.359177
"2011-03-01",59.689384,60.29924,59.125271,59.331097,13527845,42.337406
"2011-03-02",59.117649,60.146774,59.018547,59.651272,11534841,42.56588
"2011-03-03",59.84185,60.840485,59.765617,60.642281,11486960,43.273041
"2011-03-04",60.703266,61.686657,60.413586,60.970078,12042241,43.50695
"2011-03-07",61.457962,61.747643,60.306862,60.375469,10345309,43.082645
"2011-03-08",60.101036,60.1544,58.812721,59.704632,11719803,42.603954
"2011-03-09",59.597908,60.131531,59.270111,59.491184,8332496,42.451645
"2011-03-10",58.69075,58.797478,56.945045,57.310959,15892348,40.895882
"2011-03-11",56.220844,58.645012,56.037891,58.164753,9552724,41.505135
"2011-03-14",57.554901,57.997044,57.204235,57.814087,14889746,41.25491
"2011-03-15",55.252705,57.593018,54.223576,57.158497,16720613,40.787094
"2011-03-16",57.249973,57.516785,55.565254,56.213223,16059339,40.112556
"2011-03-17",57.219482,58.927071,56.823074,58.484924,13845298,41.733597
"2011-03-18",59.361591,59.910458,57.43293,57.440552,21501697,40.988361
"2011-03-21",58.820347,59.43782,58.446812,59.117649,16230659,42.185093
"2011-03-22",59.270111,59.331097,58.698376,58.866085,11117035,42.005589
"2011-03-23",58.599274,60.169647,58.545914,59.872341,12369927,42.723629
"2011-03-24",60.268745,61.023441,60.101036,60.75663,12067297,43.354649
"2011-03-25",60.870975,61.518948,60.375469,61.168282,10062224,43.64838
"2011-03-28",61.008194,61.381729,60.657528,60.657528,6901332,43.283936
"2011-03-29",60.177269,60.573673,59.689384,60.078167,11423338,42.870499
"2011-03-30",60.619411,61.595177,60.459328,61.511322,10166643,43.893162
"2011-03-31",61.610424,62.357494,60.855732,60.878601,11034524,43.441669
"2011-04-01",61.351238,61.55706,60.505066,60.741383,10012770,43.343765
"2011-04-04",60.985325,60.985325,60.337357,60.741383,8212992,43.343765
"2011-04-05",60.992947,61.442715,60.680397,61.229267,8572161,43.69191
"2011-04-06",61.610424,61.67141,61.21402,61.313122,9523734,43.751755
"2011-04-07",61.229267,61.572308,60.825237,61.290253,8159471,43.735424
"2011-04-08",61.55706,61.884857,61.313122,61.587555,11362340,43.947575
"2011-04-11",61.534191,62.319378,60.985325,61.076801,8695075,43.583107
"2011-04-12",60.253502,60.512688,58.210491,58.820347,16974707,41.97295
"2011-04-13",59.277737,59.491184,58.599274,59.201504,9284988,42.244938
"2011-04-14",59.003304,59.925705,58.850838,59.674141,7215769,42.582199
"2011-04-15",60.062923,60.794746,59.757996,60.314487,9605327,43.039131
"2011-04-18",59.010925,59.475937,58.812721,59.163387,8883055,42.217735
"2011-04-19",59.064285,59.750374,59.064285,59.575039,7589367,42.511486
"2011-04-20",60.588921,61.107296,60.428833,60.977699,8690091,43.51239
"2011-04-21",61.191151,61.67141,61.008194,61.541817,7415161,43.914944
"2011-04-25",61.740017,61.747643,60.802368,61.351238,6881656,43.778931
"2011-04-26",61.435089,62.128799,61.290253,61.907726,7739567,44.176025
"2011-04-27",61.282627,61.732395,59.765617,60.855732,13406110,43.42535
"2011-04-28",60.268745,60.520313,58.675507,59.041416,17423733,42.130695
"2011-04-29",59.056664,60.223007,59.018547,60.139153,12122261,42.914021
"2011-05-02",60.123905,60.207764,58.713619,59.056664,11273532,42.141586
"2011-05-03",58.675507,58.713619,55.954037,56.815453,23246904,40.542305
"2011-05-04",56.922176,56.922176,55.199341,56.144615,20650739,40.063602
"2011-05-05",55.527138,55.618614,54.284561,54.863922,16738847,39.149731
"2011-05-06",55.51189,56.746845,55.267948,55.603371,15594571,39.677383
"2011-05-09",56.030266,56.495281,55.77108,56.197975,12537180,40.101681
"2011-05-10",56.327572,57.013657,56.076008,56.868816,9253636,40.580364
"2011-05-11",56.464787,56.556267,54.90966,55.283195,13287787,39.448906
"2011-05-12",55.161224,55.191719,53.87291,54.520882,16397388,38.904953
"2011-05-13",54.650475,54.879169,53.827171,54.452271,10836181,38.855995
"2011-05-16",54.406532,54.970646,53.918652,54.452271,10735698,38.855995
"2011-05-17",53.888157,54.772446,53.888157,54.536125,10869763,38.915821
"2011-05-18",54.749577,55.96928,54.513256,55.504269,11562126,39.606674
"2011-05-19",55.412792,55.763454,54.924908,55.420414,8657427,39.908581
"2011-05-20",55.344181,55.748211,54.719082,55.351807,10245612,39.85918
"2011-05-23",54.536125,54.665722,54.002506,54.376041,9205231,39.156528
"2011-05-24",54.841053,55.687225,54.749577,54.818184,9788060,39.474915
"2011-05-25",54.391285,55.22221,54.337925,54.863922,9986927,39.507858
"2011-05-26",54.833431,55.428036,54.551373,55.145981,8057283,39.710964
"2011-05-27",55.641487,55.91592,55.07737,55.374676,5669692,39.875652
"2011-05-31",56.297077,56.495281,55.428036,55.816818,15173618,40.194035
"2011-06-01",55.786327,56.06076,54.932529,55.145981,9761037,39.710964
"2011-06-02",55.100243,55.557632,54.452271,55.001141,8088634,39.606674
"2011-06-03",53.979633,55.649109,53.956764,55.184097,9610181,39.738403
"2011-06-06",54.810562,55.267948,53.81955,54.063492,8360175,38.931458
"2011-06-07",54.360794,54.650475,53.911026,54.025375,14155799,38.904018
"2011-06-08",54.048244,55.100243,54.048244,54.47514,10532632,39.22789
"2011-06-09",54.848675,55.740585,54.429401,55.275574,9136100,39.804291
"2011-06-10",55.054501,55.237457,54.429401,54.498013,9634843,39.244362
"2011-06-13",54.551373,54.963024,53.552738,53.933895,9257440,38.838139
"2011-06-14",54.520882,55.389919,54.520882,54.787689,9883558,39.452972
"2011-06-15",54.231201,54.749577,53.423145,53.79668,10119943,38.739326
"2011-06-16",53.888157,55.069748,53.781433,54.597111,10929056,39.315716
"2011-06-17",55.062126,55.610992,54.360794,54.833431,12751002,39.485897
"2011-06-20",54.42178,55.4814,54.177837,55.092617,15493301,39.672531
"2011-06-21",55.649109,56.525772,55.519516,56.205601,13283852,40.47401
"2011-06-22",55.992149,56.655369,55.854935,55.870182,9448043,40.232471
"2011-06-23",54.8563,55.6796,54.124477,55.649109,11831961,40.073269
"2011-06-24",55.466152,55.793949,54.383663,54.452271,17719673,39.21143
"2011-06-27",54.368416,55.031631,54.330299,54.719082,10192616,39.403553
"2011-06-28",55.046879,55.931168,55.016384,55.847309,9009512,40.215996
"2011-06-29",56.175106,56.800205,56.045513,56.426674,10559786,40.633202
"2011-06-30",56.678234,57.379566,56.662991,57.318581,9932881,41.275475
"2011-07-01",57.379566,57.936058,56.845947,57.844582,10006735,41.654247
"2011-07-05",57.867451,58.309593,57.57777,57.821712,10316318,41.637783
"2011-07-06",57.867451,58.050407,57.608261,57.958927,8072499,41.736572
"2011-07-07",58.576405,58.698376,58.134262,58.507797,7971098,42.13184
"2011-07-08",57.43293,57.897942,57.257599,57.867451,10114040,41.670708
"2011-07-11",57.044147,57.227104,56.723976,56.945045,8613482,41.006489
"2011-07-12",56.602005,57.333828,56.403801,56.670612,9560202,40.808865
"2011-07-13",56.731598,57.410061,56.403801,56.716351,9746082,40.841805
"2011-07-14",61.06918,61.084427,57.554901,57.638756,81425360,41.506027
"2011-07-15",58.401073,58.721245,58.050407,58.256229,54703259,41.950676
"2011-07-18",58.202869,58.271477,57.333828,57.509163,29702490,41.412704
"2011-07-19",57.928436,58.225739,56.945045,57.501537,14289208,41.407211
"2011-07-20",57.77597,57.875072,57.17374,57.257599,11687271,41.231556
"2011-07-21",57.036526,57.936058,56.800205,57.791218,11245722,41.984741
"2011-07-22",57.714989,57.821712,57.234726,57.371944,10632328,41.680153
"2011-07-25",56.845947,57.371944,56.662991,56.8307,11094604,41.286934
"2011-07-26",56.838322,56.945045,56.015022,56.11412,12838105,40.766346
"2011-07-27",56.556267,56.784962,55.740585,55.748211,13279654,40.500519
"2011-07-28",55.725342,56.045513,55.306065,55.473778,10521876,40.301144
"2011-07-29",54.902039,55.420414,54.467518,54.879169,13237545,39.869171
"2011-08-01",55.999775,55.999775,54.459896,54.879169,11780539,39.869171
"2011-08-02",54.513256,55.214588,53.81955,53.842419,12745099,39.115982
"2011-08-03",53.85004,54.322678,52.889523,53.789055,15890774,39.077213
"2011-08-04",52.912392,52.988625,50.907501,51.014225,20754895,37.061317
"2011-08-05",51.166687,52.790421,49.741154,51.646946,24705091,37.520985
"2011-08-08",49.680168,51.433498,47.134033,47.202641,38423933,34.292236
"2011-08-09",47.949711,49.314259,46.043919,49.215157,29061549,35.754314
"2011-08-10",49.154171,49.680168,47.301743,47.804871,20229916,34.729759
"2011-08-11",48.056435,50.633064,47.568554,49.94698,20693241,36.285976
"2011-08-12",50.732166,51.166687,49.794518,50.351009,14384182,36.579506
"2011-08-15",51.120949,52.028107,50.907501,51.44112,12985550,37.371468
"2011-08-16",50.945618,51.120949,50.122314,50.724545,12622315,36.850876
"2011-08-17",51.29628,51.540222,50.594952,50.937992,9653339,37.005951
"2011-08-18",49.931736,49.94698,48.094551,48.628174,21652685,35.327877
"2011-08-19",48.086929,49.504837,48.025944,48.475712,18009054,35.217125
"2011-08-22",49.840256,50.076576,48.041187,48.277508,11662216,35.073124
"2011-08-23",48.422348,50.099445,48.399479,50.09182,15304403,36.391212
"2011-08-24",49.832634,50.47298,49.405735,50.404369,10054878,36.618271
"2011-08-25",50.777905,50.98373,49.169418,49.382866,9999258,35.87616
"2011-08-26",49.001709,50.32814,48.407101,49.939358,10132930,36.280453
"2011-08-29",50.831268,51.715553,50.755035,51.669815,10541290,37.537605
"2011-08-30",50.953239,52.089088,50.480602,51.715553,14379591,37.570831
"2011-08-31",52.066219,52.409264,51.494484,51.890888,11838258,37.698212
"2011-09-01",52.340656,52.50074,51.55547,51.814655,11748007,37.642826
"2011-09-02",50.625443,51.014225,50.107067,50.648312,11444721,36.795483
"2011-09-06",48.948345,50.1833,48.635796,50.084198,14460659,36.385666
"2011-09-07",50.816021,51.372513,50.594952,51.311527,11554517,37.277321
"2011-09-08",51.075211,51.456367,49.840256,50.221416,13725794,36.485355
"2011-09-09",49.520084,50.122314,48.689159,48.963593,16024970,35.571552
"2011-09-12",48.346115,48.986462,47.987827,48.971214,15501828,35.577099
"2011-09-13",49.138924,49.764027,48.628174,49.367619,10263190,35.86507
"2011-09-14",49.573444,50.98373,49.0322,50.290024,13171693,36.535194
"2011-09-15",50.686428,51.105701,50.358631,51.014225,12154006,37.061317
"2011-09-16",51.372513,51.456367,50.503471,51.29628,19606815,37.266239
"2011-09-19",50.229038,51.24292,49.847881,50.899876,10983757,36.978249
"2011-09-20",51.143818,52.005238,50.846516,51.082832,10752488,37.111172
"2011-09-21",50.945618,51.227673,49.512459,49.512459,12438796,35.970303
"2011-09-22",48.018318,48.269882,47.134033,47.926842,20736399,34.818359
"2011-09-23",47.156902,48.2089,47.111164,47.652409,12031878,34.618984
"2011-09-26",47.980206,48.948345,47.103539,48.88736,13408996,35.516167
"2011-09-27",49.878372,50.274776,48.696781,48.986462,12306436,35.588181
"2011-09-28",48.620548,49.954605,48.056435,48.201275,12599228,35.017742
"2011-09-29",49.291389,49.299011,48.079304,49.070316,17746171,35.649094
"2011-09-30",48.010696,49.276142,48.010696,48.269882,13489278,35.067589
"2011-10-03",47.804871,47.957336,46.463196,46.493687,15364090,33.777191
"2011-10-04",45.784733,47.530437,44.709866,47.469452,16659746,34.486076
"2011-10-05",48.11742,48.795883,47.438957,48.734898,16448810,35.405415
"2011-10-06",48.178406,49.116055,47.964958,49.055073,12444699,35.63802
"2011-10-07",49.367619,49.611561,48.368984,48.910229,11888631,35.532787
"2011-10-10",49.954605,51.15144,49.885998,51.037094,10621047,37.077934
"2011-10-11",50.579704,51.357265,50.52634,51.090454,11552156,37.116699
"2011-10-12",51.616455,52.233932,51.220051,51.723179,11075058,37.576374
"2011-10-13",50.47298,51.311527,50.3815,51.105701,11066400,37.492477
"2011-10-14",51.837524,52.59222,51.70031,52.59222,9908089,38.583046
"2011-10-17",52.386395,52.721813,51.677441,52.096714,8503685,38.219521
"2011-10-18",51.913757,53.36216,51.75367,52.75993,13049828,38.706062
"2011-10-19",52.866653,53.87291,52.64558,53.026741,11622468,38.901814
"2011-10-20",52.965755,53.834797,52.599842,53.567986,11259233,39.298882
"2011-10-21",54.132099,54.886791,54.032997,54.757198,11797986,40.171314
"2011-10-24",54.749577,55.199341,54.391285,54.978271,9556922,40.333508
"2011-10-25",55.031631,55.031631,53.7052,53.880535,14405302,39.528168
"2011-10-26",54.985893,55.245083,53.484131,54.802937,11942152,40.204876
"2011-10-27",55.824444,56.182732,55.229836,55.53476,15944033,40.741764
"2011-10-28",55.473778,55.62624,54.513256,54.688591,19665321,40.120983
"2011-10-31",53.87291,54.040623,53.095348,53.095348,13541750,38.952152
"2011-11-01",51.768917,52.493118,51.265789,51.776543,15031682,37.984623
