"dates","BLK.Open","BLK.High","BLK.Low","BLK.Close","BLK.Volume","BLK.Adjusted"
"2011-07-27",184.580002,184.580002,175.649994,176.839996,1612500,136.599976
"2011-07-28",177.339996,178.259995,174.050003,175.070007,1279500,135.232819
"2011-07-29",172.5,179.580002,172.380005,178.460007,1276300,137.851395
"2011-08-01",181.399994,181.5,175.089996,178.360001,978800,137.774139
"2011-08-02",179.520004,179.520004,173.949997,174.490005,1141800,134.784744
"2011-08-03",174.610001,176.710007,169.539993,173.449997,1490600,133.98143
"2011-08-04",170.880005,172.679993,162.880005,163.25,1276000,126.102478
"2011-08-05",165.639999,167.559998,157,161.580002,1897300,124.812447
"2011-08-08",154.029999,159.740005,145.139999,145.25,1855300,112.198318
"2011-08-09",150.020004,156.690002,144.639999,156.539993,2030800,120.919312
"2011-08-10",151.559998,155.119995,145.869995,148.059998,1944200,114.368896
"2011-08-11",150.050003,164.520004,148.669998,161.979996,1968300,125.121414
"2011-08-12",167.059998,168.5,159.910004,161.070007,947800,124.418518
"2011-08-15",162.630005,165.639999,162.009995,165.139999,782900,127.562363
"2011-08-16",160.160004,164.809998,158.910004,161.160004,874900,124.487984
"2011-08-17",162.330002,164.679993,159.380005,161.179993,867500,124.503433
"2011-08-18",157.759995,157.759995,150.5,152.279999,1029400,117.628677
"2011-08-19",150.25,156.039993,150,151.330002,1195500,116.894859
"2011-08-22",155.240005,156.470001,151.479996,152.169998,1197200,117.543678
"2011-08-23",153.300003,159.440002,150.240005,159.410004,1118000,123.13623
"2011-08-24",158.350006,163.729996,156.759995,163.729996,707600,126.473236
"2011-08-25",165.220001,167.970001,157.009995,158.639999,1036700,122.54142
"2011-08-26",158.050003,163.009995,154.580002,160.990005,742600,124.356728
"2011-08-29",163.770004,168.289993,163,168.179993,594300,129.910599
"2011-08-30",167.25,168.940002,165.639999,167,627400,128.999084
"2011-08-31",166.570007,167.339996,163.070007,164.75,1460800,128.317627
"2011-09-01",164.720001,166.399994,162.149994,162.679993,814200,126.705376
"2011-09-02",160.190002,161.070007,155.050003,156.039993,769100,121.533707
"2011-09-06",150.25,152.619995,148.899994,152.410004,1055400,118.706421
"2011-09-07",154.809998,159.020004,154.229996,158.910004,924700,123.769073
"2011-09-08",157.75,158.309998,155.520004,155.860001,909800,121.393509
"2011-09-09",154.490005,154.940002,150.080002,151.070007,879100,117.662788
"2011-09-12",149.259995,152.050003,148.100006,151.300003,939700,117.841919
"2011-09-13",153.360001,153.679993,150.070007,151.220001,1192300,117.779602
"2011-09-14",153,154.320007,149.100006,152.300003,1101800,118.620758
"2011-09-15",154.229996,159.460007,153.5,159.179993,1009800,123.97937
"2011-09-16",159.979996,161.889999,157.710007,160.880005,1152900,125.303421
"2011-09-19",156.5,157.720001,154.5,156.25,714100,121.697281
"2011-09-20",157.539993,159.419998,155.339996,155.580002,702200,121.175461
"2011-09-21",155.389999,156.830002,147.210007,147.220001,895800,114.664177
"2011-09-22",142.660004,145.449997,140.220001,144.75,1301400,112.740364
"2011-09-23",143.559998,147.880005,142.789993,147.630005,770800,114.983513
"2011-09-26",148.009995,150.639999,144.679993,150.350006,872500,117.101974
"2011-09-27",153.899994,157.75,151.139999,152.490005,1188000,118.768799
"2011-09-28",157.720001,157.720001,148.259995,148.550003,952700,115.700073
"2011-09-29",152.729996,152.779999,148.070007,151.660004,1147400,118.122284
"2011-09-30",149.360001,151.570007,147.610001,148.009995,1095600,115.279434
"2011-10-03",146.809998,148.699997,141.429993,141.770004,1041900,110.419357
"2011-10-04",140.059998,147.570007,137,147.199997,1300000,114.648613
"2011-10-05",147.520004,151.139999,145.509995,150.490005,869300,117.211044
"2011-10-06",150.470001,152.190002,145.300003,151.669998,781000,118.130089
"2011-10-07",152.350006,153,147.690002,147.779999,1009800,115.100349
"2011-10-10",152.880005,156.720001,150.929993,155.25,1081400,120.918411
"2011-10-11",153.449997,155.440002,152.020004,153.059998,776200,119.212692
"2011-10-12",154.490005,160.190002,154.330002,156,1219000,121.502609
"2011-10-13",155.529999,155.529999,149.520004,153.649994,1038100,119.672218
"2011-10-14",154.050003,159.490005,154.050003,155.910004,1061300,121.43248
"2011-10-17",154.25,155.369995,150.25,150.729996,619700,117.397987
"2011-10-18",151.020004,157.759995,150.279999,156.300003,1155200,121.736214
"2011-10-19",153,154,148.059998,148.919998,1540800,115.988243
"2011-10-20",149.039993,153.509995,146.529999,152.160004,1160300,118.511726
"2011-10-21",154.509995,155.75,152.149994,154.320007,941300,120.194084
"2011-10-24",155.699997,158.339996,154.130005,157.479996,776400,122.655281
"2011-10-25",158.229996,158.229996,149.929993,150.380005,915900,117.125359
"2011-10-26",153.229996,155.25,151.419998,154.369995,963700,120.23307
"2011-10-27",159.970001,170.419998,159.660004,169.119995,2e+06,131.721237
"2011-10-28",169.100006,170.800003,165.229996,169.779999,939300,132.235321
"2011-10-31",166.509995,166.919998,157.75,157.789993,1355800,122.896713
"2011-11-01",152.089996,155.130005,149.839996,150,1845900,116.829399
"2011-11-02",152.630005,155.990005,150.740005,155.520004,772200,121.128716
"2011-11-03",157.130005,160.220001,153.050003,159.259995,841000,124.041679
"2011-11-04",157.020004,158.679993,154.570007,157.600006,541100,122.748718
"2011-11-07",158.009995,160.240005,155.600006,160.050003,720700,124.656937
"2011-11-08",163.389999,163.910004,159.429993,163.160004,816900,127.079269
"2011-11-09",159.059998,159.059998,152.990005,153.229996,1086900,119.3451
"2011-11-10",156.270004,160.759995,154.460007,159.880005,1170000,124.524513
"2011-11-11",161.979996,166,160.5,164.330002,946200,127.990494
"2011-11-14",162.800003,165.190002,161.770004,163.119995,762300,127.048103
"2011-11-15",162.880005,168.330002,162.399994,165.880005,1068200,129.197769
"2011-11-16",163.429993,164.880005,160.940002,161.330002,810000,125.653877
"2011-11-17",160.960007,163.160004,158.740005,159.600006,1014700,124.306465
"2011-11-18",160.889999,161.199997,158.119995,159.259995,667800,124.041679
"2011-11-21",156.429993,158,154.289993,156.610001,640400,121.977654
"2011-11-22",156.320007,157.660004,154.059998,155.809998,562800,121.354561
"2011-11-23",153.779999,154.899994,151.440002,151.490005,894700,117.989922
"2011-11-25",151.229996,153.770004,150.350006,151.270004,217100,117.818535
"2011-11-28",157.809998,160.339996,157.350006,159.830002,975200,124.485588
"2011-11-29",159.550003,162.789993,158.910004,161.029999,877300,125.42028
"2011-11-30",167.600006,172.529999,166.070007,172.039993,1388200,133.99556
"2011-12-01",169.5,170.240005,165.449997,167.410004,752500,131.439896
"2011-12-02",169.649994,173.220001,168.119995,169.020004,618200,132.703979
"2011-12-05",172.940002,176.5,172.119995,176.309998,1009300,138.427628
"2011-12-06",176.229996,176.229996,172,173.460007,530100,136.189987
"2011-12-07",172.889999,175.210007,170.979996,174.369995,497900,136.90448
"2011-12-08",172.649994,172.889999,167.130005,167.5,715000,131.510574
"2011-12-09",168.610001,173.550003,168.289993,172.679993,729600,135.57756
"2011-12-12",166.339996,170.320007,166.339996,169.479996,532000,133.065186
"2011-12-13",171,172.339996,165.369995,167.75,498100,131.706833
"2011-12-14",166.800003,168.679993,165.279999,166.940002,691200,131.070892
"2011-12-15",169.880005,169.949997,167.5,167.839996,443600,131.777481
"2011-12-16",168.720001,170.889999,167.869995,170.330002,940900,133.732483
"2011-12-19",170.570007,170.889999,165.089996,165.600006,667500,130.018829
"2011-12-20",169.539993,173.910004,169.220001,173.139999,608400,135.938751
"2011-12-21",173.339996,174.460007,170.110001,173.350006,601900,136.103638
"2011-12-22",173.880005,176.199997,173.509995,175.490005,588600,137.783783
"2011-12-23",176.699997,178.729996,175,178.410004,313100,140.076447
"2011-12-27",178.179993,179.770004,177.020004,177.839996,310700,139.62886
"2011-12-28",177.880005,177.880005,175.899994,176.440002,301000,138.529709
"2011-12-29",177.399994,179.5,176.550003,179.399994,342200,140.853729
"2011-12-30",179.399994,179.429993,177.869995,178.240005,252200,139.942963
"2012-01-03",183.649994,185.960007,180.869995,181.270004,654300,142.321869
"2012-01-04",179.550003,180.869995,177.639999,179.960007,481600,141.29335
"2012-01-05",179.5,179.919998,175.179993,179.330002,812200,140.798721
"2012-01-06",179.679993,180.949997,177.509995,179.130005,413100,140.641724
"2012-01-09",179.300003,179.860001,177.300003,179.25,632100,140.735901
"2012-01-10",182.419998,183.600006,181,183.089996,540600,143.75087
"2012-01-11",182.029999,184.100006,179.039993,183.869995,534800,144.363266
"2012-01-12",186.910004,187.169998,182.259995,187.059998,632600,146.867859
"2012-01-13",185.740005,186.919998,184.399994,186.570007,911900,146.483185
"2012-01-17",188.619995,190.399994,186.919998,187.460007,1336800,147.181915
"2012-01-18",187.5,188.75,185.610001,187.800003,720800,147.448853
"2012-01-19",187,187.800003,181.050003,187.539993,919300,147.24472
"2012-01-20",184.75,186.589996,180.830002,182.820007,1275000,143.538925
"2012-01-23",181.990005,185.710007,181.630005,185.559998,708500,145.690155
"2012-01-24",184.229996,189.25,184.229996,189.020004,633900,148.406708
"2012-01-25",188.039993,188.809998,186.320007,188.240005,638000,147.794342
"2012-01-26",189.800003,191.679993,186.399994,187.860001,719300,147.495941
"2012-01-27",186,189.050003,185.580002,187.490005,506600,147.205444
"2012-01-30",185.679993,186,182.809998,183.220001,597600,143.852997
"2012-01-31",184.410004,184.880005,180.410004,182,758400,142.895096
"2012-02-01",185.479996,185.479996,181.110001,183,1086800,143.680206
"2012-02-02",182.979996,184.419998,182.350006,183.770004,1007400,144.28476
"2012-02-03",185.259995,188.690002,184.690002,188.639999,1331900,148.108414
"2012-02-06",184.009995,190.199997,184.009995,190.179993,734900,149.31749
"2012-02-07",188.979996,189.990005,187.320007,189.470001,417600,148.760086
"2012-02-08",189.770004,190.649994,188.990005,190.25,565600,149.372391
"2012-02-09",190.460007,190.960007,188.539993,190.190002,605500,149.325378
"2012-02-10",188.020004,190.410004,187.559998,190,419500,149.176147
"2012-02-13",191.369995,192.710007,190.559998,192.449997,554600,151.099747
"2012-02-14",191,192.809998,189.880005,191.520004,646100,150.369553
"2012-02-15",192.679993,192.949997,189.429993,189.880005,781500,149.081955
"2012-02-16",193.080002,193.210007,190.559998,193.119995,855100,151.625824
"2012-02-17",194.729996,196.800003,192.199997,196.190002,716500,154.036163
"2012-02-21",196.369995,196.789993,193.869995,194.529999,582200,152.732864
"2012-02-22",192.699997,194.600006,192.399994,193.509995,483500,151.931961
"2012-02-23",193.589996,198.089996,192.800003,197.130005,652500,154.7742
"2012-02-24",198.490005,199.100006,195.229996,196,585700,153.887024
"2012-02-27",195,198.399994,194,197.710007,477000,155.229584
"2012-02-28",197.940002,199.899994,197.399994,198.330002,567100,155.716415
"2012-02-29",202.089996,202.089996,197.570007,199,1230900,156.242371
"2012-03-01",198.020004,200,197.160004,198.5,706600,155.849792
"2012-03-02",197.800003,200.25,197.600006,198.25,831200,155.653564
"2012-03-05",196.740005,196.820007,194.550003,195.240005,456400,154.458984
"2012-03-06",193.649994,194.949997,191.880005,193.169998,870600,152.821289
"2012-03-07",194.149994,196.720001,193.279999,196.720001,516000,155.629822
"2012-03-08",198.550003,198.970001,195.020004,195.550003,685200,154.704193
"2012-03-09",196.320007,197.509995,195.279999,196.910004,437600,155.780121
"2012-03-12",196.979996,196.979996,194.509995,194.880005,627300,154.174149
"2012-03-13",197,203.009995,195.259995,203,773000,160.598022
"2012-03-14",206.419998,206.419998,198.839996,200.669998,491300,158.754776
"2012-03-15",201.240005,205.089996,199.350006,205.080002,537600,162.243652
"2012-03-16",204.039993,205.720001,203.020004,205.600006,736100,162.654999
"2012-03-19",204.020004,206.520004,203.809998,205.089996,308900,162.251526
"2012-03-20",204.619995,204.619995,202.929993,203.300003,320200,160.835403
"2012-03-21",202.679993,204.270004,200.699997,201.339996,652600,159.28479
"2012-03-22",199.550003,200.119995,198.149994,198.520004,572100,157.053833
"2012-03-23",199.020004,201.440002,198.240005,201.110001,364400,159.102844
"2012-03-26",201.520004,205.199997,200.710007,205.190002,385300,162.330658
"2012-03-27",208.690002,208.690002,203.460007,203.580002,555500,161.056915
"2012-03-28",203.889999,204.550003,200.199997,202.729996,351500,160.384491
"2012-03-29",201.229996,202.220001,198.699997,199.589996,478600,157.900345
"2012-03-30",201.729996,204.899994,199.179993,204.899994,658400,162.101181
"2012-04-02",207.699997,209.369995,203.380005,206.289993,479800,163.200851
"2012-04-03",205.440002,207.270004,202.380005,206.570007,605400,163.422424
"2012-04-04",205.589996,206.139999,202.990005,203.820007,681600,161.24678
"2012-04-05",202.869995,206.199997,202.429993,205.979996,969300,162.955582
"2012-04-09",201.639999,208.210007,200.779999,202.740005,762200,160.392456
"2012-04-10",202.380005,203.630005,197.440002,198.600006,998200,157.117142
"2012-04-11",200.639999,201.050003,197.149994,197.809998,564700,156.492126
"2012-04-12",198.699997,201.910004,198.490005,201.710007,459200,159.577576
"2012-04-13",201.509995,201.720001,197.479996,197.809998,387100,156.492126
"2012-04-16",199.5,201.279999,197.520004,198.179993,464800,156.784821
"2012-04-17",200.770004,202.990005,199.639999,201.809998,736700,159.656647
"2012-04-18",200,200,194.050003,196.009995,1287900,155.068085
"2012-04-19",195.509995,195.990005,189.710007,190.600006,1673100,150.788147
"2012-04-20",190.449997,193.25,189.589996,190.399994,1177400,150.629929
"2012-04-23",188,188.279999,184,186.940002,1021400,147.892685
"2012-04-24",187.449997,190.570007,186.910004,188.570007,812800,149.182175
"2012-04-25",190,191.559998,189.75,191.399994,461200,151.42099
"2012-04-26",190.729996,193.690002,190.020004,193.25,713800,152.884628
"2012-04-27",193.199997,193.940002,191.380005,192.5,642300,152.29129
"2012-04-30",191.960007,192.509995,190.759995,191.580002,398600,151.563461
"2012-05-01",191.339996,193.240005,190.320007,190.5,655500,150.709061
"2012-05-02",190.809998,190.809998,187.320007,188.779999,894900,149.348297
"2012-05-03",188.330002,188.940002,182.539993,183.160004,1197200,144.902222
"2012-05-04",182.889999,184.649994,181.770004,183.169998,1263900,144.910126
"2012-05-07",181.039993,184.820007,181.039993,183.820007,692900,145.424347
"2012-05-08",182.490005,183.490005,180.649994,182.339996,621500,144.253479
"2012-05-09",180.210007,181.949997,179.539993,180.270004,522300,142.61586
"2012-05-10",180.800003,181.940002,179.130005,179.679993,550700,142.149063
"2012-05-11",178.949997,180.929993,177.119995,179.770004,552700,142.220322
"2012-05-14",177.029999,178.229996,176.399994,176.490005,494900,139.625397
"2012-05-15",176.669998,179.940002,176.399994,176.850006,576400,139.910187
"2012-05-16",177.830002,178.919998,175.029999,175.070007,558900,138.501968
"2012-05-17",175,176.759995,173.899994,173.970001,562800,137.63179
"2012-05-18",173.259995,174.669998,171.360001,171.910004,772200,136.002045
"2012-05-21",167.110001,172.619995,166.009995,167.729996,1838700,132.695145
"2012-05-22",166.990005,167.649994,162.720001,163.369995,3999900,129.24585
"2012-05-23",160.649994,168.059998,160.25,167.5,22888000,132.513184
"2012-05-24",169.300003,170.899994,166.809998,170.440002,3906300,134.839066
"2012-05-25",170.470001,172.25,169.610001,171.360001,1494500,135.56691
"2012-05-29",173.130005,174.690002,171.020004,174.600006,1629300,138.130173
"2012-05-30",172.990005,173,170.179993,170.770004,1355600,135.100189
"2012-05-31",170.529999,171.929993,167.559998,170.800003,1346400,135.123886
"2012-06-01",168.070007,169.330002,165.399994,166.570007,1686700,131.777451
"2012-06-04",167.169998,168.350006,163.639999,165,1086400,130.535385
"2012-06-05",162.710007,166.75,162.710007,166.279999,1329600,132.754883
"2012-06-06",168.570007,170.710007,167.240005,170.559998,772300,136.171982
"2012-06-07",171.979996,174,171.720001,172.119995,857400,137.417419
"2012-06-08",170.789993,173.929993,169.960007,173.910004,597300,138.846512
"2012-06-11",175.380005,175.399994,171.779999,171.949997,862500,137.281693
"2012-06-12",174.130005,174.960007,170.330002,173.020004,837300,138.136002
"2012-06-13",173.279999,173.339996,170.160004,171.919998,795300,137.257751
"2012-06-14",171.919998,173.160004,171.110001,172.690002,910200,137.872498
"2012-06-15",173.559998,177.660004,173.179993,176.729996,1763700,141.097946
"2012-06-18",175.860001,175.860001,171.919998,173.449997,864300,138.479294
"2012-06-19",174.779999,177.350006,173.690002,176.080002,646600,140.579025
"2012-06-20",177.240005,177.240005,174.240005,175.660004,709100,140.243713
"2012-06-21",175.660004,177.100006,170.830002,170.949997,945500,136.483292
"2012-06-22",173.350006,174.910004,170.660004,172,3065000,137.321625
"2012-06-25",169.110001,169.520004,165.710007,166.910004,1224000,133.257858
"2012-06-26",167.160004,169,166.520004,168.190002,667700,134.27977
"2012-06-27",169.259995,169.259995,165.970001,166.380005,1230500,132.834763
"2012-06-28",165.169998,166.210007,163.240005,166.089996,1163600,132.60318
"2012-06-29",169.869995,169.869995,166.979996,169.820007,1101200,135.581131
"2012-07-02",169.809998,170.369995,168.460007,169.630005,853300,135.429474
"2012-07-03",169.029999,173.860001,169.029999,173.839996,517600,138.790695
"2012-07-05",172.960007,174.529999,170.639999,171.75,666200,137.122025
"2012-07-06",170.160004,171.449997,169.320007,171.279999,671500,136.74678
"2012-07-09",171.509995,172.449997,169.449997,171.860001,775300,137.209824
"2012-07-10",173.059998,175.210007,171.960007,173.509995,1109000,138.527115
"2012-07-11",173.970001,175.380005,172.75,175.130005,826100,139.820557
"2012-07-12",173.509995,173.509995,171.240005,172.470001,754100,137.696838
"2012-07-13",172.789993,176.399994,172.490005,175.779999,541900,140.339493
"2012-07-16",175.509995,176.470001,174.029999,175.289993,472200,139.948273
"2012-07-17",175.770004,176.440002,172.320007,176.149994,575900,140.634903
"2012-07-18",172.889999,176,171.740005,175.050003,896900,139.756668
"2012-07-19",175.070007,176.949997,174.550003,176.119995,665700,140.610947
"2012-07-20",175.270004,176.320007,173.110001,173.309998,735300,138.367538
"2012-07-23",170.309998,170.309998,165.660004,166.850006,1184100,133.209961
"2012-07-24",166.479996,168,163.850006,164.419998,1179100,131.269882
"2012-07-25",165.509995,166.270004,163.949997,164.059998,961800,130.982452
"2012-07-26",166.639999,167.240005,164.419998,165,1041400,131.732941
"2012-07-27",166.360001,171.539993,165.690002,170.669998,631200,136.259781
"2012-07-30",170.850006,172.539993,168.710007,172.029999,530600,137.345566
"2012-07-31",170.899994,171.690002,168.649994,170.259995,504000,135.932388
"2012-08-01",170.759995,172.919998,169.289993,169.619995,423200,135.421478
"2012-08-02",168.240005,169.600006,166,168.509995,569200,134.535263
"2012-08-03",170.869995,173.729996,170,173.190002,596700,138.271713
"2012-08-06",173.800003,175.289993,172.690002,172.910004,501800,138.048141
"2012-08-07",173.740005,174.630005,173.009995,174.009995,747200,138.926376
"2012-08-08",173,173.910004,172.610001,173.669998,451300,138.654922
"2012-08-09",173.5,175.550003,173.130005,174.789993,427800,139.549149
"2012-08-10",173.580002,174.740005,172.940002,174.410004,382300,139.245712
"2012-08-13",174.110001,175.339996,173.210007,174.949997,353700,139.676834
"2012-08-14",175.509995,175.570007,172.410004,173,474500,138.120026
"2012-08-15",172.970001,176.449997,172.949997,176.029999,466800,140.539078
"2012-08-16",176.059998,177.990005,175.229996,177.220001,374200,141.489182
"2012-08-17",179.449997,180,177.570007,178.789993,389000,142.74263
"2012-08-20",177.720001,179.289993,177.25,178.369995,410400,142.407303
"2012-08-21",178.800003,181.339996,177.460007,178.529999,460900,142.535049
"2012-08-22",178.300003,178.979996,177.220001,178.039993,326600,142.143829
"2012-08-23",178.25,178.690002,176.770004,177.300003,300200,141.553024
"2012-08-24",176.619995,178.880005,175.509995,178.270004,299500,142.327499
"2012-08-27",178.529999,178.990005,176.75,177,287500,141.313492
"2012-08-28",176.779999,179.429993,176.220001,178.320007,652000,142.367386
"2012-08-29",178.880005,179.199997,176.75,177.149994,303600,141.433289
"2012-08-30",175.440002,176.830002,174.5,176.009995,434700,141.72316
"2012-08-31",176.940002,177.979996,174.860001,176.369995,395000,142.013046
"2012-09-04",176.699997,178,175.360001,176.929993,376400,142.463882
"2012-09-05",177.199997,177.970001,175.919998,176,434200,141.715088
"2012-09-06",177.220001,180.399994,176.539993,180.179993,514200,145.080841
"2012-09-07",180.399994,182.729996,179.899994,182.020004,441600,146.562424
"2012-09-10",181.699997,181.949997,177.720001,177.830002,613100,143.188644
"2012-09-11",177.610001,179.350006,176.550003,176.720001,586500,142.294846
"2012-09-12",177,178.080002,175.309998,176.690002,497200,142.270691
"2012-09-13",176.779999,181.979996,175.289993,181.889999,1088100,146.457748
"2012-09-14",185.300003,185.460007,182.059998,183,1090400,147.351563
"2012-09-17",182.5,183.949997,182.289993,182.720001,572800,147.126053
"2012-09-18",182.75,183.75,181.570007,182.740005,669700,147.142181
"2012-09-19",183,183.679993,182.289993,182.330002,668700,146.812027
"2012-09-20",181.240005,183.369995,179.929993,183,581300,147.351563
"2012-09-21",183.910004,184.270004,182.630005,183,915700,147.351563
"2012-09-24",181.440002,182.25,180.559998,181.039993,591500,145.7733
"2012-09-25",181.740005,182.240005,177.889999,177.910004,595800,143.253052
"2012-09-26",178.580002,179.309998,176.550003,176.660004,440000,142.246521
"2012-09-27",178.009995,180,177.679993,178.929993,301200,144.074371
"2012-09-28",178.600006,179.429993,177.119995,178.300003,612000,143.567093
"2012-10-01",179.570007,182.910004,179.25,179.860001,466000,144.823212
"2012-10-02",180.690002,180.899994,175.490005,177.169998,1123100,142.65715
"2012-10-03",178.240005,182,176.559998,181.570007,1118700,146.200104
"2012-10-04",182.139999,184.070007,181.539993,184.020004,806700,148.172806
"2012-10-05",185.020004,191.990005,185.020004,187.389999,1531000,150.886322
"2012-10-08",187.940002,189.899994,187.330002,188.690002,1199500,151.933075
"2012-10-09",188.940002,190.339996,188.690002,188.990005,1362700,152.174683
"2012-10-10",188.610001,188.990005,187.240005,187.360001,564800,150.862152
"2012-10-11",187.800003,188.610001,185.5,185.789993,632100,149.598007
"2012-10-12",185.679993,187.75,183.259995,184.309998,688300,148.406311
"2012-10-15",186.520004,188,184.350006,185.369995,1377600,149.259827
"2012-10-16",187.240005,190.869995,186.839996,189.970001,1569100,152.963745
"2012-10-17",191.490005,192,188.690002,189.130005,1348700,152.287384
"2012-10-18",188.809998,192.080002,188.399994,190,1147800,152.987839
"2012-10-19",189.410004,190.199997,188.389999,188.940002,807700,152.134369
"2012-10-22",188.490005,189.410004,186.669998,189.270004,497400,152.400101
"2012-10-23",187.009995,189.289993,185.710007,187.869995,738100,151.272812
"2012-10-24",188.300003,190.279999,186.330002,186.990005,748900,150.564224
"2012-10-25",188.449997,189.080002,186.179993,187.119995,648400,150.668961
"2012-10-26",187.300003,188.399994,186.440002,186.990005,686000,150.564224
"2012-10-31",189.089996,190.990005,188.339996,189.679993,909300,152.730255
"2012-11-01",189.520004,190.460007,188.839996,190.070007,811100,153.04425
"2012-11-02",190.860001,192.309998,189.320007,189.520004,686400,152.60141
"2012-11-05",188.820007,190.25,187.360001,189.5,530000,152.585327
"2012-11-06",191.089996,191.860001,189.509995,191.419998,963200,154.131302
"2012-11-07",188.979996,190.600006,188.5,190,1383400,152.987839
"2012-11-08",190.309998,191.589996,187.100006,187.100006,570100,150.652817
"2012-11-09",186.699997,189.020004,186.470001,186.830002,446200,150.43544
"2012-11-12",187.25,189.5,186.309998,188.529999,622300,151.804276
"2012-11-13",187.270004,190.089996,187.240005,188.339996,739800,151.651276
"2012-11-14",188.759995,189.190002,186.25,186.600006,694900,150.250229
"2012-11-15",186.5,187.550003,185.199997,186.960007,1046400,150.540115
"2012-11-16",188.130005,190.160004,185.410004,186.990005,941900,150.564224
"2012-11-19",189.460007,191.210007,189.149994,191.160004,928000,153.921906
"2012-11-20",190.809998,193.800003,190.300003,193.800003,730200,156.047623
"2012-11-21",194.729996,194.990005,192.070007,193.75,550100,156.007462
"2012-11-23",194.710007,195.600006,194.080002,195.539993,167200,157.44873
"2012-11-26",194.479996,195.210007,193.279999,194.089996,397500,156.281174
"2012-11-27",196.350006,196.350006,192.809998,194.820007,704100,156.868958
"2012-11-28",194.509995,198.880005,194,197.429993,906900,158.970474
"2012-11-29",196.740005,197.539993,194.210007,195.619995,570800,158.71904
"2012-11-30",195.449997,197.229996,194.520004,197.039993,742700,159.87114
"2012-12-03",198.130005,199.350006,195.089996,195.330002,530500,158.483734
"2012-12-04",195.020004,195.75,191.190002,191.259995,928100,155.181458
"2012-12-05",191.199997,193.550003,190.240005,192.440002,752500,156.138885
"2012-12-06",192.399994,193.850006,191.690002,193.75,468600,157.201782
"2012-12-07",194.419998,194.850006,193.309998,194.759995,272500,158.02121
"2012-12-10",194.779999,195.820007,194,195.720001,388900,158.800156
"2012-12-11",195.770004,199.649994,195.770004,199.449997,704600,161.826538
"2012-12-12",200.339996,201.729996,199.039993,200.669998,1020700,162.81636
"2012-12-13",200.639999,201.330002,200.139999,200.720001,545800,162.856964
"2012-12-14",198.869995,202.089996,198.869995,201.529999,606300,163.514145
"2012-12-17",202.309998,205.350006,200.889999,205.289993,1126600,166.564865
"2012-12-18",205.729996,208.619995,203.809998,206.669998,988900,167.68457
"2012-12-19",205.479996,208.850006,205.479996,205.809998,959200,166.986816
"2012-12-20",207.289993,209.429993,206.110001,209.289993,612600,169.810287
"2012-12-21",206.020004,209.910004,205.369995,206.75,1182800,167.749512
"2012-12-24",209.800003,209.800003,202.699997,207.220001,307000,168.130814
"2012-12-26",207.529999,207.580002,204.970001,205.339996,443500,166.605453
"2012-12-27",205.850006,206.830002,204.039993,206.070007,373000,167.197769
"2012-12-28",204.910004,206.270004,203.880005,204.509995,320500,165.931992
"2012-12-31",204.160004,206.880005,203.910004,206.710007,427900,167.717072
"2013-01-02",210.619995,212.869995,208.770004,212.770004,951600,172.633896
"2013-01-03",213.309998,215.990005,212.169998,213.350006,596200,173.104538
"2013-01-04",213.029999,218.860001,213.020004,218.029999,805200,176.901688
"2013-01-07",217.679993,218.289993,215.25,217.630005,722300,176.577118
"2013-01-08",217.020004,217.440002,214.050003,214.259995,630400,173.842834
"2013-01-09",215.190002,217.119995,214.229996,214.820007,685100,174.297165
"2013-01-10",216.020004,220,215.820007,218.75,829400,177.48587
"2013-01-11",218.429993,221.259995,217.330002,221.009995,823800,179.319519
"2013-01-14",221.229996,224.470001,220.059998,222.190002,869400,180.276901
"2013-01-15",223.369995,223.410004,220.589996,223.25,637900,181.136978
"2013-01-16",222.429993,224,221.389999,222.240005,758200,180.31752
"2013-01-17",228.75,234.460007,227,232,1721800,188.236404
"2013-01-18",232.800003,234,231.259995,233.929993,1425400,189.802368
"2013-01-22",234.119995,237.009995,234.050003,236.960007,1137000,192.260803
"2013-01-23",237.300003,238.619995,235.139999,235.990005,888500,191.473755
"2013-01-24",237.320007,238.410004,234.589996,236.330002,1002900,191.749634
"2013-01-25",237.529999,237.75,235.850006,236.419998,1080700,191.822647
"2013-01-28",235.589996,236.320007,233.160004,234.860001,914300,190.556931
"2013-01-29",235.149994,238.009995,234.110001,238.009995,879200,193.112686
"2013-01-30",237.75,238.399994,236.089996,237.399994,743800,192.617798
"2013-01-31",236.729996,238.550003,235.470001,236.279999,696900,191.709045
"2013-02-01",234.639999,237.789993,234,236.889999,1021800,192.203979
"2013-02-04",232.169998,236.25,231.660004,234.479996,966900,190.248566
"2013-02-05",235.389999,239.490005,235,238.860001,828300,193.802429
"2013-02-06",237.550003,238.949997,237.25,238.800003,571700,193.753693
"2013-02-07",238.5,238.800003,234.570007,236.820007,503400,192.147232
"2013-02-08",236.639999,238.690002,235.75,238.160004,552300,193.234451
"2013-02-11",238.179993,239.919998,237.309998,239.449997,931900,194.281082
"2013-02-12",239,241.020004,238.729996,238.860001,1094900,193.802429
"2013-02-13",240.199997,243.029999,239.75,242.520004,986000,196.771973
"2013-02-14",242.369995,245.649994,242.360001,245.570007,895500,199.246643
"2013-02-15",246.75,247,242.369995,242.949997,1001000,197.120819
"2013-02-19",243.419998,245.360001,242.660004,244.119995,1005600,198.07019
