"dates","VNO.Open","VNO.High","VNO.Low","VNO.Close","VNO.Volume","VNO.Adjusted"
"2011-06-30",68.273727,68.595634,67.878654,68.171303,1263107,46.395332
"2011-07-01",68.142036,69.539413,67.988396,69.400406,1437654,47.231819
"2011-07-05",69.473564,70.08812,68.800484,69.810104,1035663,47.510647
"2011-07-06",69.693047,70.197861,69.158974,70.168594,1024318,47.754623
"2011-07-07",70.570976,70.966049,70.417343,70.929466,1436013,48.272446
"2011-07-08",69.905212,70.731934,69.795471,70.666084,901438,48.093189
"2011-07-11",69.766212,70.029587,69.019966,69.202873,1196131,47.097382
"2011-07-12",68.82975,70.285652,68.800484,69.071182,1651429,47.007767
"2011-07-13",69.400406,69.502831,67.578697,67.754288,2061211,46.111519
"2011-07-14",68.127403,68.47126,67.366531,67.600647,1307530,46.006958
"2011-07-15",68.046928,68.49321,67.454323,68.420052,1400612,46.564613
"2011-07-18",68.229828,68.229828,66.839775,67.542114,1210893,45.967117
"2011-07-19",67.805496,68.793167,67.337265,68.683426,1284430,46.743866
"2011-07-20",68.8078,70.073486,68.573685,69.934479,1855910,47.595299
"2011-07-21",70.461235,71.405014,70.35881,71.163582,1926850,48.431786
"2011-07-22",71.134315,72.260994,70.870941,72.13662,1560670,49.093998
"2011-07-25",71.317223,71.522072,71.017258,71.061157,1463624,48.362083
"2011-07-26",71.002625,71.061157,70.271019,70.797775,1224698,48.182838
"2011-07-27",70.658768,70.658768,68.610268,68.65416,1987674,46.723946
"2011-07-28",68.895592,69.173607,67.673805,68.566368,1058489,46.664204
"2011-07-29",68.178619,68.771217,67.051941,68.441994,1615208,46.579548
"2011-08-01",69.319923,69.561356,66.686134,67.534805,2316675,45.962147
"2011-08-02",67.271423,67.337265,63.993816,64.088928,2432038,43.616989
"2011-08-03",64.125504,64.213295,61.8941,63.664593,2726867,43.328205
"2011-08-04",62.786659,63.101254,60.672314,60.804001,3032769,41.381359
"2011-08-05",61.769726,61.806305,58.696968,59.099354,4219879,40.221222
"2011-08-08",57.40202,57.599556,53.297695,53.312328,4992423,36.595341
"2011-08-09",54.007359,58.228741,53.509865,58.155579,4958798,39.91991
"2011-08-10",56.992321,59.428577,55.916855,56.706993,4418345,38.925545
"2011-08-11",57.087429,61.250282,56.575302,60.021179,4019635,41.200523
"2011-08-12",60.072392,61.542927,59.604164,60.438198,2083627,41.486782
"2011-08-15",60.928375,62.472069,60.730843,62.420856,1775266,42.847733
"2011-08-16",61.630718,62.43549,61.038116,61.608772,1679586,42.290298
"2011-08-17",62.040421,62.786659,61.53561,62.084316,1709110,42.61673
"2011-08-18",60.445515,60.767422,58.418957,59.10667,3314613,40.572769
"2011-08-19",58.323849,59.50174,57.599556,57.811722,2246829,39.683876
"2011-08-22",59.179829,59.179829,56.663097,57.592239,2307791,39.533207
"2011-08-23",57.701981,59.070087,57.109379,59.070087,2103037,40.547668
"2011-08-24",58.901817,59.991917,57.884884,59.79438,2151833,41.044838
"2011-08-25",59.79438,60.833267,58.448223,59.135933,2591686,40.592865
"2011-08-26",58.499435,59.991917,57.314228,59.911438,1979337,41.125179
"2011-08-29",60.796684,61.616089,60.445515,61.550243,1797272,42.250122
"2011-08-30",61.316128,62.552547,60.438198,62.216007,1940518,42.707123
"2011-08-31",62.515965,63.159782,61.784355,62.852505,2195983,43.144032
"2011-09-01",63.064674,63.371948,62.011154,62.450123,2968937,42.867825
"2011-09-02",60.716209,62.186741,60.591835,61.250282,3046847,42.044212
"2011-09-06",60.00655,61.777042,59.9846,61.184437,3498318,41.999016
"2011-09-07",62.216007,63.620693,60.979588,63.525585,2812159,43.606056
"2011-09-08",62.837875,63.657276,62.625706,62.859821,2028817,43.149052
"2011-09-09",62.077,62.486702,59.721222,60.065079,2748600,41.230667
"2011-09-12",59.487106,60.994221,59.296886,60.899113,2965656,41.803162
"2011-09-13",61.242966,62.011154,60.540623,61.528294,2661669,42.235054
"2011-09-14",61.8941,62.216007,60.738155,61.696564,2121626,42.350563
"2011-09-15",62.450123,63.269524,61.850201,63.145149,2464159,43.34491
"2011-09-16",63.364632,63.832863,61.945313,62.925667,7653818,43.194271
"2011-09-19",61.87215,62.303799,60.943008,61.023483,1957467,41.888535
"2011-09-20",61.330761,61.733147,60.635731,61.038116,1552469,41.898579
"2011-09-21",60.86253,61.089329,57.862934,57.965359,2701171,39.789337
"2011-09-22",57.014267,57.55566,56.107075,56.88258,4049569,39.046085
"2011-09-23",56.706993,57.884884,56.048546,57.482498,2608498,39.457886
"2011-09-26",57.482498,58.053154,56.421665,57.950729,1859874,39.779297
"2011-09-27",59.011559,59.187145,57.541027,57.797089,1981387,39.673828
"2011-09-28",58.104366,58.660389,56.472878,56.582619,2429441,38.840187
"2011-09-29",57.672714,57.833672,56.253395,56.831367,2704861,39.010937
"2011-09-30",56.194866,57.153275,54.592644,54.592644,2812296,37.474197
"2011-10-03",54.182941,54.797493,51.585732,51.593048,3558186,35.415176
"2011-10-04",50.905334,53.195271,50.210308,52.741673,4783978,36.203629
"2011-10-05",52.851414,53.246483,50.034721,52.887997,2663992,36.30407
"2011-10-06",52.844097,53.802505,51.768635,53.700081,3065436,36.861511
"2011-10-07",53.875668,53.875668,51.190662,51.190662,3745308,35.138958
"2011-10-10",52.339291,54.28537,52.127121,54.26342,2250110,37.248199
"2011-10-11",53.75861,54.446323,53.04895,53.626919,1931087,36.811295
"2011-10-12",54.021988,55.097454,53.429386,54.460953,2519516,37.383808
"2011-10-13",53.795189,54.673119,52.829468,54.146362,1903750,37.167858
"2011-10-14",54.826759,55.858326,54.475586,55.785168,2154704,38.292793
"2011-10-17",55.28767,55.580315,54.248787,54.395107,2024853,37.338604
"2011-10-18",54.365845,56.933792,54.351212,56.129021,3016366,38.52882
"2011-10-19",56.019279,56.282661,54.877972,55.155983,2372990,37.860901
"2011-10-20",55.302303,56.114391,54.439007,56.063175,2033737,38.483612
"2011-10-21",56.480194,57.482498,56.414349,57.431286,1875046,39.422729
"2011-10-24",57.475182,59.194462,57.314228,59.135933,2313942,40.592865
"2011-10-25",58.528698,58.835976,57.819038,58.001942,2008997,39.814449
"2011-10-26",58.499435,58.777447,56.985004,58.111683,2287972,39.889778
"2011-10-27",60.240662,60.950321,59.333469,60.482094,3507066,41.516903
"2011-10-28",60.416248,60.804001,59.81633,60.804001,1824336,41.737873
"2011-10-31",59.809013,61.674618,59.589531,60.584518,2067362,41.587215
"2011-11-01",58.543331,59.79438,58.192158,58.214108,2285785,39.960091
"2011-11-02",59.31152,59.596848,58.089733,59.092037,1901153,40.562714
"2011-11-03",60.013863,60.547939,58.316532,60.343086,1392821,41.421482
"2011-11-04",60.094341,60.094341,58.009254,58.894505,1951863,40.427135
"2011-11-07",58.828659,59.574898,58.360428,59.545635,1172075,40.874084
"2011-11-08",59.955334,61.403919,58.894505,61.286861,2118892,42.069321
"2011-11-09",59.611481,59.860226,57.804405,58.038521,2831842,40.170441
"2011-11-10",58.755497,58.974979,56.728943,57.072796,1875729,39.502026
"2011-11-11",57.877567,58.645756,57.584923,58.514065,1327759,40.499573
"2011-11-14",58.060471,58.126312,56.706993,56.919159,1332680,39.395687
"2011-11-15",56.663097,57.877567,56.385086,57.497131,1186153,39.795731
"2011-11-16",56.88258,57.416653,56.333874,56.348503,1885707,39.000725
"2011-11-17",56.18755,56.589935,54.877972,55.134033,2028407,38.160141
"2011-11-18",55.572998,55.748585,54.578011,55.404728,1663321,38.3475
"2011-11-21",54.175629,54.358528,53.495232,53.59034,1877233,37.091698
"2011-11-22",53.429386,53.875668,52.88068,53.129425,1419475,36.772682
"2011-11-23",52.573402,52.719727,51.351616,51.358932,1603453,35.547272
"2011-11-25",51.388199,52.705093,51.212612,51.746685,748761,35.815639
"2011-11-28",53.524494,53.634235,52.288074,52.705093,2102353,36.478992
"2011-11-29",52.873363,53.034317,51.812531,52.01738,1755447,36.002998
"2011-11-30",53.773243,54.578011,53.224537,54.468269,2858495,37.699337
"2011-12-01",54.43169,54.570694,53.414753,54.212208,1527592,37.522118
"2011-12-02",54.724335,54.951134,54.000038,54.139046,1741231,37.471478
"2011-12-05",54.907234,55.024292,54.09515,54.475586,1563677,37.704407
"2011-12-06",54.468269,54.702385,53.890301,54.343899,859612,37.613258
"2011-12-07",54.124413,55.199879,53.846401,55.053558,1040447,38.104435
"2011-12-08",54.731647,54.731647,53.356224,53.517178,1588827,37.041061
"2011-12-09",53.787872,54.687752,53.392803,54.453636,1929720,37.68922
"2011-12-12",53.912247,53.956142,52.566086,52.924576,1692845,36.630901
"2011-12-13",53.290379,53.685448,52.141754,52.566086,1621632,36.382774
"2011-12-14",52.149071,53.268433,52.083225,52.961155,1600446,36.656219
"2011-12-15",53.634235,54.102467,53.246483,53.773243,1584317,37.218281
"2011-12-16",54.102467,54.819443,53.956142,54.307316,2259951,37.58794
"2011-12-19",54.307316,54.43169,53.370857,53.480598,1023361,37.015747
"2011-12-20",54.439007,56.121704,54.299999,55.975384,1842515,38.74247
"2011-12-21",55.741268,55.821747,55.060871,55.62421,981262,38.499409
"2011-12-22",55.66811,56.582619,55.616898,56.289974,1189297,38.960213
"2011-12-23",56.428982,56.597252,55.81443,56.407032,725661,39.041222
"2011-12-27",56.289974,56.706993,55.851009,56.289974,801658,38.960213
"2011-12-28",56.209499,56.333874,55.368149,55.463257,1005455,38.388008
"2011-12-29",55.485207,56.363136,55.375465,56.275345,893100,38.950085
"2011-12-30",56.428982,56.743572,55.9827,56.231445,1184650,38.919708
"2012-01-03",57.431286,58.126312,56.311924,56.728943,1831580,39.26403
"2012-01-04",56.289974,56.663097,55.404728,55.433994,1667831,38.367752
"2012-01-05",55.185246,56.238762,54.995029,56.202183,1572562,38.899445
"2012-01-06",56.216816,56.619202,55.872959,56.289974,1507773,38.960213
"2012-01-09",56.480194,56.648464,56.129021,56.52409,1095531,39.122246
"2012-01-10",57.0289,57.848301,56.999638,57.438602,1750799,39.755203
"2012-01-11",57.321545,58.155579,57.0289,58.067783,1038260,40.190689
"2012-01-12",57.789776,58.236053,57.17522,57.672714,1462394,39.917248
"2012-01-13",57.065479,58.323849,56.560673,58.045837,1670975,40.175503
"2012-01-17",58.784763,59.260307,57.658085,57.73856,1471278,39.962822
"2012-01-18",57.562977,58.565277,57.562977,58.557964,1107012,40.529972
"2012-01-19",58.675018,58.887188,58.162895,58.587227,983996,40.550213
"2012-01-20",58.609177,58.974979,58.199474,58.887188,1532376,40.757816
"2012-01-23",58.821342,59.231045,58.572594,59.026192,1022814,40.854031
"2012-01-24",58.74818,59.677322,58.675018,59.633427,981536,41.27433
"2012-01-25",59.406628,60.116287,59.018875,60.021179,1201735,41.542698
"2012-01-26",59.509052,60.343086,59.282253,59.362732,2105770,41.435455
"2012-01-27",59.231045,59.560268,58.828659,59.27494,1320788,41.374184
"2012-01-30",58.631123,58.762814,58.192158,58.389694,1227842,40.756287
"2012-01-31",58.682335,59.282253,58.499435,59.172516,1976193,41.302689
"2012-02-01",59.523685,60.218716,59.399315,60.204082,1762007,42.022732
"2012-02-02",60.291878,61.264915,60.182133,61.147858,2303827,42.681488
"2012-02-03",61.755093,62.925667,61.411236,62.925667,2649777,43.922413
"2012-02-06",62.728134,62.998829,62.128212,62.91835,1808207,43.917297
"2012-02-07",62.625706,63.071987,62.43549,62.75008,1253129,43.799843
"2012-02-08",62.91835,62.998829,62.003841,62.720818,993701,43.779419
"2012-02-09",62.742764,62.867138,61.601456,61.638035,2087318,43.02364
"2012-02-10",61.184437,61.630718,61.016167,61.162491,1361657,42.691696
"2012-02-13",61.791672,62.252586,61.659985,62.084316,1428086,43.33514
"2012-02-14",62.040421,62.040421,60.964954,61.264915,1346758,42.763206
"2012-02-15",61.469765,61.835571,60.906425,61.316128,1148701,42.798931
"2012-02-16",61.608772,62.60376,61.323444,62.325748,1395828,43.503666
"2012-02-17",62.43549,62.537914,61.681931,62.113583,1441754,43.355579
"2012-02-21",62.281853,62.296482,61.447819,61.733147,1228526,43.090015
"2012-02-22",61.718513,61.90873,61.111279,61.257599,1192577,42.758095
"2012-02-23",61.111279,61.857517,60.825951,61.850201,1138177,43.17173
"2012-02-24",62.003841,62.003841,61.316128,61.989208,1241647,43.268768
"2012-02-27",61.681931,61.820938,61.155174,61.608772,972104,43.003208
"2012-02-28",61.601456,61.601456,60.101658,60.204082,2102490,42.022732
"2012-02-29",60.218716,60.430882,59.457844,59.79438,2313258,41.736748
"2012-03-01",59.860226,60.584518,59.699272,59.860226,1588417,41.782719
"2012-03-02",59.926071,60.094341,59.655376,59.852909,1217591,41.777611
"2012-03-05",59.10667,59.640743,58.916451,59.428577,1793855,41.481419
"2012-03-06",58.857922,59.179829,58.184841,58.572594,1938605,40.883945
"2012-03-07",58.777447,59.333469,58.126312,59.201778,1428359,41.32312
"2012-03-08",58.974979,59.179829,58.382378,58.45554,1850579,40.802235
"2012-03-09",58.821342,58.931084,58.236053,58.543331,1295775,40.86351
"2012-03-12",58.616493,59.384682,58.550648,58.953033,1279372,41.149487
"2012-03-13",59.377365,60.935692,59.304203,60.782055,1963481,42.426163
"2012-03-14",60.804001,60.906425,60.021179,60.745472,1525816,42.400623
"2012-03-15",60.730843,61.264915,60.569885,61.067383,1959107,42.625305
"2012-03-16",61.272232,61.374657,60.906425,61.323444,2125590,42.804047
"2012-03-19",61.038116,62.537914,60.964954,62.011154,2235348,43.284073
"2012-03-20",61.616089,62.450123,61.447819,62.077,1485904,43.33004
"2012-03-21",62.186741,62.259903,61.564877,61.638035,1446948,43.02364
"2012-03-22",61.301495,61.652668,60.708893,61.00885,1432323,42.584473
"2012-03-23",61.147858,61.286861,60.584518,61.038116,1435057,42.604889
"2012-03-26",61.681931,61.72583,61.103962,61.550243,1411273,42.962353
"2012-03-27",61.718513,61.864834,61.352707,61.53561,1024865,42.952141
"2012-03-28",61.418552,61.550243,60.540623,61.125908,1318874,42.66618
"2012-03-29",60.752789,61.169807,60.189449,61.05275,1107969,42.615108
"2012-03-30",61.235649,61.72583,61.125908,61.601456,1497248,42.998104
"2012-04-02",61.542927,61.930679,61.455132,61.87215,1430409,43.187046
"2012-04-03",61.674618,61.813622,61.206387,61.564877,1378059,42.972569
"2012-04-04",61.17712,61.301495,60.518673,60.606468,1008463,42.3036
"2012-04-05",60.365036,60.730843,59.772434,59.991917,981262,41.874634
"2012-04-09",59.121304,59.421261,58.806709,59.201778,1104415,41.32312
"2012-04-10",59.172516,59.377365,57.936096,58.038521,2002983,40.511166
"2012-04-11",58.616493,58.762814,58.133629,58.418957,1104415,40.776703
"2012-04-12",58.389694,59.282253,58.162895,59.282253,1217591,41.379284
"2012-04-13",59.238358,59.384682,58.470169,58.484802,1334046,40.822659
"2012-04-16",59.991917,61.00885,59.223728,60.101658,3383229,41.951225
"2012-04-17",60.635731,61.074696,60.145554,60.833267,1708017,42.461895
"2012-04-18",60.547939,61.067383,60.430882,60.767422,1123005,42.415951
"2012-04-19",60.921059,61.067383,60.467461,60.672314,1562037,42.349556
"2012-04-20",60.847897,61.616089,60.672314,61.213703,1619035,42.727444
"2012-04-23",60.547939,60.957638,60.226032,60.562572,2259404,42.272964
"2012-04-24",60.69426,61.923363,60.650364,61.886784,1973049,43.197262
"2012-04-25",61.87215,62.259903,61.740459,62.164795,1735080,43.391331
"2012-04-26",61.930679,62.596443,61.630718,62.450123,1955280,43.590477
"2012-04-27",62.808609,63.225628,62.355011,62.91835,1800006,43.917297
"2012-04-30",62.706184,62.815926,62.289165,62.801292,1598942,43.835594
"2012-05-01",63.050041,64.308411,62.867138,64.008446,1690111,44.678185
"2012-05-02",63.693855,64.169403,63.10857,64.088928,1873816,44.734364
"2012-05-03",64.147453,64.337669,63.598747,63.752384,1680270,44.499466
"2012-05-04",63.423161,63.64996,62.911034,63.123199,1224152,44.060276
"2012-05-07",62.903721,64.359619,62.735451,64.045029,1184513,44.70372
"2012-05-08",63.876759,64.53521,63.225628,64.432777,1340607,44.974373
"2012-05-09",63.759701,64.747375,63.62801,64.257195,1690658,44.851826
"2012-05-10",64.601051,64.637634,63.364632,63.64996,1099085,44.779758
"2012-05-11",63.335369,64.359619,63.093937,63.9865,1192851,45.016525
"2012-05-14",63.29147,64.17672,63.203678,63.657276,1679176,44.784912
"2012-05-15",63.547535,63.686539,62.889088,63.196362,1716765,44.460636
"2012-05-16",63.130516,63.130516,61.864834,61.930679,1930677,43.570194
"2012-05-17",61.842888,61.937996,60.313824,60.313824,1662774,42.432686
"2012-05-18",60.789368,60.972271,59.209095,59.465157,1905800,41.835613
"2012-05-21",59.604164,60.745472,59.516369,60.613785,1358786,42.643711
"2012-05-22",60.869846,61.060066,60.299191,60.69426,1100042,42.70034
"2012-05-23",60.313824,60.847897,59.604164,60.635731,1176859,42.659161
"2012-05-24",60.825951,61.294178,60.057762,60.899113,770084,42.84446
"2012-05-25",60.891796,61.147858,60.504044,60.796684,1058079,42.772388
"2012-05-29",61.067383,61.53561,60.752789,61.425869,1124371,43.21505
"2012-05-30",60.847897,60.972271,59.757801,59.772434,1486724,42.051792
"2012-05-31",59.750484,60.511356,59.004246,59.933388,1698859,42.165028
"2012-06-01",59.121304,59.421261,58.440907,58.550648,1856867,41.192234
"2012-06-04",58.726234,58.865238,57.475182,58.089733,1573109,40.867966
"2012-06-05",57.943413,59.070087,57.753193,58.901817,1170161,41.439297
"2012-06-06",59.64806,60.079708,58.477486,60.079708,1477292,42.267975
"2012-06-07",60.664997,60.723526,59.626114,59.823647,1605230,42.087822
"2012-06-08",59.662693,60.504044,59.662693,60.460148,1131206,42.535625
"2012-06-11",61.082012,61.089329,58.828659,58.909134,1620128,41.444435
"2012-06-12",58.60186,59.267624,58.038521,58.982296,1767748,41.495911
"2012-06-13",58.62381,59.50174,58.294582,58.572594,1392958,41.207664
"2012-06-14",58.821342,59.684639,58.653072,59.435894,1132573,41.815037
"2012-06-15",59.772434,60.013863,59.296886,59.845592,2269792,42.103268
"2012-06-18",59.574898,60.708893,59.516369,60.467461,1057943,42.540771
"2012-06-19",60.723526,60.840584,60.255295,60.474777,1450639,42.545914
"2012-06-20",60.372353,60.555256,59.713905,60.145554,2021846,42.314289
"2012-06-21",60.160187,60.262611,58.960346,59.062775,1620128,41.552528
"2012-06-22",59.370049,59.545635,58.711601,58.931084,1450775,41.459888
"2012-06-25",58.448223,58.704285,58.0751,58.382378,1019124,41.073849
"2012-06-26",58.477486,58.894505,58.236053,58.762814,1303292,41.341496
"2012-06-27",59.018875,59.209095,58.536015,59.040825,863303,41.53709
"2012-06-28",58.711601,59.596848,58.397011,59.596848,861663,41.928261
"2012-06-29",60.094341,61.440502,60.028496,61.440502,1534563,43.225342
"2012-07-02",61.250282,61.813622,60.606468,61.813622,1655803,43.487839
"2012-07-03",61.842888,62.398911,61.696564,62.011154,1002858,43.626801
"2012-07-05",61.850201,62.259903,61.564877,61.967258,741653,43.595932
"2012-07-06",61.257599,62.025787,61.169807,61.945313,1000808,43.580486
"2012-07-09",61.820938,61.937996,61.38929,61.857517,1675486,43.518726
"2012-07-10",62.084316,62.186741,60.964954,61.242966,1616164,43.086365
"2012-07-11",61.228336,61.667301,60.716209,61.528294,1445035,43.287098
"2012-07-12",60.752789,61.996525,60.701576,61.667301,1437654,43.384903
"2012-07-13",61.806305,62.808609,61.608772,62.801292,1642271,44.182697
"2012-07-16",62.845188,63.181728,62.369644,62.903721,1078992,44.254765
"2012-07-17",62.932983,63.328053,62.347694,63.247574,1022814,44.496666
"2012-07-18",63.013458,63.25489,62.347694,62.618389,824074,44.05402
"2012-07-19",62.647655,62.728134,61.147858,61.733147,1425899,43.431221
"2012-07-20",61.616089,61.967258,60.913742,61.074696,1768158,42.967976
"2012-07-23",60.430882,60.672314,59.96265,60.255295,992880,42.391518
"2012-07-24",60.167503,60.394302,59.187145,59.691956,1093617,41.995167
"2012-07-25",59.948017,60.035812,59.209095,59.582214,937796,41.917976
"2012-07-26",60.416248,60.730843,59.889492,60.445515,1493148,42.525322
"2012-07-27",60.730843,61.38929,60.591835,60.979588,1341154,42.901062
"2012-07-30",60.855213,61.564877,60.716209,61.34539,1047965,43.158432
"2012-07-31",61.294178,61.323444,60.86253,61.089329,1350175,42.978275
"2012-08-01",61.38929,61.952625,61.082012,61.374657,1620538,43.179008
"2012-08-02",60.869846,61.403919,60.672314,61.403919,1071064,43.1996
"2012-08-03",61.886784,62.903721,61.835571,62.662289,1355369,44.084908
"2012-08-06",62.801292,62.91835,62.355011,62.625706,1105782,44.059162
"2012-08-07",62.647655,62.647655,60.979588,61.155174,1756813,43.024601
"2012-08-08",60.760105,60.760105,59.428577,59.699272,1396238,42.349915
"2012-08-09",59.64806,59.750484,58.41164,58.536015,2335265,41.524708
"2012-08-10",58.360428,58.762814,58.162895,58.448223,1459113,41.462429
"2012-08-13",58.609177,59.150566,58.397011,59.084721,1231259,41.913952
"2012-08-14",59.172516,59.545635,58.872555,59.27494,1549052,42.048893
"2012-08-15",59.113983,59.684639,59.055458,59.567581,944084,42.256493
"2012-08-16",59.626114,59.882175,59.172516,59.750484,871231,42.386238
"2012-08-17",59.933388,60.233349,59.765118,60.211399,1046324,42.713203
"2012-08-20",60.065079,60.15287,59.391998,59.809013,1005319,42.427753
"2012-08-21",59.911438,60.657681,59.845592,60.621098,1356599,43.003849
"2012-08-22",60.445515,60.504044,59.50174,60.277245,1160046,42.759911
"2012-08-23",60.15287,60.269928,59.531002,59.684639,691900,42.33952
"2012-08-24",59.523685,60.160187,59.326153,60.065079,753818,42.609394
"2012-08-27",60.174816,60.306507,59.830963,60.15287,728805,42.671688
"2012-08-28",59.926071,60.13092,59.362732,59.926071,774048,42.510799
"2012-08-29",59.96265,60.043129,59.487106,59.896809,835146,42.49004
"2012-08-30",59.545635,59.626114,58.953033,59.121304,1302062,41.939903
"2012-08-31",59.413944,59.589531,59.018875,59.384682,1659084,42.126751
"2012-09-04",59.413944,59.538319,58.799393,59.516369,1070108,42.220161
"2012-09-05",59.662693,59.955334,59.055458,59.348099,1002448,42.10078
"2012-09-06",59.626114,59.926071,59.494423,59.713905,1247798,42.360287
"2012-09-07",59.787064,60.189449,59.772434,59.904121,825851,42.495228
"2012-09-10",60.299191,60.299191,59.545635,59.867542,983996,42.46928
"2012-09-11",59.867542,60.313824,59.809013,60.269928,852095,42.754726
"2012-09-12",60.445515,60.635731,60.035812,60.452827,905265,42.884468
"2012-09-13",60.430882,61.762409,60.291878,61.674618,1284976,43.751186
"2012-09-14",61.87215,62.611076,61.674618,62.274536,1271855,44.176762
"2012-09-17",62.274536,62.786659,61.798988,61.923363,746027,43.92765
"2012-09-18",61.879467,62.164795,61.396606,61.762409,1011470,43.813469
"2012-09-19",61.681931,61.8941,61.294178,61.294178,1213490,43.481316
"2012-09-20",60.994221,60.994221,59.81633,60.445515,1975510,42.879276
"2012-09-21",60.811317,60.877163,60.218716,60.226032,5063226,42.723572
"2012-09-24",59.618793,60.686943,59.618793,60.087025,1532513,42.624981
"2012-09-25",60.182133,60.291878,59.128616,59.267624,2335265,42.043694
"2012-09-26",59.194462,59.728539,59.135933,59.194462,1847436,41.991806
"2012-09-27",59.406628,59.874859,59.10667,59.560268,1338010,42.251305
"2012-09-28",59.252991,59.538319,58.909134,59.296886,1503263,42.064465
"2012-10-01",59.531002,59.531002,58.236053,58.740864,1473739,41.670029
"2012-10-02",59.018875,59.252991,58.514065,59.048141,1372182,41.888
"2012-10-03",59.209095,59.852909,58.865238,58.974979,1098128,41.836102
"2012-10-04",59.216412,59.304203,58.258003,58.375061,1207613,41.410526
"2012-10-05",58.682335,58.989613,58.331165,58.528698,1001628,41.519512
"2012-10-08",58.484802,58.484802,58.031204,58.126312,968004,41.234077
"2012-10-09",58.170212,58.528698,57.694664,57.701981,970191,40.933052
"2012-10-10",57.884884,57.979992,57.519077,57.767826,1036893,40.979767
"2012-10-11",58.0751,58.258003,57.760509,57.811722,926862,41.010906
"2012-10-12",57.782459,58.279949,57.328861,57.423969,744797,40.735832
"2012-10-15",57.423969,57.687347,57.080112,57.643452,887906,40.891537
"2012-10-16",57.987309,58.214108,57.73856,58.016571,1096488,41.156231
"2012-10-17",57.870251,58.916451,57.409336,58.631123,1885024,41.592171
"2012-10-18",58.631123,60.247978,58.631123,60.233349,3939948,42.728771
"2012-10-19",60.13092,60.357719,59.187145,59.47979,2061621,42.19421
"2012-10-22",59.209095,59.567581,58.909134,59.560268,1054662,42.251305
"2012-10-23",58.982296,59.128616,58.353111,58.843288,1268711,41.742691
"2012-10-24",58.887188,59.179829,58.24337,58.594543,1332816,41.566223
"2012-10-25",59.092037,59.531002,57.90683,58.528698,1564361,41.519512
"2012-10-26",58.484802,58.536015,57.687347,58.375061,1715671,41.410526
"2012-10-31",58.462852,58.974979,57.811722,58.682335,1579533,41.62851
"2012-11-01",58.631123,59.457844,58.26532,59.209095,1133256,42.002186
"2012-11-02",59.765118,59.889492,59.026192,59.216412,1496292,42.007378
"2012-11-05",58.762814,59.121304,58.133629,58.440907,1128472,41.457241
"2012-11-06",58.594543,58.9384,58.045837,58.799393,965680,41.71154
"2012-11-07",58.104366,58.316532,57.562977,57.72393,1440661,41.303219
"2012-11-08",57.606873,58.001942,57.043533,57.043533,1331586,40.81638
"2012-11-09",56.816734,57.40202,56.54604,56.567986,1250532,40.476112
"2012-11-12",56.253395,56.253395,55.602264,55.66811,1150478,39.832218
"2012-11-13",55.324253,55.946121,55.192562,55.265724,937250,39.544304
"2012-11-14",55.360832,55.485207,54.007359,54.109783,1119998,38.717194
"2012-11-15",54.153679,54.534115,53.451336,53.612289,1801783,38.361229
"2012-11-16",53.685448,53.992725,53.144058,53.575706,2030457,38.335037
"2012-11-19",54.09515,54.621906,54.000038,54.402424,1242331,38.926586
"2012-11-20",54.358528,54.702385,54.080517,54.702385,1426035,39.141224
"2012-11-21",54.812126,54.885288,54.234154,54.782864,985089,39.198807
"2012-11-23",55.082821,55.507153,54.475586,55.316936,388869,39.580948
"2012-11-26",54.980396,55.551052,54.80481,55.185246,1193671,39.486721
"2012-11-27",54.899918,55.368149,54.475586,54.856022,1556980,39.25116
"2012-11-28",55.14135,55.397411,54.665806,55.207195,1276365,39.502426
"2012-11-29",55.485207,55.594948,55.016975,55.485207,1237957,39.701355
"2012-11-30",55.514469,56.048546,55.514469,55.916855,1725649,40.010204
"2012-12-03",56.15097,56.538723,55.916855,56.092442,1314500,40.135849
"2012-12-04",56.54604,56.54604,55.836376,55.902222,1200778,39.999733
"2012-12-05",55.931488,56.063175,55.33157,55.551052,1324205,39.748482
"2012-12-06",54.965763,55.419361,54.885288,55.346199,1285660,40.130402
"2012-12-07",55.448627,56.114391,55.441311,55.997334,998485,40.602524
"2012-12-10",56.048546,56.253395,55.851009,56.085125,749718,40.666183
"2012-12-11",56.253395,56.407032,56.048546,56.136337,1043727,40.703308
"2012-12-12",56.202183,56.363136,55.79248,56.180233,1505450,40.735153
"2012-12-13",56.172916,56.333874,55.894909,56.136337,1113710,40.703308
"2012-12-14",56.275345,56.575302,56.041229,56.538723,1446402,40.995071
"2012-12-17",56.780155,57.189854,56.516773,57.189854,1541124,41.467197
"2012-12-18",57.21912,57.987309,57.043533,57.979992,1963208,42.040108
"2012-12-19",57.870251,58.0751,57.453236,58.038521,1497795,42.082558
"2012-12-20",58.045837,58.638439,57.848301,58.638439,1118494,42.517544
"2012-12-21",58.184841,58.565277,58.031204,58.353111,2021162,42.310654
"2012-12-24",58.279949,58.60186,57.840984,58.331165,451471,42.294735
"2012-12-26",58.404324,58.404324,57.658085,57.943413,850181,42.013584
"2012-12-27",58.023888,58.382378,57.672714,58.192158,978665,42.193939
"2012-12-28",57.848301,58.214108,57.782459,57.994625,1475379,42.050724
"2012-12-31",57.797089,58.587227,57.643452,58.587227,1094574,42.480404
