"dates","ADP.Open","ADP.High","ADP.Low","ADP.Close","ADP.Volume","ADP.Adjusted"
"2011-06-22",46.1633,46.417912,45.97015,45.978928,2555005,36.376923
"2011-06-23",45.513607,45.618965,45.083405,45.583843,4830385,36.064335
"2011-06-24",45.654083,45.689201,44.899033,44.969273,3216194,35.578117
"2011-06-27",44.916595,45.522388,44.618088,45.320457,2483476,35.855949
"2011-06-28",45.373135,45.803337,45.127304,45.733101,2724602,36.182426
"2011-06-29",45.741879,46.268658,45.566284,46.119404,3896519,36.488049
"2011-06-30",46.347672,46.347672,46.014046,46.251099,2725058,36.592251
"2011-07-01",46.145741,47.40123,46.075504,47.313435,3382602,37.43272
"2011-07-05",47.410007,47.410007,46.979809,47.120281,2673916,37.279903
"2011-07-06",47.13784,47.655838,47.032486,47.410007,2379599,37.509129
"2011-07-07",47.726074,48.305531,47.699738,48.305531,3195578,38.217628
"2011-07-08",47.805092,48.200176,47.208076,47.848991,3130314,37.856434
"2011-07-11",47.427567,47.559261,47.120281,47.295876,2290415,37.418839
"2011-07-12",47.348553,47.585602,46.971027,47.243195,2611727,37.377155
"2011-07-13",47.436348,47.664619,47.023705,47.13784,1987897,37.293804
"2011-07-14",47.260754,47.515366,46.681297,46.786655,2128335,37.015949
"2011-07-15",46.865673,47.050045,46.286217,46.62862,3044433,36.890934
"2011-07-18",46.303776,46.45303,45.645302,45.952591,2230276,36.356079
"2011-07-19",46.277435,46.690079,45.996487,46.558384,2613891,36.835365
"2011-07-20",46.23354,46.523266,45.961369,46.066727,2288479,36.446373
"2011-07-21",46.23354,47.093941,46.154522,46.663738,2702050,36.918713
"2011-07-22",46.760315,46.909569,46.45303,46.733978,1887779,36.974281
"2011-07-25",46.444248,46.663738,46.128181,46.496925,2776540,36.786732
"2011-07-26",46.558384,46.900791,46.470589,46.690079,3317338,36.939548
"2011-07-27",46.575943,46.575943,45.899914,45.987709,4268175,36.383869
"2011-07-28",45.724319,45.987709,45.179981,45.46093,2878936,35.967079
"2011-07-29",45.346794,45.654083,44.846355,45.206322,3313921,35.765656
"2011-08-01",45.443371,45.601406,44.07375,44.46883,3906087,35.182175
"2011-08-02",44.126427,44.486393,43.511852,43.54697,4827879,34.452831
"2011-08-03",43.564529,43.76646,43.134327,43.608429,4262024,34.501461
"2011-08-04",43.134327,43.318703,42.036873,42.036873,5298742,33.258095
"2011-08-05",42.37928,42.985077,41.229149,42.493416,8121184,33.619305
"2011-08-08",41.597893,42.256367,40.070236,40.079018,9775012,31.709108
"2011-08-09",41.000877,41.229149,39.534679,41.088673,12158142,32.507923
"2011-08-10",40.447762,40.632133,39.262512,39.34153,10187330,31.125639
"2011-08-11",39.666374,41.553993,39.543461,41.088673,6959290,32.507923
"2011-08-12",41.308167,41.8964,40.877964,41.501316,4912165,32.834393
"2011-08-15",41.571552,42.045654,41.264267,42.036873,3713254,33.258095
"2011-08-16",41.43108,42.273926,41.360844,42.115891,4477295,33.320614
"2011-08-17",42.221249,42.537312,41.668129,42.001755,4009052,33.230309
"2011-08-18",40.746269,41.21159,40.237049,40.755047,7277641,32.243965
"2011-08-19",40.272167,41.316944,40.210712,40.667252,7058383,32.174503
"2011-08-22",41.562775,41.694469,40.877964,41.000877,3961214,32.438465
"2011-08-23",39.657593,42.414398,39.657593,42.37928,3904492,33.529003
"2011-08-24",42.212467,42.853378,41.992977,42.809483,3915426,33.869366
"2011-08-25",43.020191,43.020191,42.028095,42.098331,6523623,33.306725
"2011-08-26",42.247585,42.86216,41.334503,42.739246,5433486,33.813793
"2011-08-29",43.116768,43.380157,43.055313,43.37138,8787499,34.313911
"2011-08-30",43.257244,43.985954,43.03775,43.76646,3246378,34.626476
"2011-08-31",44.05619,44.46883,43.652328,43.924496,4335831,34.751518
"2011-09-01",44.100086,44.416157,43.529411,43.599648,3306175,34.494507
"2011-09-02",43.020191,43.10799,42.467075,42.589993,3281459,33.695717
"2011-09-06",41.571552,42.230026,41.334503,42.151009,3844353,33.3484
"2011-09-07",42.35294,43.03775,42.13345,43.03775,2821189,34.307209
"2011-09-08",42.949955,43.230904,42.616329,42.765583,3147968,34.09026
"2011-09-09",42.309044,42.475857,41.422298,41.808605,4583108,33.327408
"2011-09-12",41.43108,42.467075,41.264267,42.414398,4041400,33.810307
"2011-09-13",42.563652,42.765583,42.098331,42.669006,3466319,34.013268
"2011-09-14",42.993855,43.854259,42.335381,43.37138,4184800,34.573158
"2011-09-15",43.845478,44.381035,43.345039,44.372257,3421100,35.371014
"2011-09-16",44.670765,44.951714,44.091309,44.565407,6264272,35.524975
"2011-09-19",43.977173,44.661983,43.81036,44.451275,2977118,35.43399
"2011-09-20",44.714661,45.127304,44.372257,44.530289,2746129,35.496967
"2011-09-21",44.51273,44.530289,43.125549,43.125549,4247901,34.37719
"2011-09-22",42.019314,42.651447,41.115013,41.606674,8672232,33.166431
"2011-09-23",41.466198,41.633011,40.956982,41.229149,5469592,32.865501
"2011-09-26",41.580334,41.957859,40.965759,41.922737,4694047,33.418392
"2011-09-27",42.712906,42.941177,42.071995,42.168568,5171288,33.614338
"2011-09-28",42.273926,42.546093,41.817383,41.852501,4376949,33.362396
"2011-09-29",42.458298,42.774364,41.562775,42.247585,4002332,33.677345
"2011-09-30",41.782265,41.992977,41.369621,41.395962,4349385,32.998459
"2011-10-03",40.9921,42.045654,40.790169,40.798946,6441387,32.52256
"2011-10-04",40.351185,41.633011,40.254608,41.553993,5494878,33.124451
"2011-10-05",41.668129,42.37928,41.044777,42.273926,4883804,33.69833
"2011-10-06",42.256367,42.844601,41.799824,42.835819,3061176,34.146233
"2011-10-07",43.187008,43.450394,42.64267,42.897278,3636485,34.195232
"2011-10-10",43.520634,43.898155,43.257244,43.871819,3099447,34.972073
"2011-10-11",43.76646,44.381035,43.59087,44.143986,2861054,35.189041
"2011-10-12",44.495171,45.179981,44.372257,44.969273,3484087,35.846912
"2011-10-13",44.688324,44.837578,44.407375,44.679543,3523497,35.615944
"2011-10-14",45.215099,45.46093,44.907814,45.408253,2463771,36.196835
"2011-10-17",45.083405,45.285339,44.670765,44.776119,2643391,35.692944
"2011-10-18",44.776119,45.592625,44.424934,45.408253,4094249,36.196835
"2011-10-19",45.276558,45.627743,44.855137,44.907814,3651065,35.797916
"2011-10-20",45.100967,45.373135,44.460052,44.916595,3746285,35.804913
"2011-10-21",45.285339,45.891132,45.171204,45.873573,3292280,36.567753
"2011-10-24",45.873573,46.479366,45.856014,46.23354,2442586,36.854713
"2011-10-25",46.066727,46.347672,45.592625,45.715542,5563104,36.441795
"2011-10-26",46.198421,46.198421,43.59087,44.618088,6026905,35.566956
"2011-10-27",45.610184,46.444248,45.46093,46.330112,5498067,36.931683
"2011-10-28",46.128181,46.40913,45.873573,46.180859,3026437,36.812714
"2011-10-31",45.759438,46.62862,45.610184,45.94381,5305006,36.62376
"2011-11-01",45.223881,45.258999,44.302017,44.503952,4792001,35.475986
"2011-11-02",44.495171,45.065845,44.310799,44.73222,2948871,35.657936
"2011-11-03",44.925373,45.987709,44.793678,45.785778,3511993,36.497776
"2011-11-04",45.46093,45.557507,44.828796,45.329235,3053659,36.133839
"2011-11-07",45.19754,45.592625,44.828796,45.469711,2648403,36.245823
"2011-11-08",45.899914,46.435471,45.329235,46.400352,3080539,36.987675
"2011-11-09",45.627743,45.627743,44.407375,44.591747,3315060,35.545952
"2011-11-10",45.171204,45.223881,44.547848,44.942932,2303172,35.825912
"2011-11-11",45.329235,45.864796,45.285339,45.794556,1717043,36.504776
"2011-11-14",45.618965,45.741879,45.171204,45.338017,1717954,36.140854
"2011-11-15",45.118526,46.136963,45.100967,46.040386,2283012,36.700741
"2011-11-16",45.566284,45.917473,44.635647,44.714661,3194098,35.643951
"2011-11-17",44.495171,44.600529,43.608429,43.924496,4061560,35.014065
"2011-11-18",43.985954,44.187885,43.687447,43.801579,2837363,34.916092
"2011-11-21",43.520634,43.520634,42.853378,43.239685,2973018,34.468189
"2011-11-22",43.064091,43.125549,42.616329,42.81826,2106922,34.132244
"2011-11-23",42.510975,42.537312,41.9403,42.019314,2440535,33.495369
"2011-11-25",41.834942,42.335381,41.791046,42.080772,1783674,33.544353
"2011-11-28",42.572433,43.08165,42.572433,42.923618,3257540,34.216221
"2011-11-29",43.046532,43.090431,42.616329,42.809483,2555233,34.125252
"2011-11-30",43.880596,44.916595,43.722565,44.855137,3748563,35.755932
"2011-12-01",44.881474,45.329235,44.73222,45.215099,2393039,36.042858
"2011-12-02",45.645302,45.750656,44.855137,45.039509,2167631,35.902901
"2011-12-05",45.882355,46.084286,45.443371,45.733101,2898755,36.455788
"2011-12-06",45.776997,46.057945,45.724319,45.776997,2313423,36.49078
"2011-12-07",45.425812,46.031609,44.75856,45.803337,3547302,36.790489
"2011-12-08",45.601406,45.917473,45.223881,45.311676,2989306,36.395565
"2011-12-09",45.575066,46.312553,45.557507,46.075504,2094507,37.009098
"2011-12-12",45.776997,45.847233,45.171204,45.452152,2500788,36.508404
"2011-12-13",45.662861,46.066727,44.916595,45.162422,2687926,36.275684
"2011-12-14",45.048286,45.469711,44.75856,44.872696,2884745,36.042973
"2011-12-15",45.153645,45.346794,44.776119,44.925373,2084256,36.085281
"2011-12-16",45.188763,45.715542,44.951714,45.41703,5249195,36.480202
"2011-12-19",45.443371,45.978928,45.030727,45.171204,2001793,36.282745
"2011-12-20",45.908691,47.208076,45.891132,47.085163,3346610,37.820084
"2011-12-21",47.199299,47.304653,46.365234,47.102722,3042383,37.834194
"2011-12-22",47.129063,47.383671,46.953468,47.260754,1791419,37.961117
"2011-12-23",47.410007,47.717297,47.243195,47.699738,1249141,38.313732
"2011-12-27",47.603161,47.884109,47.418789,47.796314,1380012,38.391304
"2011-12-28",47.831432,47.848991,47.050045,47.234417,1430470,37.939968
"2011-12-29",47.471466,47.848991,47.348553,47.717297,1539131,38.327827
"2011-12-30",47.673397,47.954346,47.392448,47.418789,1908964,38.088066
"2012-01-03",48.191395,48.279194,47.761192,47.813873,2898755,38.405407
"2012-01-04",47.831432,47.928005,47.524143,47.761192,2141434,38.363102
"2012-01-05",47.796314,48.252853,47.638279,48.112377,2999101,38.64518
"2012-01-06",48.121159,48.287971,47.708515,48.182617,2486551,38.701603
"2012-01-09",48.077263,48.191395,47.726074,47.998245,2132891,38.553501
"2012-01-10",48.1036,48.244076,47.769974,47.989464,3083843,38.546444
"2012-01-11",47.936787,48.08604,47.761192,47.945564,2243488,38.511177
"2012-01-12",48.007023,48.287971,47.831432,48.252853,2344632,38.758007
"2012-01-13",47.919228,48.261635,47.726074,48.244076,2039038,38.750957
"2012-01-17",48.287971,49.034241,48.200176,48.867428,2683598,39.25164
"2012-01-18",48.972782,49.622475,48.858646,49.604916,3069605,39.844013
"2012-01-19",49.745392,50.017559,49.473221,49.9561,2149635,40.126091
"2012-01-20",49.964882,50.131695,49.508343,49.859528,2924724,40.048531
"2012-01-23",49.97366,50.105354,49.402985,49.762951,2606032,39.970955
"2012-01-24",49.350307,49.947323,49.218613,49.806847,2738384,40.006226
"2012-01-25",49.402985,50.035118,49.22739,49.97366,3510512,40.140202
"2012-01-26",49.218613,49.464443,48.849869,49.0079,4397907,39.364483
"2012-01-27",48.990341,49.22739,48.551361,48.586479,3338523,39.025986
"2012-01-30",48.279194,48.358208,47.892887,48.200176,4139468,38.715706
"2012-01-31",48.34943,48.525021,47.822651,48.094818,3566095,38.631065
"2012-02-01",48.516243,48.709393,48.244076,48.244076,3673275,38.750957
"2012-02-02",48.366989,48.516243,48.12994,48.12994,3284193,38.659283
"2012-02-03",48.639156,48.884987,48.498684,48.735733,3307770,39.145874
"2012-02-06",48.419666,48.577702,48.208954,48.402107,2564231,38.877899
"2012-02-07",48.244076,48.287971,47.971905,48.173836,3391942,38.694527
"2012-02-08",48.1036,48.226513,47.848991,47.928005,2478920,38.497089
"2012-02-09",48.182617,48.200176,47.778751,47.910446,3005252,38.482979
"2012-02-10",47.717297,47.813873,47.339771,47.418789,3571221,38.088066
"2012-02-13",47.690956,47.980686,47.392448,47.611938,2339164,38.24321
"2012-02-14",47.611938,47.805092,47.313435,47.629501,2378118,38.257313
"2012-02-15",47.497807,47.708515,47.129063,47.225636,2680067,37.932922
"2012-02-16",47.374889,47.568043,47.269535,47.269535,2881556,37.968178
"2012-02-17",47.40123,47.822651,47.339771,47.629501,3323146,38.257313
"2012-02-21",47.699738,47.752415,47.1115,47.287094,2704897,37.982273
"2012-02-22",47.199299,47.629501,47.199299,47.243195,2501586,37.947029
"2012-02-23",47.18174,47.489025,47.18174,47.234417,2112959,37.939968
"2012-02-24",47.374889,47.374889,47.076382,47.251976,2002818,37.954075
"2012-02-27",47.146622,47.734856,46.804214,47.506584,2343606,38.158588
"2012-02-28",47.717297,47.919228,47.410007,47.884109,2263649,38.461819
"2012-02-29",47.857769,48.08604,47.62072,47.690956,2581202,38.306671
"2012-03-01",47.936787,48.331871,47.805092,48.173836,2810027,38.694527
"2012-03-02",48.173836,48.173836,47.629501,47.796314,2047808,38.391304
"2012-03-05",47.743633,47.945564,47.550484,47.84021,2711503,38.426559
"2012-03-06",47.462688,47.875328,47.251976,47.304653,2562864,37.996384
"2012-03-07",47.260754,47.822651,47.093941,47.64706,3278042,38.554058
"2012-03-08",47.857769,48.033363,47.638279,47.936787,1889487,38.788494
"2012-03-09",47.64706,48.358208,47.64706,48.244076,2308867,39.03714
"2012-03-12",48.208954,48.375767,48.138718,48.182617,1566695,38.987415
"2012-03-13",48.358208,48.498684,47.928005,48.34943,3189314,39.122383
"2012-03-14",48.244076,48.639156,48.024582,48.454784,2405112,39.207634
"2012-03-15",48.463566,48.639156,48.138718,48.621597,1901788,39.342613
"2012-03-16",48.507462,48.726952,48.200176,48.375767,4021923,39.1437
"2012-03-19",48.296753,48.83231,48.147499,48.56892,1975596,39.299992
"2012-03-20",48.200176,48.54258,48.182617,48.358208,2049061,39.129501
"2012-03-21",48.252853,48.516243,48.200176,48.358208,1498810,39.129501
"2012-03-22",48.279194,48.472343,48.138718,48.331871,1998831,39.108185
"2012-03-23",48.366989,48.54258,48.068481,48.279194,1922518,39.065556
"2012-03-26",48.665497,48.981564,48.61282,48.928886,2343720,39.591267
"2012-03-27",48.83231,49.025459,48.683056,48.937664,1905889,39.598373
"2012-03-28",48.902546,48.946445,48.489902,48.691833,1949171,39.399441
"2012-03-29",48.472343,48.621597,48.024582,48.314312,2164442,39.093975
"2012-03-30",48.525021,48.884987,48.437225,48.454784,3396042,39.207634
"2012-04-02",48.375767,49.332748,48.1036,49.113258,3300366,39.740452
"2012-04-03",49.306408,49.306408,48.735733,49.122036,3532267,39.747555
"2012-04-04",48.955223,48.955223,48.56892,48.718174,2298160,39.420761
"2012-04-05",48.639156,48.858646,48.498684,48.814751,1487990,39.498909
"2012-04-09",48.1036,48.261635,47.848991,47.910446,2214444,38.767178
"2012-04-10",47.857769,47.86655,47.216858,47.339771,3036232,38.30542
"2012-04-11",47.611938,48.007023,47.383671,47.954346,2826542,38.802708
"2012-04-12",47.980686,48.296753,47.84021,48.270412,1559861,39.058445
"2012-04-13",48.208954,48.235294,47.84021,47.84021,1817047,38.710342
"2012-04-16",47.963127,48.217735,47.831432,48.024582,1868757,38.859539
"2012-04-17",48.287971,48.867428,48.191395,48.770851,2097469,39.46339
"2012-04-18",48.375767,48.472343,47.945564,47.963127,2551930,38.809811
"2012-04-19",47.892887,48.454784,47.743633,47.954346,2431082,38.802708
"2012-04-20",48.252853,48.454784,48.015804,48.305531,2381763,39.086861
"2012-04-23",47.910446,48.112377,47.541702,47.884109,1913292,38.745865
"2012-04-24",48.033363,48.296753,47.919228,48.050922,1628998,38.880852
"2012-04-25",48.287971,48.630379,48.1036,48.560139,2123096,39.292892
"2012-04-26",48.463566,48.902546,48.191395,48.797192,1858848,39.484699
"2012-04-27",48.753292,49.157154,48.735733,49.0079,1617380,39.655193
"2012-04-30",48.805969,49.069359,48.665497,48.83231,2091660,39.513123
"2012-05-01",48.54258,49.034241,47.848991,48.472343,2979738,39.221844
"2012-05-02",48.0597,48.252853,47.848991,48.024582,3360506,38.859539
"2012-05-03",48.182617,48.182617,47.673397,47.822651,2397709,38.696133
"2012-05-04",47.445126,47.497807,46.953468,47.023705,2577215,38.049664
"2012-05-07",46.927128,47.172958,46.593502,47.023705,2129702,38.049664
"2012-05-08",46.812992,47.497807,46.681297,47.13784,2334608,38.14201
"2012-05-09",46.681297,47.067604,46.40913,46.777874,2538945,37.850761
"2012-05-10",47.155399,47.322212,46.865673,47.006145,2006576,38.035454
"2012-05-11",46.935909,47.480247,46.804214,47.146622,1791761,38.149117
"2012-05-14",46.821774,47.190517,46.540825,46.883232,2024231,37.935997
"2012-05-15",46.883232,47.102722,46.45303,46.62862,3022564,37.729988
"2012-05-16",46.91835,47.006145,46.67252,46.821774,2803421,37.886272
"2012-05-17",46.804214,46.883232,46.110622,46.110622,3030423,37.310833
"2012-05-18",46.268658,46.286217,45.478489,45.645302,3923058,36.934311
"2012-05-21",45.601406,46.347672,45.381912,46.268658,2179590,37.438709
"2012-05-22",46.286217,46.681297,46.119404,46.496925,2009196,37.623413
"2012-05-23",46.268658,46.496925,45.935032,46.391571,2531541,37.538174
"2012-05-24",46.540825,46.84811,46.268658,46.663738,3180999,37.758396
"2012-05-25",46.532047,46.733978,46.145741,46.251099,1828778,37.424515
"2012-05-29",46.663738,46.751537,46.084286,46.435471,2166378,37.573692
"2012-05-30",46.198421,46.426689,45.92625,46.101845,1949626,37.303726
"2012-05-31",45.996487,46.101845,45.592625,45.785778,3156055,37.047989
"2012-06-01",45.118526,45.469711,44.679543,44.705883,3411419,36.174171
"2012-06-04",44.907814,45.302898,44.837578,45.258999,2721185,36.621731
"2012-06-05",45.092186,45.566284,44.97805,45.48727,2338481,36.806442
"2012-06-06",45.425812,46.637402,45.425812,46.611061,2664121,38.00552
"2012-06-07",47.13784,47.13784,46.584724,46.663738,3337726,38.048477
"2012-06-08",46.532047,47.190517,46.496925,47.129063,2153052,38.427887
"2012-06-11",47.410007,47.410007,46.646179,46.69886,2441447,38.07711
"2012-06-12",46.89201,47.172958,46.575943,47.146622,2203851,38.442211
"2012-06-13",47.076382,47.304653,46.69886,46.84811,2061818,38.198811
"2012-06-14",47.058823,47.875328,46.927128,47.778751,3153094,38.957634
"2012-06-15",47.928005,48.375767,47.752415,48.32309,3106964,39.401482
"2012-06-18",48.094818,48.446007,47.963127,48.375767,1810668,39.444424
"2012-06-19",48.577702,48.928886,48.437225,48.700615,2402721,39.709305
"2012-06-20",48.753292,48.779633,48.156277,48.560139,2439966,39.594757
"2012-06-21",48.762074,48.797192,47.84021,47.884109,2586669,39.043537
"2012-06-22",48.147499,48.173836,47.84021,48.024582,2899097,39.158081
"2012-06-25",47.524143,47.787533,47.216858,47.339771,2778363,38.599697
"2012-06-26",47.304653,47.497807,47.014923,47.348553,2095874,38.606846
"2012-06-27",47.611938,48.12994,47.532925,47.831432,2098608,39.00058
"2012-06-28",47.638279,47.664619,47.023705,47.568043,2749660,38.785824
"2012-06-29",48.32309,48.867428,48.156277,48.867428,3163231,39.84531
"2012-07-02",48.630379,48.972782,48.560139,48.955223,2184830,39.916901
"2012-07-03",49.095699,49.165936,48.753292,49.165936,1536169,40.088715
"2012-07-05",48.867428,49.771729,48.770851,49.578579,2826429,40.425163
"2012-07-06",49.148376,49.455662,48.393326,48.665497,2239160,39.68066
"2012-07-09",48.735733,48.779633,48.358208,48.744514,1580476,39.74509
"2012-07-10",49.060577,49.139595,48.437225,48.656715,2254195,39.673508
"2012-07-11",48.691833,48.876205,48.384548,48.683056,2054187,39.694981
"2012-07-12",48.507462,48.762074,48.226513,48.621597,2410010,39.644875
"2012-07-13",48.577702,49.165936,48.525021,49.025459,2179135,39.974178
"2012-07-16",48.762074,49.174713,48.683056,48.884987,1835385,39.859627
"2012-07-17",49.209831,49.385426,48.586479,49.201054,1867618,40.117348
"2012-07-18",49.157154,50.017559,49.069359,49.912205,2154077,40.697197
"2012-07-19",49.824406,49.991219,49.350307,49.604916,2545779,40.446644
"2012-07-20",49.648815,49.710274,49.165936,49.253731,4483901,40.160301
"2012-07-23",48.516243,48.911327,48.173836,48.744514,1884476,39.74509
"2012-07-24",48.867428,48.884987,48.156277,48.507462,1764881,39.551807
"2012-07-25",48.805969,48.964005,48.393326,48.647938,2252145,39.666351
"2012-07-26",49.482002,49.982441,49.157154,49.622475,2709795,40.460968
"2012-07-27",49.9561,50.676033,49.798069,50.570675,2566167,41.234097
"2012-07-30",50.298508,50.913082,50.140472,50.342407,2246564,41.047981
"2012-07-31",50.254608,50.368744,49.631256,49.648815,2739637,40.482445
"2012-08-01",49.815628,49.815628,48.911327,49.034241,3251503,39.981319
"2012-08-02",48.893764,49.122036,48.533802,48.946445,2404201,39.909737
"2012-08-03",49.622475,50.061459,49.525902,49.982441,2033343,40.754467
"2012-08-06",50.0439,50.193153,49.815628,49.859528,1500633,40.654243
"2012-08-07",50.149254,50.307285,49.9561,50.237049,1610660,40.96207
"2012-08-08",50.21949,50.544338,50.158031,50.456539,1386960,41.141037
"2012-08-09",50.395084,50.447762,50.035118,50.175594,1187863,40.911949
"2012-08-10",50.0439,50.605797,49.982441,50.579456,1714765,41.241253
"2012-08-13",50.421421,50.561897,49.9561,50.193153,1756224,40.926289
"2012-08-14",50.517998,50.72871,50.228271,50.72871,2211255,41.362961
"2012-08-15",50.597015,50.913082,50.526779,50.781387,1620455,41.40591
"2012-08-16",50.781387,51.45742,50.77261,51.299385,1765792,41.828274
"2012-08-17",51.501316,51.501316,51.088673,51.369621,1821261,41.885548
"2012-08-20",51.395962,51.510098,51.132572,51.237926,1362700,41.778168
"2012-08-21",51.16769,51.413521,50.930641,51.071114,1643008,41.642136
"2012-08-22",50.930641,51.264267,50.711151,50.9921,1594942,41.577732
"2012-08-23",50.842846,51.027218,50.570675,50.895523,1223969,41.498966
"2012-08-24",50.877964,51.352062,50.746269,51.290607,1981518,41.821106
"2012-08-27",51.360844,51.615452,51.246708,51.369621,1202328,41.885548
"2012-08-28",51.16769,51.439861,51.027218,51.264267,1528310,41.799622
"2012-08-29",51.202808,51.360844,50.965759,51.255486,960519,41.792477
"2012-08-30",51.053555,51.16769,50.816505,50.860405,1576262,41.470333
"2012-08-31",51.255486,51.316944,50.781387,50.9921,2274925,41.577732
"2012-09-04",50.798946,51.123795,50.421421,51.009659,2025484,41.592041
"2012-09-05",51.027218,51.220367,50.825287,51.088673,1329441,41.656452
"2012-09-06",51.404739,52.151009,51.404739,52.115891,2142117,42.494026
"2012-09-07",52.177349,52.238808,51.817383,52.019314,2281075,42.415287
"2012-09-10",51.905182,52.221249,51.791046,51.834942,1298346,42.26495
"2012-09-11",51.703247,51.931519,51.571552,51.659351,2114098,42.121773
"2012-09-12",50.939423,51.027218,50.342407,50.386303,3341029,41.361435
"2012-09-13",50.079018,50.9921,50.079018,50.72871,3659265,41.642513
"2012-09-14",50.746269,51.334503,50.737488,51.316944,3247745,42.125385
"2012-09-17",51.202808,51.422298,51.088673,51.281826,1799164,42.096542
"2012-09-18",51.194031,51.378403,51.088673,51.334503,3408230,42.139797
"2012-09-19",51.45742,51.553993,51.299385,51.316944,2306247,42.125385
"2012-09-20",51.16769,51.510098,51.088673,51.483757,2433701,42.262314
"2012-09-21",51.703247,51.957859,51.474979,51.483757,3433402,42.262314
"2012-09-24",51.448639,51.843723,51.264267,51.67691,1490723,42.420872
"2012-09-25",50.798946,51.45742,50.790169,51.264267,2955819,42.082138
"2012-09-26",51.316944,51.474979,50.895523,50.9921,2904678,41.858715
"2012-09-27",51.062336,51.518875,50.974541,51.299385,1843130,42.11097
"2012-09-28",51.255486,51.641792,50.9482,51.501316,2136878,42.276733
"2012-10-01",51.395962,51.747147,51.229149,51.369621,2293604,42.168613
"2012-10-02",51.38718,51.580334,51.246708,51.352062,2540540,42.154217
"2012-10-03",51.571552,51.791046,51.281826,51.685688,1536397,42.428089
"2012-10-04",51.799824,51.878841,51.545216,51.712029,2673916,42.449699
"2012-10-05",52.335381,52.64267,52.124672,52.265144,2931103,42.903748
"2012-10-08",52.080772,52.089554,51.773487,51.992977,1190483,42.680328
"2012-10-09",51.878841,52.071995,51.273048,51.343285,1731166,42.147007
"2012-10-10",51.474979,51.474979,51.053555,51.097454,1686176,41.945202
"2012-10-11",51.45742,51.518875,51.150131,51.237926,1993592,42.06052
"2012-10-12",51.38718,51.597893,51.16769,51.202808,2298388,42.031689
"2012-10-15",51.352062,51.782265,51.106236,51.720806,2220367,42.456902
"2012-10-16",51.799824,52.186127,51.720806,52.001755,1413841,42.687531
"2012-10-17",51.545216,52.142231,51.545216,52.089554,1875705,42.759609
"2012-10-18",52.115891,52.124672,51.764706,51.8964,2564003,42.601044
"2012-10-19",51.966637,52.098331,51.185249,51.290607,2677106,42.103752
"2012-10-22",51.097454,51.527657,50.790169,51.097454,1846091,41.945202
"2012-10-23",50.719929,50.860405,50.316067,50.649693,1974457,41.577652
"2012-10-24",51.097454,51.185249,50.561897,50.798946,1877414,41.700161
"2012-10-25",51.194031,51.237926,50.842846,51.123795,1609635,41.966835
"2012-10-26",51.053555,51.246708,50.746269,51.088673,1776612,41.937984
"2012-10-31",51.220367,51.43108,50.65847,50.737488,2351921,41.649715
"2012-11-01",51.553993,52.194908,50.746269,52.115891,3808474,42.781223
"2012-11-02",52.414398,52.458298,50.359966,50.368744,3309478,41.347012
"2012-11-05",50.166813,50.175594,49.025459,49.51712,4423420,40.64793
"2012-11-06",49.824406,50.649693,49.578579,50.316067,2321510,41.303783
"2012-11-07",49.806847,49.964882,49.060577,49.482002,2932469,40.619102
"2012-11-08",49.253731,49.587357,48.61282,48.621597,2240641,39.912804
"2012-11-09",48.428448,48.990341,48.182617,48.551361,2263876,39.855148
"2012-11-12",48.525021,48.928886,48.463566,48.656715,1720573,39.941635
"2012-11-13",48.32309,49.209831,48.314312,48.805969,1836524,40.064159
"2012-11-14",48.876205,48.946445,47.963127,48.08604,2553296,39.473171
"2012-11-15",48.138718,48.454784,47.84021,47.998245,2960944,39.401108
"2012-11-16",47.919228,48.1036,47.427567,48.0597,3143071,39.45155
"2012-11-19",48.577702,48.683056,48.015804,48.481125,2456709,39.797489
"2012-11-20",48.472343,48.560139,47.980686,48.340649,1799734,39.682186
"2012-11-21",48.296753,48.674274,48.261635,48.639156,1423978,39.927223
"2012-11-23",48.83231,49.288849,48.726952,49.27129,866665,40.446129
"2012-11-26",49.060577,49.157154,48.665497,48.876205,1423750,40.121819
"2012-11-27",48.779633,48.981564,48.586479,48.621597,1374204,39.912804
"2012-11-28",48.454784,49.086918,48.331871,49.069359,1651664,40.280373
"2012-11-29",49.323967,49.49078,49.043018,49.411766,1966825,40.561447
"2012-11-30",49.51712,49.920982,49.464443,49.815628,2956502,40.89296
"2012-12-03",50.0439,50.122913,49.420544,49.525902,1679569,40.655136
"2012-12-04",49.604916,49.841969,49.402985,49.754169,1619430,40.842518
"2012-12-05",49.754169,50.412643,49.657593,50.254608,1649044,41.253311
"2012-12-06",50.237049,50.70237,50.228271,50.517998,1702463,41.469536
"2012-12-07",50.544338,50.834064,49.982441,50.316067,1751668,41.303783
"2012-12-10",50.237049,50.842846,50.184372,50.333626,2162619,41.318192
"2012-12-11",50.535557,51.255486,50.403862,50.9482,2390419,41.822681
"2012-12-12",50.904301,51.141354,50.289726,50.395084,1561000,41.681091
"2012-12-13",50.43898,50.825287,50.298508,50.553116,1976621,41.811783
"2012-12-14",50.386303,50.632133,50.342407,50.395084,1549723,41.681091
"2012-12-17",50.324844,51.027218,50.096577,50.877964,2259320,42.080467
"2012-12-18",50.956982,51.343285,50.403862,51.150131,2735081,42.305584
"2012-12-19",51.281826,51.413521,50.877964,51.027218,3001037,42.203915
