"dates","OXY.Open","OXY.High","OXY.Low","OXY.Close","OXY.Volume","OXY.Adjusted"
"2011-06-14",99.820419,100.989258,99.418037,100.385674,4112471,69.646011
"2011-06-15",99.226418,99.782097,97.339043,97.865974,5344647,67.897881
"2011-06-16",97.281555,99.60965,96.946236,98.507874,4145976,68.343224
"2011-06-17",99.533005,99.676712,97.022881,97.904297,4942272,67.924477
"2011-06-20",97.23365,98.316261,96.380981,97.243233,3716359,67.465836
"2011-06-21",97.875557,99.140198,97.319878,98.105492,4349826,68.064072
"2011-06-22",97.568977,98.747391,96.448044,96.697136,5363017,67.086967
"2011-06-23",94.436111,95.260048,92.692444,95.221725,7288990,66.063332
"2011-06-24",95.413338,95.710335,94.043312,94.330727,5281081,65.44519
"2011-06-27",93.861275,95.375015,93.669662,94.781013,3664483,65.757591
"2011-06-28",95.307953,96.764206,95.010948,96.697136,5047276,67.086967
"2011-06-29",97.157005,99.092293,96.879173,98.565361,5643062,68.383102
"2011-06-30",99.063553,100.251549,98.900681,99.676712,4666402,69.154137
"2011-07-01",99.676712,101.334152,97.923454,101.094643,3355944,70.137901
"2011-07-05",101.171288,102.9916,101.065903,102.273056,3439967,70.955452
"2011-07-06",102.426346,102.502991,100.912605,101.353317,2629581,70.31736
"2011-07-07",102.608376,103.36525,102.119766,103.08741,2786982,71.520439
"2011-07-08",101.602417,102.637123,101.075478,101.813187,2604217,70.636406
"2011-07-11",100.136581,101.477867,97.118683,97.492332,5149774,67.638649
"2011-07-12",97.003716,99.580902,96.716301,97.751007,3642564,67.818138
"2011-07-13",98.392906,100.299454,98.268356,98.651581,2659433,68.442924
"2011-07-14",99.236,100.558128,98.871941,99.02523,4429257,68.702164
"2011-07-15",99.475517,101.123383,99.149773,100.922188,4962417,70.018227
"2011-07-18",100.241966,101.142548,100.117416,100.845543,3268475,69.965034
"2011-07-19",101.784447,103.08741,101.42038,102.483833,3259603,71.101669
"2011-07-20",102.560478,102.790413,101.410805,101.736542,2900962,70.583229
"2011-07-21",102.694603,104.505341,102.435928,103.547279,4913464,71.839493
"2011-07-22",103.470634,103.690987,102.215576,103.355667,2017303,71.706566
"2011-07-25",101.602417,103.566437,101.42038,102.867058,3115458,71.367561
"2011-07-26",101.324577,102.579636,100.146156,100.433578,5732931,69.679253
"2011-07-27",98.220459,98.220459,96.428879,97.14743,7962120,67.399376
"2011-07-28",97.14743,97.51149,95.45166,95.566628,5844719,66.302643
"2011-07-29",94.551079,95.365433,93.928345,94.062469,7304125,65.259079
"2011-08-01",95.547462,95.748657,92.874474,93.679245,6279869,64.993195
"2011-08-02",92.864891,93.47805,90.527222,90.632607,7159353,62.879471
"2011-08-03",90.824226,91.111641,88.141647,90.27813,7382303,62.633545
"2011-08-04",88.40033,88.659004,83.974083,84.079468,9720462,58.333031
"2011-08-05",85.90937,86.436302,81.281929,83.677086,9027605,58.053856
"2011-08-08",81.128639,82.163345,75.859306,76.290428,12929756,52.929096
"2011-08-09",78.618523,81.071159,75.466499,80.869965,14727970,56.106316
"2011-08-10",79.413712,80.984932,77.411362,77.842491,9091275,54.005905
"2011-08-11",78.321518,82.36454,78.216133,81.243607,10729792,56.365536
"2011-08-12",82.192085,83.044762,80.477158,81.550186,4788420,56.578239
"2011-08-15",82.077126,85.621948,82.038795,85.564468,6228202,59.363289
"2011-08-16",84.11779,84.836342,82.077126,83.705826,6768460,58.073788
"2011-08-17",85.784821,86.694977,83.638763,83.93576,5702557,58.233334
"2011-08-18",81.760963,81.760963,78.101166,79.279587,9718270,55.002934
"2011-08-19",78.196976,80.2089,77.267654,77.516747,7551395,53.779911
"2011-08-22",79.816093,80.2089,76.252106,77.085625,5538163,53.480797
"2011-08-23",77.19101,79.241257,76.434143,79.222099,7047774,54.963066
"2011-08-24",78.848457,79.806519,78.053261,79.595741,5337445,55.222282
"2011-08-25",79.988548,80.601707,77.373039,77.871231,4561607,54.025837
"2011-08-26",77.19101,79.116714,75.792236,78.647263,5063350,54.564259
"2011-08-29",79.978966,81.588509,78.905937,81.492706,4973272,56.538368
"2011-08-30",80.927444,82.910637,80.352608,82.48909,6124346,57.229656
"2011-08-31",83.332184,84.893822,82.163345,83.102249,6238118,57.655052
"2011-09-01",83.456734,84.980049,82.230415,82.297478,4035232,57.096706
"2011-09-02",80.007706,80.937027,79.356224,79.911903,4215179,55.441647
"2011-09-06",77.516747,79.365807,76.089241,79.250839,5254569,54.982998
"2011-09-07",80.390938,81.023254,79.921486,80.994514,4589372,56.506962
"2011-09-08",80.553802,81.684319,79.279587,79.720291,4579143,55.617981
"2011-09-09",78.676003,79.155037,76.405396,77.16227,5676254,53.833351
"2011-09-12",75.677269,77.047302,73.914436,76.204208,9460145,53.164948
"2011-09-13",76.568268,77.602974,75.514404,77.076042,6432573,53.773197
"2011-09-14",77.593391,80.275963,76.242531,79.356224,5508728,55.363998
"2011-09-15",80.429253,81.042419,79.480774,80.869965,3971875,56.420086
"2011-09-16",81.320251,81.483124,78.896355,79.825676,6917302,55.691509
"2011-09-19",78.436485,79.509514,77.449684,79.001747,4135852,55.116699
"2011-09-20",79.662804,80.410095,77.210167,77.392204,5613941,53.993763
"2011-09-21",77.277237,77.392204,73.013863,73.119247,6908952,51.012676
"2011-09-22",70.225899,70.810318,67.505005,68.884613,11506987,48.058323
"2011-09-23",67.667877,70.666611,66.968491,69.229515,8076622,48.298939
"2011-09-26",69.794777,73.943176,68.635521,73.761147,8882416,51.460491
"2011-09-27",75.964691,77.660461,74.709633,75.15992,8261057,52.436371
"2011-09-28",74.345566,75.533562,71.605515,71.845024,5121384,50.123699
"2011-09-29",74.000664,74.106049,70.743256,72.189926,5523445,50.364307
"2011-09-30",70.091774,70.676193,68.328941,68.501389,8275357,47.790939
"2011-10-03",68.396004,68.721748,65.46434,65.70385,8363973,45.839214
"2011-10-04",64.640404,70.446259,63.576958,70.187576,10960258,48.967346
"2011-10-05",71.605515,72.908478,70.896545,72.544411,8120461,50.611629
"2011-10-06",72.956375,76.204208,72.649796,75.265305,6972413,52.509907
"2011-10-07",75.648529,76.194626,73.397087,74.010246,6469940,51.634293
"2011-10-10",75.629372,78.273621,75.629372,78.235298,4133034,54.581959
"2011-10-11",77.19101,79.04007,76.836525,77.497589,4492614,54.067287
"2011-10-12",78.091583,79.940643,77.602974,77.612556,5652456,54.147491
"2011-10-13",76.846107,78.532295,75.734756,78.082008,4574446,54.475014
"2011-10-14",79.576584,81.885513,79.576584,81.837608,4938201,57.095161
"2011-10-17",81.205284,82.18251,79.011322,79.212517,4735396,55.263714
"2011-10-18",79.059227,82.077126,78.187393,81.416061,6723369,56.801048
"2011-10-19",81.157387,82.814827,79.863998,80.429253,4800632,56.112598
"2011-10-20",80.458,81.799286,79.327484,81.042419,5139232,56.540386
"2011-10-21",82.249573,83.590858,81.607674,83.102249,4803763,57.977474
"2011-10-24",83.121407,84.472275,82.79567,83.648346,3474829,58.358452
"2011-10-25",83.427986,83.878281,81.109482,81.569351,4465684,56.908016
"2011-10-26",82.728607,83.763313,81.071159,83.542953,4732264,58.284908
"2011-10-27",86.694977,93.133148,86.694977,91.648155,11230073,63.939617
"2011-10-28",91.44696,94.254082,91.427803,93.669662,5990952,65.349968
"2011-10-31",91.073318,91.87809,88.984741,89.042229,6803322,62.121559
"2011-11-01",85.104599,88.227875,83.657921,86.752464,8095932,60.524078
"2011-11-02",88.659004,89.626648,87.643456,89.281746,4435519,62.288651
"2011-11-03",90.498482,91.370316,89.051811,91.217026,4313293,63.638836
"2011-11-04",90.852966,93.822952,90.603867,93.54512,5782510,65.263069
"2011-11-07",93.88044,95.499565,92.242157,94.388214,4817958,65.851242
"2011-11-08",95.288788,97.38694,94.618149,97.042038,7285754,67.702728
"2011-11-09",93.334343,95.039696,91.87809,92.462509,6971161,64.507767
"2011-11-10",94.234924,95.183403,92.12719,94.024147,3616887,65.59729
"2011-11-11",95.489983,96.476784,95.231308,95.624107,3653002,66.713509
"2011-11-14",94.685211,95.375015,93.018181,93.707985,3716254,65.376701
"2011-11-15",93.248116,95.35585,92.692444,94.666046,5513947,66.04509
"2011-11-16",94.062469,96.649239,93.315186,93.506798,5531691,65.236343
"2011-11-17",93.305603,93.640923,89.482941,90.469742,5134118,63.117493
"2011-11-18",91.245773,91.657738,89.454193,90.364349,4394290,63.043964
"2011-11-21",89.166779,89.425453,87.806328,88.524872,4452533,61.760632
"2011-11-22",88.716492,89.023064,86.944077,87.78717,4262566,61.245937
"2011-11-23",86.570427,86.666237,84.069893,84.08905,5056565,58.665916
"2011-11-25",83.868698,85.305786,83.054344,83.054344,2205600,57.944038
"2011-11-28",85.363274,87.423103,85.257889,86.829109,4660975,60.577538
"2011-11-29",87.020721,89.291321,86.829109,88.323685,4647301,61.620251
"2011-11-30",92.069702,94.943886,91.839767,94.752274,6745288,66.105263
"2011-12-01",94.091209,95.039696,92.299637,92.769089,5405812,64.721664
"2011-12-02",93.516373,94.158279,91.686478,91.897247,4426021,64.113396
"2011-12-05",94.129532,95.78698,92.893639,94.100792,5575947,65.650742
"2011-12-06",94.225342,94.330727,92.644539,93.085251,3690682,64.942223
"2011-12-07",91.801445,92.931961,90.699677,92.232574,5311768,64.65345
"2011-12-08",90.967934,92.136765,88.438652,88.783554,4679867,62.235737
"2011-12-09",88.831451,90.670937,88.716492,90.440994,3909248,63.397591
"2011-12-12",88.620682,88.620682,86.187202,87.930878,4862945,61.638042
"2011-12-13",88.706909,90.24939,86.924911,87.835068,5009595,61.570877
"2011-12-14",86.627914,87.116524,84.318985,84.711792,4660870,59.381489
"2011-12-15",85.392014,86.45546,83.293861,83.849533,4738736,58.777077
"2011-12-16",84.750114,85.708176,83.878281,85.526146,6681618,59.95237
"2011-12-19",85.650688,85.736916,83.380089,83.657921,4023124,58.642757
"2011-12-20",85.756081,88.611099,85.650688,88.30452,4739258,61.89996
"2011-12-21",88.687744,89.435036,87.336876,89.205101,3776689,62.531254
"2011-12-22",89.348808,90.460159,88.726067,90.258965,3627429,63.269997
"2011-12-23",90.747581,90.948769,89.827843,90.651772,2375526,63.545341
"2011-12-27",90.460159,91.648155,90.316452,91.44696,1839652,64.102753
"2011-12-28",91.389481,91.533188,88.821877,88.956001,3000956,62.356628
"2011-12-29",89.348808,89.942802,88.697327,89.789513,2589291,62.940899
"2011-12-30",89.377548,90.412254,89.377548,89.770355,2370725,62.927475
"2012-01-03",92.673279,93.765472,91.418221,92.577477,4539584,64.895218
"2012-01-04",92.395447,93.267281,91.676895,92.855316,3922191,65.089973
"2012-01-05",92.721184,93.123573,91.322418,92.117607,3667093,64.572876
"2012-01-06",92.874474,92.970284,90.814644,91.75354,3185704,64.317665
"2012-01-09",91.638573,93.343925,91.609833,92.864891,3478796,65.096687
"2012-01-10",94.589401,95.250465,93.382248,93.775055,4547203,65.734695
"2012-01-11",93.094826,93.410988,91.973892,92.529572,3560419,64.861633
"2012-01-12",92.625381,95.57621,92.548737,93.717567,6514614,65.694412
"2012-01-13",93.085251,93.54512,92.194252,93.525955,4237202,65.560097
"2012-01-17",94.972626,96.026497,94.694794,95.135498,4200775,66.688354
"2012-01-18",95.240883,96.764206,93.985825,96.697136,4525597,67.783043
"2012-01-19",97.013298,97.013298,95.135498,95.672012,4316216,67.064438
"2012-01-20",96.246849,96.371399,94.330727,96.160622,5237556,67.406937
"2012-01-23",97.310295,98.124649,95.66243,97.779747,5262084,68.541931
"2012-01-24",96.419304,97.224075,95.35585,96.687561,4957302,67.776329
"2012-01-25",97.061203,99.475517,95.001373,99.121033,6456893,69.482147
"2012-01-26",99.073128,99.312645,95.672012,95.988174,5147060,67.286072
"2012-01-27",95.461243,97.214493,95.365433,96.045654,3765103,67.32634
"2012-01-30",94.828918,95.739075,93.985825,95.442078,4060909,66.903267
"2012-01-31",96.208527,96.390556,94.388214,95.585785,4287930,67.004005
"2012-02-01",96.179787,96.553429,94.761856,95.135498,4420593,66.688354
"2012-02-02",95.221725,95.63369,93.286438,94.349892,4383644,66.13765
"2012-02-03",95.91153,98.555779,95.068436,98.325844,4485621,68.924751
"2012-02-06",97.712685,99.63839,97.243233,99.63839,3283714,69.84478
"2012-02-07",99.734192,100.83596,98.776131,100.443161,4981309,70.408928
"2012-02-08",101.200027,101.200027,98.392906,99.446777,3849440,69.71048
"2012-02-09",99.552162,101.132965,99.293488,99.858742,3131636,69.999268
"2012-02-10",98.268356,98.488716,97.348618,98.392906,3564803,68.971748
"2012-02-13",99.475517,99.801254,98.584518,99.695869,2425836,69.885101
"2012-02-14",99.868324,100.510223,98.919846,99.63839,3575032,69.84478
"2012-02-15",100.251549,100.261131,98.948586,99.408455,2852949,69.683632
"2012-02-16",99.791679,100.194061,98.756973,99.954552,3230482,70.066437
"2012-02-17",100.299454,100.548546,98.756973,99.561745,3094791,69.791061
"2012-02-21",100.404839,100.826385,99.561745,100.031197,3486520,70.120155
"2012-02-22",98.92942,99.63839,98.450394,98.92942,3611773,69.347824
"2012-02-23",99.17852,100.366516,98.622841,100.280289,3244573,70.294754
"2012-02-24",100.385674,100.462318,99.121033,99.504257,3874699,69.750793
"2012-02-27",99.015648,100.462318,98.680328,100.107841,3267118,70.173889
"2012-02-28",100.261131,102.205994,100.165321,101.037155,3744854,70.825302
"2012-02-29",100.96051,101.861092,99.686295,99.992867,5175660,70.093277
"2012-03-01",100.404839,100.998833,99.140198,100.471901,3827938,70.429077
"2012-03-02",100.117416,100.318611,99.350967,99.983292,2931336,70.086578
"2012-03-05",99.753357,100.050354,98.153397,99.17852,3279435,69.522469
"2012-03-06",97.224075,97.54023,96.179787,96.792946,5206869,67.850197
"2012-03-07",96.639656,96.735458,95.518723,95.700752,4584257,67.445068
"2012-03-08",96.879173,97.262398,96.294754,96.630074,2724669,68.100014
"2012-03-09",96.687561,97.54023,96.189369,96.476784,2698052,67.991982
"2012-03-12",96.170204,96.428879,93.995407,94.311569,4023959,66.466034
"2012-03-13",94.934303,95.796562,93.890022,95.78698,3732224,67.505859
"2012-03-14",95.767822,96.198944,94.359467,94.771439,2781763,66.790161
"2012-03-15",94.742691,95.557045,93.75589,94.752274,2999808,66.776649
"2012-03-16",95.097176,96.649239,94.915146,96.361816,5023060,67.910957
"2012-03-19",96.725883,97.69352,95.88279,97.243233,2760783,68.532143
"2012-03-20",96.313911,96.313911,93.78463,93.8517,4452115,66.141953
"2012-03-21",93.775055,94.369049,93.42057,93.63134,3378072,65.986664
"2012-03-22",92.462509,92.587059,91.015839,91.734383,4155266,64.64978
"2012-03-23",91.801445,93.947502,91.494865,93.525955,4475392,65.912407
"2012-03-26",94.742691,95.17382,93.890022,95.010948,3817396,66.958954
"2012-03-27",95.547462,95.691177,94.234924,94.282822,3421493,66.445786
"2012-03-28",92.836151,93.458893,90.747581,90.872124,6229976,64.042099
"2012-03-29",90.057777,90.575127,87.99794,90.469742,7084723,63.758511
"2012-03-30",90.939194,91.7248,90.230225,91.236191,3622628,64.298683
"2012-04-02",91.044579,94.119957,90.546387,93.39183,4848019,65.817863
"2012-04-03",93.401405,93.401405,91.331993,92.424187,3442786,65.135925
"2012-04-04",91.331993,91.57151,89.81826,90.460159,3076629,63.751759
"2012-04-05",89.97155,91.159546,89.367966,89.377548,3999535,62.988781
"2012-04-09",87.183586,88.227875,86.953651,87.547653,4515786,61.69915
"2012-04-10",87.499748,87.605133,85.650688,85.851883,5776770,60.504082
"2012-04-11",86.991974,87.231491,84.960884,85.085434,4771928,59.963955
"2012-04-12",85.708176,87.365623,85.516563,87.298553,4237411,61.523628
"2012-04-13",86.829109,87.049461,84.692627,84.855499,5100299,59.801899
"2012-04-16",85.506981,85.93811,83.495056,83.600441,6351263,58.917389
"2012-04-17",84.67347,85.238724,83.993248,85.008789,4575281,59.909908
"2012-04-18",84.558502,85.075851,83.993248,84.280663,3434018,59.396751
"2012-04-19",84.462692,85.631531,84.050728,84.52018,3506143,59.565567
"2012-04-20",84.874664,85.344109,83.954926,84.893822,4524031,59.828896
"2012-04-23",83.475891,84.328568,82.843575,84.232758,3388405,59.362999
"2012-04-24",84.529762,84.615982,83.523796,84.52018,3405732,59.565567
"2012-04-25",85.363274,86.474625,84.453117,86.330917,4497415,60.841671
"2012-04-26",85.96685,88.208717,85.085434,88.045845,5863298,62.050285
"2012-04-27",88.572777,88.879356,87.633881,87.892555,4483220,61.942265
"2012-04-30",87.748848,87.87339,86.905754,87.394363,3754457,61.591148
"2012-05-01",87.643456,89.847,87.384781,88.994324,3856433,62.718723
"2012-05-02",88.017105,88.697327,87.375198,88.505714,3743706,62.374386
"2012-05-03",88.793129,88.821877,85.803978,86.053078,4845096,60.645866
"2012-05-04",85.027954,85.411179,83.284279,84.194435,5850982,59.33601
"2012-05-07",84.079468,84.596825,83.284279,84.021988,3378176,59.214466
"2012-05-08",83.198051,83.475891,80.879547,83.284279,5857662,58.694553
"2012-05-09",81.674736,81.885513,80.046036,80.745415,7969322,56.905323
"2012-05-10",81.981316,82.469925,81.234032,81.454384,3970518,57.404945
"2012-05-11",80.620872,81.875931,80.074776,80.247223,3900167,56.554207
"2012-05-14",78.848457,79.202934,78.024521,78.235298,5426479,55.136303
"2012-05-15",78.350266,78.973,76.242531,76.54911,7194528,53.94796
"2012-05-16",77.315559,78.254456,75.830559,75.907204,5599954,53.49559
"2012-05-17",75.552727,76.836525,75.140755,75.370689,6196993,53.117485
"2012-05-18",75.926369,77.919136,75.801819,76.309593,9599906,53.779152
"2012-05-21",76.625755,77.631714,76.434143,77.478424,5157498,54.60289
"2012-05-22",77.516747,79.04007,76.817368,77.449684,4044208,54.582642
"2012-05-23",76.7024,77.765846,74.815018,77.708359,5440570,54.764938
"2012-05-24",78.388588,78.388588,76.970657,77.967041,4139818,54.947243
"2012-05-25",78.082008,78.42691,77.401779,77.622139,3107108,54.704182
"2012-05-29",78.599358,80.23764,78.599358,79.413712,3988158,55.966789
"2012-05-30",78.082008,78.139488,76.271271,76.922752,4844470,54.211296
"2012-05-31",76.769463,77.03772,74.85334,75.945526,7035353,53.522572
"2012-06-01",74.60424,75.753914,73.377922,75.274887,8482755,53.049957
"2012-06-04",75.849724,77.16227,74.939568,76.798203,7414243,54.123505
"2012-06-05",76.999397,78.129906,76.644913,77.775429,5701409,54.812191
"2012-06-06",78.551453,81.080734,78.493973,81.023254,6340199,57.483471
"2012-06-07",82.11544,84.481857,81.051994,81.377739,7739587,57.735001
"2012-06-08",80.735832,81.962158,79.978966,81.483124,4399614,57.809738
"2012-06-11",82.163345,82.575317,79.509514,79.672386,4925154,56.525078
"2012-06-12",80.505898,81.032837,79.384972,80.074776,5010743,56.810566
"2012-06-13",79.557419,80.649612,79.279587,79.777771,3803096,56.59985
"2012-06-14",80.065193,80.831642,79.231682,79.978966,4890396,56.742592
"2012-06-15",80.678352,81.674736,80.007706,81.665154,5284004,57.938881
"2012-06-18",80.8508,80.908287,79.586159,80.295128,6340721,56.966892
"2012-06-19",80.956192,81.435219,80.007706,80.48674,4450445,57.102837
"2012-06-20",80.754997,81.540604,79.777771,80.869965,6777540,57.374744
"2012-06-21",80.927444,81.176544,75.782661,75.945526,10923517,53.880993
"2012-06-22",76.424561,77.19101,75.332367,76.156303,11743923,54.03054
"2012-06-25",75.753914,75.773079,73.703667,74.086891,8271599,52.562347
"2012-06-26",74.019829,76.146721,73.866539,75.715591,6449795,53.717842
"2012-06-27",76.089241,77.622139,75.849724,76.922752,6528600,54.57431
"2012-06-28",76.280853,77.679619,75.686852,77.545494,4972228,55.016125
"2012-06-29",80.093933,82.230415,79.777771,82.172928,8313350,58.299122
"2012-07-02",82.326218,82.575317,80.745415,82.3358,5327842,58.414696
"2012-07-03",83.111832,84.999207,82.776505,84.347725,4248997,59.842083
"2012-07-05",83.724991,84.194435,82.632797,82.843575,3379011,58.774948
"2012-07-06",81.243607,82.278313,80.802902,81.674736,3222654,57.945694
"2012-07-09",81.473541,81.875931,80.659187,81.617249,3444873,57.904907
"2012-07-10",81.847183,82.374123,79.413712,79.749031,3448735,56.579472
"2012-07-11",80.055611,81.962158,80.055611,81.023254,3802679,57.483471
"2012-07-12",80.074776,80.956192,79.423294,80.419678,4956050,57.055256
"2012-07-13",80.716675,82.0867,80.467583,81.751381,3054606,58.000072
"2012-07-16",81.588509,82.278313,80.956192,81.895088,2373126,58.102024
"2012-07-17",82.431602,82.996864,80.51548,82.920219,4137417,58.829315
"2012-07-18",82.872314,83.801636,82.172928,83.293861,2923195,59.094418
"2012-07-19",83.686668,84.175278,82.76693,83.514214,3957366,59.250755
"2012-07-20",82.604057,83.590858,82.21125,83.542953,3995777,59.271122
"2012-07-23",81.531029,81.933411,80.649612,81.396896,4071451,57.748581
"2012-07-24",81.358574,81.636414,78.925102,80.228065,3558331,56.919327
"2012-07-25",80.754997,81.195702,79.279587,80.017288,4765978,56.769787
"2012-07-26",81.904671,83.839958,80.678352,83.657921,5443805,59.352699
"2012-07-27",83.983665,85.574043,82.67112,84.903404,4861692,60.23634
"2012-07-30",85.037529,85.928528,84.596825,85.487823,3257307,60.650963
"2012-07-31",85.190819,85.794403,83.140572,83.380089,3630769,59.155594
"2012-08-01",83.974083,84.625565,82.39328,84.136955,3404062,59.692566
"2012-08-02",83.035187,83.035187,80.687935,82.057961,4638220,58.217567
"2012-08-03",83.811211,85.526146,83.744148,84.855499,3347280,60.202351
"2012-08-06",85.296211,85.861465,84.539337,84.558502,3331102,59.991627
"2012-08-07",85.277046,87.78717,85.277046,86.934494,3977302,61.677338
"2012-08-08",86.560852,87.710526,86.36924,87.317719,3459277,61.949226
"2012-08-09",86.896172,87.662621,86.474625,86.714142,2760679,61.520996
"2012-08-10",86.0914,87.662621,85.593208,87.566811,2478025,62.125942
"2012-08-13",87.087784,87.269814,85.784821,86.27343,3069845,61.208324
"2012-08-14",86.896172,87.011139,85.756081,86.12014,2884053,61.099548
"2012-08-15",86.024338,86.139305,84.817177,85.296211,5120340,60.515007
"2012-08-16",85.650688,85.775238,85.027954,85.516563,3454058,60.671341
"2012-08-17",85.708176,85.96685,84.855499,84.989632,3255637,60.297512
"2012-08-20",84.798019,85.248306,84.615982,84.903404,2288580,60.23634
"2012-08-21",85.162079,85.736916,84.08905,84.433952,2691059,59.903294
"2012-08-22",84.079468,85.229141,83.763313,85.104599,3399469,60.37907
"2012-08-23",84.615982,84.769272,83.571701,83.600441,4121552,59.311928
"2012-08-24",83.188477,84.462692,82.575317,84.2136,2817773,59.746937
"2012-08-27",84.2136,84.730949,83.313019,83.830376,2122515,59.47506
"2012-08-28",83.734566,84.232758,83.255539,83.782471,2040579,59.441074
"2012-08-29",84.041145,84.041145,82.536987,82.613632,2465500,58.611801
"2012-08-30",82.21125,82.30706,80.69751,80.745415,3971562,57.286369
"2012-08-31",81.598091,81.875931,80.908287,81.444801,3658012,57.782558
"2012-09-04",81.626831,81.981316,79.145454,79.624481,5501109,56.491104
"2012-09-05",78.934677,79.701134,78.800552,79.183777,5070552,56.178406
"2012-09-06",79.567001,81.550186,79.346649,80.76458,4743328,57.676792
"2012-09-07",81.176544,83.533379,81.128639,83.495056,4835702,59.626705
"2012-09-10",83.207634,83.638763,82.680702,82.69986,2472597,59.058846
"2012-09-11",83.265121,83.926178,82.747765,82.814827,3079552,59.140953
"2012-09-12",83.303436,83.542953,82.316635,83.217216,3055441,59.428314
"2012-09-13",83.456734,86.781204,83.370506,86.666237,5128899,61.891373
"2012-09-14",87.011139,89.674545,86.819527,88.09375,6314522,62.91082
"2012-09-17",87.806328,88.065002,86.158463,86.283012,6745183,61.617702
"2012-09-18",86.283012,86.512947,85.219566,85.506981,4037633,61.063503
"2012-09-19",85.114174,85.372856,83.686668,83.801636,4811904,59.845665
"2012-09-20",83.121407,84.165695,82.536987,83.926178,6884423,59.934612
"2012-09-21",84.54892,84.64473,83.265121,83.724991,7872773,59.790932
"2012-09-24",82.747765,83.619598,82.39328,83.169312,2991666,59.394096
"2012-09-25",83.619598,83.753731,81.569351,81.751381,4347425,58.381519
"2012-09-26",81.435219,82.019638,81.023254,81.444801,3370556,58.162575
"2012-09-27",82.11544,82.728607,80.975349,82.64238,3895575,59.017822
"2012-09-28",82.15377,82.968117,81.713058,82.450768,3959454,58.880966
"2012-10-01",83.006439,83.724991,82.469925,82.757347,3814160,59.099888
"2012-10-02",82.76693,83.111832,80.975349,81.578934,6293333,58.258366
"2012-10-03",81.665154,81.703476,79.710709,80.170578,5062932,57.252621
"2012-10-04",80.76458,81.933411,80.323868,81.808868,4888100,58.422562
"2012-10-05",82.39328,82.498672,80.898705,81.444801,4132199,58.162575
"2012-10-08",80.841225,81.234032,80.505898,80.66877,2452244,57.608391
"2012-10-09",80.869965,81.387321,79.844841,79.911903,4401388,57.067875
"2012-10-10",79.710709,79.950226,78.5802,78.771812,4896555,56.253685
"2012-10-11",79.653229,80.275963,79.155037,79.155037,3576389,56.527355
"2012-10-12",79.04007,79.749031,78.369423,78.493973,3638806,56.055279
"2012-10-15",78.503555,78.723907,77.229332,78.273621,5927804,55.897926
"2012-10-16",78.867615,80.065193,78.5802,79.681969,6204300,56.903671
"2012-10-17",80.199318,81.224449,79.921486,81.051994,5282751,57.882057
"2012-10-18",80.927444,82.469925,80.774155,81.933411,4440008,58.511497
"2012-10-19",82.019638,82.029221,80.275963,80.812485,3851423,57.71101
"2012-10-22",80.48674,80.64003,78.858032,79.337067,4560355,56.657364
"2012-10-23",78.273621,78.599358,77.267654,77.871231,4266950,55.610546
"2012-10-24",78.149071,78.570618,76.951492,77.296394,5082451,55.200043
"2012-10-25",79.863998,80.381355,76.443718,79.059227,11529115,56.458946
"2012-10-26",78.072426,79.164612,76.807785,77.06646,7579577,55.035831
"2012-10-31",78.235298,78.235298,74.805435,75.648529,9047437,54.023251
"2012-11-01",75.974274,76.88443,75.447334,75.744339,6799251,54.09166
"2012-11-02",76.386238,77.018555,74.652145,75.044952,6011097,53.592213
"2012-11-05",74.862923,75.207825,74.412628,74.565918,5924881,53.250114
"2012-11-06",75.016212,76.386238,74.585083,76.242531,6872628,54.447437
"2012-11-07",74.987465,75.28447,73.646179,74.201859,7157892,52.990147
"2012-11-08",74.556343,74.901245,73.167152,73.205475,5112616,52.278572
"2012-11-09",73.071342,74.412628,72.956375,73.43541,5666964,52.442787
"2012-11-12",73.665344,73.933601,73.100082,73.320442,3077464,52.36068
"2012-11-13",72.745605,72.918053,71.643829,71.720474,7283458,51.218086
"2012-11-14",71.940834,72.094124,70.609123,70.867805,6511378,50.609154
"2012-11-15",71.222282,71.806702,70.398354,70.819901,5621247,50.574947
"2012-11-16",70.781578,70.810318,69.392387,70.714516,8968423,50.499695
"2012-11-19",71.739639,72.515671,71.538445,72.295319,5689197,51.628601
"2012-11-20",71.921669,72.199509,71.212708,71.730057,6323499,51.224934
"2012-11-21",71.720474,72.199509,71.145638,71.959991,3363981,51.389149
"2012-11-23",72.745605,72.985123,72.218674,72.97554,2140468,52.114372
"2012-11-26",72.285736,72.764763,71.500122,72.084541,4100050,51.478085
"2012-11-27",71.806702,72.668961,71.136063,72.314476,6239475,51.642296
"2012-11-28",71.672577,73.090508,71.55761,73.00428,4845931,52.134892
"2012-11-29",73.368347,73.770729,72.745605,73.061768,4589998,52.175945
"2012-11-30",73.071342,73.080925,71.768379,72.055801,6729840,51.457546
"2012-12-03",72.611473,72.736023,70.321709,70.494156,7154447,50.342335
"2012-12-04",70.254646,70.704933,69.641487,70.599548,5931039,50.417599
"2012-12-05",70.455833,71.854607,70.178001,71.365997,5601937,50.964947
"2012-12-06",71.030678,71.43306,70.340866,71.394737,4506809,51.357773
"2012-12-07",71.845024,72.381538,71.643829,72.209091,5213862,51.943581
"2012-12-10",72.161186,72.381538,71.730057,72.189926,3772409,51.929787
"2012-12-11",72.716866,73.291702,72.448608,72.82225,5315004,52.384663
