"dates","TT.Open","TT.High","TT.Low","TT.Close","TT.Volume","TT.Adjusted"
"2011-06-27",26.774849,27.301546,26.588955,26.973135,5173287,22.680765
"2011-06-28",27.041296,27.134241,26.911169,27.01651,5362428,22.717239
"2011-06-29",27.202402,27.36351,26.985529,27.214796,5901930,22.883976
"2011-06-30",27.326332,28.299173,27.27676,28.138067,9835959,23.660322
"2011-07-01",28.175245,29.259624,28.063709,29.16048,5932270,24.520031
"2011-07-05",29.07373,29.123302,28.311567,28.404514,6205653,23.884363
"2011-07-06",28.34255,28.639978,28.243406,28.522245,4687363,23.983362
"2011-07-07",28.887836,29.048944,28.683353,28.980783,4326511,24.368927
"2011-07-08",28.528442,28.770103,28.268192,28.51605,5365010,23.978155
"2011-07-11",28.026531,28.30537,27.722904,27.908798,4202892,23.467541
"2011-07-12",27.784868,28.212423,27.623762,28.014137,6112858,23.556108
"2011-07-13",28.255798,28.819675,28.181442,28.447889,7961336,23.920834
"2011-07-14",28.47887,28.856855,27.945976,28.026531,6705617,23.566534
"2011-07-15",28.187637,28.354942,27.648546,27.729101,5421332,23.316433
"2011-07-18",27.543207,27.654743,26.861599,26.97933,6774366,22.685987
"2011-07-19",27.109457,27.667137,27.097063,27.57419,4785000,23.186176
"2011-07-20",27.760082,28.088495,27.642351,27.741493,4984792,23.326849
"2011-07-21",25.90115,26.179989,25.13279,25.424023,26074780,21.378172
"2011-07-22",25.120398,25.659489,24.891129,25.021254,11080866,21.039501
"2011-07-25",24.791985,24.841557,24.587503,24.637074,12773771,20.716457
"2011-07-26",24.618484,24.767199,24.240501,24.537931,9646980,20.633091
"2011-07-27",24.215715,24.246698,23.292444,23.311033,13259049,19.601431
"2011-07-28",23.447355,23.583677,23.125141,23.162319,11211263,19.476383
"2011-07-29",22.858694,23.335819,22.784336,23.187105,11612299,19.497229
"2011-08-01",23.465946,23.49073,22.75955,23.094158,6728694,19.419069
"2011-08-02",22.827711,23.025997,21.823887,21.823887,9339707,18.350935
"2011-08-03",21.904442,21.935423,21.080313,21.582226,13549700,18.147739
"2011-08-04",21.21044,21.29719,20.212811,20.311954,16319997,17.079611
"2011-08-05",20.689938,20.776688,19.339111,19.74188,21106449,16.60026
"2011-08-08",19.208986,19.611755,18.192768,18.285715,19853958,15.375818
"2011-08-09",18.428234,18.731859,17.374838,18.638912,28995970,15.672813
"2011-08-10",18.161787,18.223751,17.405821,17.480179,22180775,14.698471
"2011-08-11",17.647482,18.32909,17.381035,18.03166,23059666,15.162196
"2011-08-12",18.360073,19.060272,18.161787,18.831003,12924019,15.834332
"2011-08-15",19.0107,19.525005,18.948736,19.456844,9504317,16.36058
"2011-08-16",19.289539,19.760469,19.041681,19.147022,9526588,16.100061
"2011-08-17",19.277147,19.320522,18.490198,18.601734,7808184,15.641547
"2011-08-18",17.98209,17.98209,17.071213,17.226124,11279689,14.484846
"2011-08-19",17.04023,17.68466,16.959677,17.077408,9775440,14.359799
"2011-08-22",17.548338,17.554535,16.835747,16.959677,8691432,14.260799
"2011-08-23",17.021641,18.037857,16.798569,18.037857,10184384,15.167408
"2011-08-24",18.019268,18.688484,17.882948,18.651306,9875820,15.683238
"2011-08-25",18.756645,18.88677,18.044054,18.403448,11832426,15.47482
"2011-08-26",18.248537,19.673719,18.180376,19.555986,13404940,16.443949
"2011-08-29",19.878202,20.262383,19.797649,20.175632,7638248,16.964983
"2011-08-30",20.088882,20.578402,19.86581,20.398705,6922031,17.152559
"2011-08-31",20.547419,21.092707,20.522633,20.764296,8203733,17.45997
"2011-09-01",20.727116,20.820063,20.057899,20.157043,7048555,16.949354
"2011-09-02",19.580772,20.212811,19.475433,20.064096,8805530,16.871197
"2011-09-06",19.630344,20.398705,19.475433,20.35533,9421044,17.116083
"2011-09-07",20.689938,21.427315,20.627974,21.352957,9288387,17.954958
"2011-09-08",21.154671,21.507868,20.584599,20.665152,9142497,17.376596
"2011-09-09",20.287169,20.473063,19.692308,19.995935,10151946,16.874601
"2011-09-12",19.593166,20.299561,19.413469,20.249989,7347759,17.088999
"2011-09-13",20.274775,20.937796,20.194221,20.584599,6882331,17.371374
"2011-09-14",20.758099,21.204243,20.033113,20.851046,9423949,17.596235
"2011-09-15",21.142279,21.637995,20.683741,21.619404,9242877,18.24465
"2011-09-16",22.220461,22.889675,21.737137,22.121317,18502538,18.668215
"2011-09-19",21.631798,21.631798,20.52883,20.844849,10665305,17.591
"2011-09-20",20.956385,21.129885,20.541222,20.572205,7261580,17.360918
"2011-09-21",20.429686,20.919207,19.686113,19.698505,7333234,16.623606
"2011-09-22",18.917753,19.078861,18.428234,18.731859,11389430,15.807852
"2011-09-23",18.694681,19.463041,18.564556,19.208986,6841824,16.210495
"2011-09-26",19.450647,20.249989,18.930145,20.206614,6772752,17.052391
"2011-09-27",20.683741,21.17326,20.132257,20.268579,7765256,17.104685
"2011-09-28",20.200418,20.634169,19.494022,19.518808,6656234,16.471951
"2011-09-29",20.002132,20.293365,19.233772,19.803844,6069930,16.712494
"2011-09-30",16.30905,17.449196,16.191317,17.405821,33282136,14.6888
"2011-10-03",17.350052,17.542143,16.377211,16.408192,11146064,13.846901
"2011-10-04",16.09837,17.133177,16.024012,17.089802,15976897,14.422111
"2011-10-05",17.182749,17.374838,16.86673,17.25091,11682501,14.55807
"2011-10-06",17.207535,17.42441,16.972069,17.399624,10768590,14.683571
"2011-10-07",17.63509,17.647482,17.04023,17.188946,13815982,14.50578
"2011-10-10",17.281891,17.68466,17.281891,17.59791,10306390,14.850905
"2011-10-11",17.523554,17.938715,17.42441,17.845768,11077961,15.060071
"2011-10-12",17.969698,18.781431,17.938715,18.552162,10036558,15.656203
"2011-10-13",18.273323,18.310501,17.851965,18.143196,6524868,15.311075
"2011-10-14",18.45302,18.961128,18.409645,18.917753,5561090,15.964723
"2011-10-17",18.787628,18.899164,17.926323,17.98209,5612894,15.175117
"2011-10-18",18.037857,18.911556,17.80859,18.775234,9215765,15.844455
"2011-10-19",18.787628,19.066467,18.335287,18.422037,9451222,15.546386
"2011-10-20",18.490198,18.514984,16.494942,16.965872,20484157,14.317528
"2011-10-21",17.083605,17.312874,16.792372,17.312874,12017532,14.610362
"2011-10-24",17.393427,18.484001,17.393427,18.279518,11290502,15.426116
"2011-10-25",18.106018,18.620323,17.715643,18.353876,11875515,15.488868
"2011-10-26",18.651306,18.954931,18.236143,18.812414,11041166,15.875831
"2011-10-27",19.419666,19.872005,19.128433,19.518808,10252165,16.471951
"2011-10-28",19.401075,20.076488,19.264753,20.03931,7165396,16.911203
"2011-10-31",19.605558,19.729488,19.215183,19.289539,9255142,16.278481
"2011-11-01",18.552162,19.438255,18.260929,19.029289,10212949,16.058851
"2011-11-02",19.326719,20.237597,19.190397,20.045507,11010826,16.916435
"2011-11-03",20.287169,20.466866,19.661327,20.417294,8207445,17.230192
"2011-11-04",20.262383,20.268579,19.834827,20.113668,6503727,16.973957
"2011-11-07",20.163239,20.324347,19.44445,19.989738,6437399,16.869368
"2011-11-08",20.088882,20.237597,19.574577,19.989738,7549649,16.869368
"2011-11-09",19.339111,19.494022,18.552162,18.651306,14364844,15.739868
"2011-11-10",18.961128,19.060272,18.434429,18.576948,8878636,15.677117
"2011-11-11",18.92395,19.518808,18.861984,19.463041,7805441,16.424891
"2011-11-14",19.301933,19.549791,19.128433,19.326719,4982371,16.309851
"2011-11-15",19.178003,19.841024,19.103647,19.692308,5490243,16.618376
"2011-11-16",19.39488,20.033113,19.196592,19.518808,6580706,16.471951
"2011-11-17",19.370094,19.419666,18.552162,18.676092,7107783,15.760785
"2011-11-18",18.880575,19.580772,18.682287,19.332914,7358249,16.315079
"2011-11-21",19.004503,19.562183,18.849592,19.246164,11106042,16.241871
"2011-11-22",19.153217,19.283344,18.818609,19.066467,5199431,16.090221
"2011-11-23",18.831003,18.880575,18.130804,18.174179,5100665,15.337214
"2011-11-25",18.075035,18.533573,18.006876,18.075035,2170760,15.253556
"2011-11-28",18.769039,19.233772,18.632717,19.09745,7846593,16.116373
"2011-11-29",19.258558,19.692308,19.122236,19.159414,5940339,16.168663
"2011-11-30",19.989738,20.559813,19.989738,20.522633,8031861,17.319082
"2011-12-01",20.330544,20.882027,20.2314,20.714724,7469926,17.481194
"2011-12-02",20.993563,21.21044,20.553616,20.590794,5296099,17.376596
"2011-12-05",21.012152,21.551243,20.99976,21.179457,4262443,17.873381
"2011-12-06",20.801474,21.074118,20.727116,20.863438,5601758,17.606691
"2011-12-07",20.733313,20.937796,20.188025,20.807671,7680369,17.559628
"2011-12-08",20.566008,20.807671,19.933971,20.008327,4767571,16.885065
"2011-12-09",20.064096,20.683741,19.995935,20.559813,4966072,17.350464
"2011-12-12",20.206614,20.268579,19.692308,19.896791,4256633,16.851879
"2011-12-13",19.977346,20.101274,19.029289,19.159414,5780248,16.227352
"2011-12-14",18.967325,19.066467,18.583145,18.818609,7005789,15.938699
"2011-12-15",19.122236,19.227575,18.892967,19.190397,6207751,16.253586
"2011-12-16",19.345308,19.673719,18.936342,18.992111,10617052,16.085653
"2011-12-19",19.103647,19.159414,18.391054,18.477806,4360079,15.650052
"2011-12-20",18.855789,19.543594,18.824806,19.48163,6393341,16.500246
"2011-12-21",19.456844,19.549791,18.97352,19.159414,7152486,16.227352
"2011-12-22",19.301933,19.469236,19.103647,19.295736,5174739,16.342808
"2011-12-23",19.401075,19.425861,19.239969,19.3577,2683796,16.395292
"2011-12-27",19.277147,19.450647,19.221378,19.332914,2770943,16.374298
"2011-12-28",19.289539,19.320522,18.607931,18.762842,3092579,15.891465
"2011-12-29",18.793823,19.09745,18.769039,18.985914,2314391,16.080406
"2011-12-30",18.942539,19.004503,18.725662,18.880575,2289215,15.991179
"2012-01-03",19.3577,19.989738,19.3577,19.890596,5200238,16.846632
"2012-01-04",19.803844,20.026917,19.599363,19.74188,3785234,16.720675
"2012-01-05",19.679916,20.070292,19.450647,19.964952,4396874,16.909615
"2012-01-06",20.070292,20.181829,19.816238,19.841024,3901752,16.804649
"2012-01-09",19.91538,20.200418,19.661327,20.107471,3191668,17.030317
"2012-01-10",20.541222,20.943993,20.386311,20.52883,7133927,17.387196
"2012-01-11",20.367722,20.795277,20.293365,20.646563,5668571,17.486917
"2012-01-12",20.776688,21.861067,20.547419,21.718548,8512781,18.39485
"2012-01-13",21.489279,21.613209,20.968777,21.030743,7126987,17.812296
"2012-01-17",21.278601,21.396332,20.900616,20.950188,4950902,17.744074
"2012-01-18",20.99976,21.607012,20.851046,21.464493,6760164,18.179667
"2012-01-19",21.352957,21.371546,20.683741,21.253815,7227529,18.001232
"2012-01-20",21.12369,21.17326,20.677544,21.074118,4857461,17.849037
"2012-01-23",21.105099,21.613209,21.074118,21.476887,5430208,18.190168
"2012-01-24",21.303385,22.282425,21.278601,21.76812,9930206,18.436834
"2012-01-25",21.625601,22.23905,21.47069,22.121317,6282148,18.735981
"2012-01-26",22.288622,22.369173,21.613209,21.687565,5753781,18.36861
"2012-01-27",21.625601,21.867262,21.439707,21.786709,3678882,18.452576
"2012-01-30",21.551243,22.350586,21.421118,22.23905,4856170,18.83569
"2012-01-31",22.344389,22.474514,21.613209,21.650387,6960440,18.337114
"2012-02-01",21.94162,22.102728,21.662779,21.799101,11128635,18.46307
"2012-02-02",21.916834,22.703783,21.910637,22.468319,10363842,19.029875
"2012-02-03",22.753353,23.335819,22.691389,23.249069,6263266,19.691139
"2012-02-06",23.137533,23.23048,22.93305,23.14373,4795651,19.601929
"2012-02-07",23.025997,23.478338,22.982622,23.273855,9853711,19.712135
"2012-02-08",24.25909,24.537931,23.453552,23.540302,13258565,19.937807
"2012-02-09",23.831535,23.91209,23.218088,23.503124,4967847,19.906322
"2012-02-10",23.23048,23.552696,23.081766,23.534105,6488880,19.932558
"2012-02-13",23.639446,24.308662,23.596071,24.122768,8205831,20.431141
"2012-02-14",23.943071,24.159948,23.695213,24.104179,4268575,20.415396
"2012-02-15",24.221912,24.674253,23.726196,24.321054,6163532,20.599073
"2012-02-16",24.240501,25.405434,24.240501,25.331076,9958287,21.454531
"2012-02-17",25.6409,25.684275,25.207148,25.355862,7573856,21.475515
"2012-02-21",25.374451,25.529362,25.008862,25.399237,10394021,21.512259
"2012-02-22",25.349667,25.523167,25.213345,25.300095,5040630,21.428299
"2012-02-23",25.207148,25.281506,24.804379,25.207148,6290217,21.349569
"2012-02-24",25.374451,25.411631,25.027451,25.083218,5350647,21.244598
"2012-02-27",24.779593,25.120398,24.395412,24.990273,5616121,21.165878
"2012-02-28",25.027451,25.027451,24.581306,24.841557,8012656,21.039927
"2012-02-29",24.909718,25.083218,24.513145,24.711432,7680853,20.929718
"2012-03-01",24.798182,25.083218,24.754807,24.866343,3959043,21.060915
"2012-03-02",24.767199,25.095612,24.500751,24.599895,4665900,20.835245
"2012-03-05",24.494556,24.494556,23.651838,23.992643,6022483,20.320927
"2012-03-06",23.620857,23.620857,23.137533,23.335819,7780588,19.764614
"2012-03-07",23.472141,23.87491,23.311033,23.769571,7660196,20.131996
"2012-03-08",23.936876,24.475965,23.918285,24.321054,4197244,20.68535
"2012-03-09",24.265287,24.562717,24.017429,24.314859,6282148,20.680084
"2012-03-12",24.389215,24.891129,24.327251,24.791985,7510756,21.085897
"2012-03-13",25.16997,25.244326,24.841557,25.157576,6715138,21.39683
"2012-03-14",25.213345,25.337273,24.500751,25.002665,7526571,21.265066
"2012-03-15",25.015057,25.393042,24.822968,25.30629,5856259,21.523314
"2012-03-16",25.393042,25.653292,25.380648,25.455006,8644147,21.649797
"2012-03-19",25.362059,25.405434,25.16997,25.331076,4950579,21.544392
"2012-03-20",25.120398,25.231934,24.810575,25.120398,5058382,21.365204
"2012-03-21",25.188559,25.287701,24.953093,25.207148,5530266,21.438993
"2012-03-22",24.841557,25.157576,24.680449,25.070826,6282310,21.323044
"2012-03-23",25.095612,25.163773,24.550323,25.052237,6372523,21.307241
"2012-03-26",25.362059,25.894953,25.362059,25.795811,5841250,21.939651
"2012-03-27",25.851578,26.012686,25.678078,25.709059,4620067,21.865871
"2012-03-28",25.622309,25.832989,25.04604,25.281506,6060408,21.502232
"2012-03-29",25.108004,25.566542,25.027451,25.510773,5534785,21.697224
"2012-03-30",25.758631,25.932133,25.324881,25.622309,6808256,21.792086
"2012-04-02",25.578934,26.07465,25.467398,25.820597,5405678,21.960737
"2012-04-03",25.709059,25.857775,25.393042,25.616114,3770386,21.786814
"2012-04-04",25.331076,25.578934,25.21954,25.535559,4529370,21.718309
"2012-04-05",25.417826,25.647095,25.281506,25.368256,5919037,21.576015
"2012-04-09",24.866343,24.928307,24.593699,24.761003,5087754,21.05954
"2012-04-10",24.699039,24.83536,23.893499,23.943071,6046529,20.36388
"2012-04-11",24.296268,24.420198,24.017429,24.17234,4094282,20.558874
"2012-04-12",24.184732,25.021254,24.147554,24.928307,4058616,21.20183
"2012-04-13",24.841557,24.903521,24.46977,24.587503,4446903,20.911974
"2012-04-16",24.742414,24.897326,24.352037,24.494556,4865691,20.832922
"2012-04-17",24.74861,24.984076,24.519342,24.822968,6361871,21.112238
"2012-04-18",24.699039,25.262915,24.537931,25.089415,7040486,21.338858
"2012-04-19",25.095612,25.411631,24.705235,24.866343,7166203,21.14913
"2012-04-20",24.742414,25.808203,24.593699,25.163773,11009696,21.4021
"2012-04-23",24.773396,25.21954,24.630878,24.934504,7544000,21.207098
"2012-04-24",25.070826,25.956917,25.04604,25.69047,6734666,21.850063
"2012-04-25",25.956917,26.179989,25.8144,26.006489,5030140,22.118841
"2012-04-26",25.963114,26.006489,25.659489,25.733845,5074521,21.886953
"2012-04-27",25.919739,26.54558,25.826792,26.403063,4831478,22.456131
"2012-04-30",26.328705,26.626135,26.260544,26.347294,7331298,22.408699
"2012-05-01",26.365883,27.146635,26.235758,26.768652,8285070,22.767067
"2012-05-02",26.564169,26.595152,26.229561,26.303919,8134016,22.371801
"2012-05-03",26.341097,26.378277,25.925936,26.037472,6977224,22.145189
"2012-05-04",25.894953,26.068453,25.72765,26.006489,8426119,22.118841
"2012-05-07",25.956917,26.539383,25.950722,26.440241,6667208,22.487751
"2012-05-08",26.19858,26.279133,25.591328,26.192383,6607496,22.276941
"2012-05-09",26.966938,28.268192,26.434044,27.598976,22073455,23.473269
"2012-05-10",27.803459,28.082298,26.942152,27.028902,9121840,22.988413
"2012-05-11",26.898777,27.369707,26.725277,26.781046,8940930,22.777607
"2012-05-14",26.551777,27.047491,26.415455,26.824421,5719245,22.814501
"2012-05-15",26.743866,26.973135,26.421652,26.514599,5354036,22.550993
"2012-05-16",26.650919,26.793438,26.087044,26.11183,4390580,22.208435
"2012-05-17",26.118025,26.179989,25.176165,25.200951,6370102,21.433718
"2012-05-18",25.250523,25.467398,24.761003,24.878736,4614096,21.159678
"2012-05-21",25.070826,25.808203,25.039843,25.721453,7062918,21.876417
"2012-05-22",25.820597,26.341097,25.702864,25.894953,5307558,22.023977
"2012-05-23",25.634703,26.452633,25.324881,26.409258,6697225,22.461401
"2012-05-24",26.539383,26.613741,26.012686,26.427847,3515079,22.477211
"2012-05-25",26.496008,26.496008,26.068453,26.124222,3491840,22.218973
"2012-05-29",26.45883,26.75626,26.328705,26.601349,4240494,22.624775
"2012-05-30",26.303919,26.322508,25.771025,25.870167,5349033,22.002893
"2012-05-31",25.808203,25.839186,25.244326,25.597523,8072852,21.771009
"2012-06-01",25.083218,25.318684,24.655663,24.723824,6741766,21.027914
"2012-06-04",24.730021,24.767199,23.695213,24.234304,6682216,20.611572
"2012-06-05",24.104179,24.612288,23.992643,24.525537,3372578,20.859278
"2012-06-06",24.829165,25.176165,24.692842,25.077023,5053702,21.328316
"2012-06-07",25.386845,25.764828,25.064629,25.182362,5758138,21.417908
"2012-06-08",25.04604,25.374451,24.668056,25.275309,3489742,21.496965
"2012-06-11",25.554148,25.572739,24.38302,24.420198,3610295,20.769674
"2012-06-12",24.593699,25.176165,24.327251,25.101809,4316667,21.349396
"2012-06-13",24.903521,25.138987,24.457376,24.575109,3972922,20.901432
"2012-06-14",24.587503,24.674253,24.079393,24.296268,8450326,20.747978
"2012-06-15",24.364429,24.420198,23.918285,24.221912,6105595,20.684483
"2012-06-18",24.203323,25.077023,23.96166,24.984076,5530589,21.335339
"2012-06-19",25.04604,25.405434,24.922112,25.070826,4240979,21.40942
"2012-06-20",24.953093,24.996468,24.562717,24.680449,6688026,21.076056
"2012-06-21",24.891129,24.940701,24.178537,24.190929,5637908,20.658028
"2012-06-22",24.308662,24.990273,24.153751,24.903521,6391082,21.266548
"2012-06-25",24.513145,24.630878,24.122768,24.184732,4815663,20.652731
"2012-06-26",24.215715,24.562717,23.986446,24.414001,4274708,20.848513
"2012-06-27",24.568913,24.928307,24.500751,24.884932,3929026,21.250677
"2012-06-28",24.705235,25.51697,24.593699,25.485987,5210728,21.763947
"2012-06-29",26.043669,26.341097,26.000292,26.136614,5674219,22.319557
"2012-07-02",26.260544,26.384472,25.802006,26.279133,3557845,22.441259
"2012-07-03",26.19858,26.706688,26.179989,26.650919,2123475,22.758751
"2012-07-05",26.570366,26.737671,26.465027,26.588955,3306249,22.705837
"2012-07-06",26.272936,26.415455,25.9879,26.365883,2886977,22.515348
"2012-07-09",26.316311,26.483616,26.018883,26.347294,4913945,22.499468
"2012-07-10",26.254347,26.533188,24.953093,25.157576,5898380,21.4835
"2012-07-11",25.355862,25.467398,24.742414,24.922112,4956711,21.282415
"2012-07-12",24.742414,24.74861,24.370626,24.562717,6472096,20.975513
"2012-07-13",24.66186,25.399237,24.624681,25.380648,3027703,21.67399
"2012-07-16",25.231934,25.312487,24.506948,24.55652,4428667,20.970222
"2012-07-17",24.692842,25.399237,24.519342,25.194754,4990118,21.515247
"2012-07-18",25.052237,25.994097,24.996468,25.647095,4685588,21.901522
"2012-07-19",25.888756,26.750063,25.529362,25.696667,5478462,21.943859
"2012-07-20",25.231934,25.281506,24.420198,24.940701,8482441,21.298294
"2012-07-23",24.531734,25.250523,24.46977,25.002665,5128907,21.35121
"2012-07-24",24.984076,25.021254,24.296268,24.730021,7217684,21.118387
"2012-07-25",24.915915,25.114201,24.376823,24.500751,4469012,20.9226
"2012-07-26",24.791985,25.089415,24.506948,24.785789,8124494,21.166012
"2012-07-27",25.033648,26.446438,24.984076,26.28533,6246321,22.44655
"2012-07-30",26.1614,26.254347,25.863972,26.179989,3733591,22.356594
"2012-07-31",26.149008,26.663313,26.11183,26.279133,5200399,22.441259
"2012-08-01",26.409258,26.644724,25.894953,25.950722,4241786,22.160814
"2012-08-02",25.721453,26.130419,25.485987,26.000292,3275748,22.203142
"2012-08-03",26.409258,26.886383,26.279133,26.396866,4800654,22.541798
"2012-08-06",26.45883,26.681902,26.353491,26.477419,2742862,22.610584
"2012-08-07",26.601349,27.233385,26.601349,27.059885,4809207,23.107988
"2012-08-08",26.92976,27.437868,26.836813,27.394493,3378710,23.393732
"2012-08-09",27.369707,27.884012,27.27676,27.716707,5181195,23.668892
"2012-08-10",27.530815,28.014137,27.413082,27.933584,4230327,23.854094
"2012-08-13",27.884012,27.976959,27.481243,27.902601,3254930,23.827637
"2012-08-14",28.069906,28.100887,27.642351,27.704315,3595932,23.658306
"2012-08-15",27.772476,28.30537,27.543207,28.076101,4354108,23.9758
"2012-08-16",28.175245,28.782497,28.057512,28.68955,4948481,24.499655
"2012-08-17",28.708139,28.894033,28.652372,28.751514,3804115,24.552574
"2012-08-20",28.701942,28.925016,28.522245,28.918819,3237339,24.695436
"2012-08-21",28.955997,29.56325,28.794889,28.962194,4966233,24.732477
"2012-08-22",28.807283,29.048944,28.509853,28.571817,5112930,24.399111
"2012-08-23",28.441692,28.943605,28.423103,28.751514,3124855,24.552574
"2012-08-24",28.608997,29.284409,28.578014,29.07373,3715355,24.827734
"2012-08-27",29.104713,29.117105,28.410709,28.677158,3553326,24.489073
"2012-08-28",28.68955,29.005569,28.596603,28.664764,3914985,24.478485
"2012-08-29",28.788694,29.036552,28.596603,28.701942,3085478,24.510239
"2012-08-30",28.509853,28.695747,28.39212,28.553228,3071760,24.38324
"2012-08-31",28.832069,29.061337,28.460281,28.974586,2939910,24.743071
"2012-09-04",28.534639,28.807283,27.92119,28.410709,5430531,24.261538
"2012-09-05",28.373531,28.404514,27.822048,28.224817,4980273,24.102789
"2012-09-06",27.983156,28.751514,27.927387,28.664764,5662600,24.478485
"2012-09-07",28.81348,29.278214,28.522245,28.584211,5831567,24.4097
"2012-09-10",28.596603,28.844461,28.4293,28.435495,3934190,24.282705
"2012-09-11",28.4293,28.782497,28.268192,28.491264,3748438,24.415453
"2012-09-12",28.6028,28.832069,28.39212,28.472675,2866804,24.399515
"2012-09-13",28.416906,28.683353,27.766279,28.441692,5187650,24.372971
"2012-09-14",28.491264,28.993176,28.367334,28.615192,7335817,24.521654
"2012-09-17",28.547031,28.547031,28.21862,28.336353,4149152,24.282707
"2012-09-18",28.30537,28.509853,28.051315,28.193834,6313457,24.160574
"2012-09-19",28.317764,28.540836,28.113281,28.4293,5184584,24.362354
"2012-09-20",28.138067,28.788694,28.113281,28.751514,5745550,24.63847
"2012-09-21",28.968391,29.315392,28.683353,29.067533,8415790,24.909281
"2012-09-24",28.968391,28.968391,28.584211,28.720533,4061844,24.611925
"2012-09-25",28.677158,28.677158,27.945976,27.952173,4645888,23.953485
"2012-09-26",27.884012,27.914995,27.177616,27.685726,4902648,23.725151
"2012-09-27",27.809654,28.13187,27.431671,27.976959,3202803,23.974726
"2012-09-28",27.778673,28.069906,27.512226,27.772476,5421655,23.79949
"2012-10-01",27.822048,28.596603,27.53701,27.567993,5894507,23.624258
"2012-10-02",27.741493,27.970762,27.431671,27.716707,4418661,23.751699
"2012-10-03",27.791065,27.952173,27.512226,27.815851,5176837,23.836668
"2012-10-04",27.95837,28.547031,27.95837,28.280584,4562292,24.234915
"2012-10-05",28.553228,28.701942,27.92119,27.939779,6331370,23.942863
"2012-10-08",27.772476,28.038923,27.586582,28.026531,5200883,24.017206
"2012-10-09",27.945976,28.144262,27.437868,27.45026,4597312,23.523373
"2012-10-10",27.388296,27.722904,27.171421,27.66094,4223226,23.703915
"2012-10-11",27.859226,27.983156,27.499832,27.499832,2738666,23.565845
"2012-10-12",27.53701,27.753887,27.338724,27.456457,2640868,23.528683
"2012-10-15",27.48744,27.685726,27.375904,27.567993,3103714,23.624258
"2012-10-16",27.772476,28.231012,27.710512,28.231012,3452624,24.19243
"2012-10-17",28.026531,28.454086,28.026531,28.317764,2937812,24.266777
"2012-10-18",28.317764,28.745319,28.193834,28.292978,4022466,24.245535
"2012-10-19",28.621389,29.519875,28.39212,28.720533,7213650,24.611925
"2012-10-22",28.571817,29.296803,28.522245,28.844461,4058939,24.718122
"2012-10-23",28.423103,28.423103,28.100887,28.261995,3933222,24.218985
"2012-10-24",28.410709,28.943605,28.175245,28.578014,4371537,24.489796
"2012-10-25",28.81348,29.024158,28.503656,28.745319,2748026,24.633162
"2012-10-26",28.751514,28.931211,28.540836,28.739122,2518701,24.627853
"2012-10-31",28.68955,29.296803,28.193834,29.141891,3711804,24.973005
"2012-11-01",29.129498,29.693375,29.011766,29.241034,5612732,25.057964
"2012-11-02",29.464106,29.519875,29.135695,29.135695,4105901,24.967691
"2012-11-05",29.030355,29.519875,28.955997,29.482697,2312454,25.265057
"2012-11-06",29.526072,29.978413,29.433125,29.705769,3864795,25.456223
"2012-11-07",29.408339,29.451714,28.894033,29.024158,4611836,24.872122
"2012-11-08",28.993176,29.364964,28.825872,28.844461,3417926,24.718122
"2012-11-09",28.726728,28.943605,28.385925,28.416906,4136403,24.351732
"2012-11-12",28.497461,28.590406,28.181442,28.460281,2571796,24.388905
"2012-11-13",28.156656,28.801086,27.840637,28.559425,3992449,24.473862
"2012-11-14",28.677158,28.751514,27.95837,28.063709,4950095,24.049061
"2012-11-15",28.082298,28.460281,27.908798,28.082298,4328448,24.064993
"2012-11-16",28.571817,28.571817,27.667137,28.063709,4577946,24.049061
"2012-11-19",28.367334,28.856855,28.30537,28.7763,3730202,24.659712
"2012-11-20",28.677158,29.278214,28.615192,29.278214,3403079,25.089821
"2012-11-21",29.234838,29.600428,29.154284,29.501286,2400246,25.280987
"2012-11-23",29.588036,29.885466,29.507483,29.885466,1380307,25.610207
"2012-11-26",29.742947,29.866877,29.594233,29.68718,2034392,25.440289
"2012-11-27",29.65,29.86068,29.538464,29.594233,2216431,25.360634
"2012-11-28",29.507483,29.885466,29.315392,29.873072,2660880,25.599586
"2012-11-29",29.959822,30.213877,29.817305,30.15811,2533387,25.843845
"2012-11-30",30.176699,30.288235,29.928841,30.226269,3678721,25.902256
"2012-12-03",30.337807,30.362591,29.711964,29.718161,4173843,25.466833
"2012-12-04",29.705769,30.071358,29.513678,29.65,2881329,25.408428
"2012-12-05",29.711964,30.201485,29.464106,30.015591,3001075,25.721716
"2012-12-06",30.003197,30.003197,29.470303,29.866877,2656200,25.594276
"2012-12-07",30.052769,30.554682,29.811108,30.170502,6244546,25.854469
"2012-12-10",30.734379,31.000826,29.600428,29.612822,11339401,25.376562
"2012-12-11",29.767733,29.86068,29.16048,29.519875,6446436,25.296917
"2012-12-12",29.581839,29.780125,29.451714,29.550858,5862069,25.408802
"2012-12-13",29.507483,29.873072,29.414536,29.470303,3368059,25.339539
"2012-12-14",29.402142,29.711964,29.395947,29.495089,2772718,25.360851
"2012-12-17",29.594233,29.662394,29.216249,29.340178,3176820,25.22765
"2012-12-18",29.327785,29.941233,29.241034,29.885466,3255575,25.696507
"2012-12-19",30.052769,30.164305,29.922644,30.040377,2800153,25.82971
"2012-12-20",30.015591,30.300627,29.997002,30.282038,2988164,26.037491
"2012-12-21",29.922644,30.127127,29.110909,29.191463,7808991,25.099781
"2012-12-24",29.005569,29.333981,28.869247,29.123302,1108054,25.041178
