"dates","PFE.Open","PFE.High","PFE.Low","PFE.Close","PFE.Volume","PFE.Adjusted"
"2011-06-23",19.848198,19.886148,19.440228,19.59203,88243620,13.698655
"2011-06-24",19.497154,19.544592,19.051233,19.051233,66654117,13.320535
"2011-06-27",19.07021,19.222012,19.02277,19.136621,36172753,13.380239
"2011-06-28",19.127134,19.554079,19.089184,19.497154,43239401,13.632322
"2011-06-29",19.582542,19.667933,19.421251,19.611006,49189653,13.711926
"2011-06-30",19.620493,19.696396,19.497154,19.544592,48851214,13.665486
"2011-07-01",19.449715,19.696396,19.43074,19.686907,32414084,13.764997
"2011-07-05",19.620493,19.734344,19.59203,19.71537,32902929,13.784896
"2011-07-06",19.71537,19.876659,19.67742,19.71537,29727754,13.784896
"2011-07-07",19.582542,19.67742,19.136621,19.193548,97863268,13.420036
"2011-07-08",19.098673,19.250475,19.079697,19.127134,44122970,13.373604
"2011-07-11",18.975332,19.146111,18.908918,19.013283,49530095,13.294001
"2011-07-12",18.984819,19.165085,18.946869,18.975332,44951519,13.267466
"2011-07-13",19.06072,19.165085,18.880455,18.965843,44410606,13.260831
"2011-07-14",18.956356,18.984819,18.78558,18.889942,37135582,13.207762
"2011-07-15",18.804554,18.918406,18.652752,18.73814,50284654,13.10162
"2011-07-18",18.567362,18.662239,18.50095,18.633776,36651480,13.02865
"2011-07-19",18.643265,19.003796,18.614801,18.918406,36521627,13.227665
"2011-07-20",18.899431,18.975332,18.757116,18.880455,37286409,13.201127
"2011-07-21",18.984819,19.165085,18.956356,19.07021,46844292,13.333803
"2011-07-22",19.06072,19.136621,18.946869,19.041746,27217020,13.313905
"2011-07-25",18.861481,18.965843,18.795067,18.795067,33176020,13.141428
"2011-07-26",18.833017,18.880455,18.567362,18.624289,40813410,13.022017
"2011-07-27",18.529411,18.614801,18.273245,18.311195,42527424,12.803105
"2011-07-28",18.263758,18.614801,18.263758,18.36812,62017992,12.842905
"2011-07-29",18.225805,18.491461,18.074003,18.263758,73232131,12.769938
"2011-08-01",18.444023,18.462997,17.789373,18.036053,57838250,12.610723
"2011-08-02",17.979128,17.998102,17.210627,17.210627,109434290,12.03359
"2011-08-03",17.096773,17.239088,16.840607,17.106262,68569024,12.093959
"2011-08-04",16.86907,17.039848,16.451612,16.470589,80391004,11.644546
"2011-08-05",16.603416,16.812143,16.157495,16.593927,91111554,11.731744
"2011-08-08",16.233397,16.736242,15.806452,15.806452,127628017,11.175007
"2011-08-09",16.148008,16.717268,15.777989,16.698292,122761488,11.805528
"2011-08-10",16.755219,17.077799,16.129032,16.176472,107214672,11.436608
"2011-08-11",16.318787,17.087288,16.176472,16.897533,87320738,11.946391
"2011-08-12",17.001898,17.172676,16.850096,16.944971,60513513,11.97993
"2011-08-15",17.248577,17.447819,17.077799,17.400379,53775502,12.301897
"2011-08-16",17.314991,17.495256,17.144213,17.371918,45084955,12.281776
"2011-08-17",17.47628,17.647058,17.409866,17.542694,47358750,12.402514
"2011-08-18",17.19165,17.248577,16.641365,16.802656,77886489,11.879313
"2011-08-19",16.603416,17.049335,16.603416,16.764706,59438222,11.852485
"2011-08-22",17.058825,17.239088,16.717268,16.774195,43110813,11.859193
"2011-08-23",16.963947,17.362429,16.764706,17.305504,55309599,12.234823
"2011-08-24",17.305504,17.47628,17.19165,17.447819,43926926,12.335434
"2011-08-25",17.267551,17.352942,16.944971,17.039848,54207009,12.047008
"2011-08-26",16.91651,17.381405,16.612904,17.27704,48578438,12.2147
"2011-08-29",17.798861,17.979128,17.656546,17.912712,49397186,12.664112
"2011-08-30",17.827324,18.017078,17.590134,17.912712,46515760,12.664112
"2011-08-31",18.007589,18.149904,17.80835,18.007589,46743951,12.731191
"2011-09-01",17.941175,18.16888,17.893738,17.941175,41855921,12.684235
"2011-09-02",17.666035,17.969639,17.485769,17.514231,36949129,12.382392
"2011-09-06",17.296015,17.760912,17.172676,17.694496,51370274,12.509834
"2011-09-07",18.017078,18.055029,17.8463,18.036053,50899030,12.751311
"2011-09-08",17.912712,18.149904,17.779886,17.855787,39405793,12.623867
"2011-09-09",17.628082,17.666035,17.201139,17.343454,59936764,12.26165
"2011-09-12",16.954458,17.343454,16.944971,17.314991,55402351,12.241529
"2011-09-13",17.343454,17.457306,17.19165,17.390892,33751610,12.29519
"2011-09-14",17.239088,17.656546,17.087288,17.466793,50831153,12.348851
"2011-09-15",17.542694,17.571157,17.314991,17.542694,46744162,12.402514
"2011-09-16",17.647058,17.685009,17.220114,17.220114,80837057,12.174454
"2011-09-19",17.020872,17.201139,16.907021,17.134726,49123567,12.11408
"2011-09-20",17.229603,17.428843,17.049335,17.305504,54898117,12.234823
"2011-09-21",17.163189,17.324478,16.897533,16.925997,56566599,11.966515
"2011-09-22",16.669828,16.802656,16.413662,16.593927,65817346,11.731744
"2011-09-23",16.518026,16.793169,16.461102,16.555977,52643189,11.704916
"2011-09-26",16.508539,16.878557,16.423149,16.859583,40941998,11.919562
"2011-09-27",17.087288,17.163189,16.755219,16.840607,46890984,11.906144
"2011-09-28",16.850096,17.039848,16.641365,16.660341,34680921,11.778698
"2011-09-29",16.878557,17.182163,16.774195,17.058825,59446443,12.060426
"2011-09-30",16.850096,17.125237,16.755219,16.774195,47745989,11.859193
"2011-10-03",16.783682,16.963947,16.413662,16.442125,71437696,11.624419
"2011-10-04",16.328274,16.688805,16.176472,16.688805,62512213,11.798817
"2011-10-05",16.641365,17.096773,16.49905,17.058825,78504660,12.060426
"2011-10-06",17.087288,17.314991,16.973434,17.296015,53418512,12.228114
"2011-10-07",17.419355,17.760912,17.352942,17.495256,51991396,12.368974
"2011-10-10",17.770397,17.950665,17.760912,17.950665,33288587,12.690941
"2011-10-11",17.836811,17.931688,17.675522,17.884251,37339953,12.64399
"2011-10-12",17.922201,18.102467,17.836811,17.855787,40613150,12.623867
"2011-10-13",17.760912,17.893738,17.628082,17.798861,32216459,12.583619
"2011-10-14",18.026566,18.08349,17.884251,18.064516,33340866,12.77144
"2011-10-17",17.969639,18.16888,17.685009,17.732449,32103259,12.53667
"2011-10-18",17.656546,18.149904,17.599621,17.998102,37947584,12.72448
"2011-10-19",17.998102,18.074003,17.751423,17.8463,32436955,12.61716
"2011-10-20",17.817837,17.979128,17.571157,17.770397,44288448,12.563497
"2011-10-21",17.931688,18.216318,17.931688,18.08349,49238980,12.784851
"2011-10-24",17.988615,18.406073,17.969639,18.36812,37826584,12.986082
"2011-10-25",18.244781,18.339659,17.855787,17.903227,45835930,12.657404
"2011-10-26",18.064516,18.330172,17.922201,18.292219,38707412,12.932421
"2011-10-27",18.624289,18.927895,18.519924,18.823528,54234308,13.308053
"2011-10-28",18.851992,18.899431,18.576851,18.804554,38388577,13.294632
"2011-10-31",18.576851,18.73814,18.273245,18.273245,42690267,12.919009
"2011-11-01",18.16888,18.73814,17.998102,18.339659,78703023,12.965958
"2011-11-02",18.614801,18.681213,18.406073,18.529411,40007205,13.100114
"2011-11-03",18.681213,18.918406,18.576851,18.861481,71927173,13.334884
"2011-11-04",18.73814,18.851992,18.529411,18.652752,53618350,13.187312
"2011-11-07",18.586338,19.089184,18.548388,19.041746,152124031,13.462329
"2011-11-08",18.975332,19.07021,18.757116,19.051233,42270459,13.604607
"2011-11-09",18.576851,18.747627,18.282732,18.349146,48256231,13.103245
"2011-11-10",18.472486,18.956356,18.472486,18.776091,46477395,13.408126
"2011-11-11",18.908918,19.117647,18.889942,18.965843,39780911,13.54363
"2011-11-14",18.614801,18.889942,18.576851,18.776091,53173878,13.408126
"2011-11-15",18.766603,18.975332,18.709677,18.851992,33528583,13.462325
"2011-11-16",18.643265,18.918406,18.529411,18.567362,37305065,13.25907
"2011-11-17",18.567362,18.662239,18.273245,18.472486,44102838,13.191322
"2011-11-18",18.50095,18.624289,18.41556,18.529411,40872750,13.23197
"2011-11-21",18.216318,18.387096,17.960152,17.988615,57132702,12.845786
"2011-11-22",17.969639,18.13093,17.8463,17.931688,51931107,12.805138
"2011-11-23",17.817837,17.827324,17.504744,17.504744,39022242,12.500251
"2011-11-25",17.43833,17.685009,17.220114,17.504744,22128414,12.500251
"2011-11-28",17.8463,18.121443,17.80835,18.111954,43349123,12.933861
"2011-11-29",18.092979,18.481974,18.08349,18.406073,41844011,13.143896
"2011-11-30",18.557875,19.041746,18.519924,19.041746,76779895,13.597836
"2011-12-01",19.003796,19.174574,18.870968,19.003796,45119527,13.57073
"2011-12-02",19.098673,19.155598,18.851992,18.870968,44988093,13.475878
"2011-12-05",19.089184,19.146111,18.719166,18.823528,50895236,13.442003
"2011-12-06",19.06072,19.373814,18.927895,19.193548,55653835,13.706234
"2011-12-07",19.089184,19.573055,19.07021,19.421251,50414823,13.868839
"2011-12-08",19.278936,19.487665,19.089184,19.155598,37986265,13.679133
"2011-12-09",19.259962,19.611006,19.203035,19.506641,45843098,13.929818
"2011-12-12",19.335863,19.497154,19.193548,19.34535,42414119,13.814634
"2011-12-13",19.516129,19.886148,19.459204,19.696396,72990449,14.065325
"2011-12-14",19.59203,19.952562,19.544592,19.791271,59911679,14.133073
"2011-12-15",19.876659,20.161289,19.838711,20.056927,59754000,14.322782
"2011-12-16",20.237192,20.275143,19.952562,19.952562,72646212,14.248252
"2011-12-19",20.047438,20.303604,19.962049,20.056927,44838741,14.322782
"2011-12-20",20.218216,20.436434,20.047438,20.360531,63744866,14.539586
"2011-12-21",20.436434,20.616697,20.294119,20.56926,47315536,14.68864
"2011-12-22",20.540796,20.635674,20.455408,20.521822,39297652,14.654762
"2011-12-23",20.645161,20.711575,20.483871,20.711575,30881357,14.790263
"2011-12-27",20.635674,20.777988,20.60721,20.65465,20215825,14.74961
"2011-12-28",20.645161,20.683111,20.351044,20.426945,27433196,14.58701
"2011-12-29",20.426945,20.645161,20.426945,20.597723,20738926,14.708963
"2011-12-30",20.388994,20.730551,20.379507,20.531309,26018728,14.661542
"2012-01-03",20.740038,20.872866,20.721064,20.844402,53124340,14.88512
"2012-01-04",20.796965,20.825426,20.635674,20.65465,31912485,14.74961
"2012-01-05",20.60721,20.60721,20.294119,20.493359,52764821,14.634439
"2012-01-06",20.60721,20.664137,20.455408,20.464895,31613571,14.614108
"2012-01-09",20.455408,20.721064,20.40797,20.702087,41786041,14.783491
"2012-01-10",20.815939,20.872866,20.683111,20.815939,29227420,14.864797
"2012-01-11",20.768501,20.844402,20.645161,20.777988,30317467,14.837694
"2012-01-12",20.825426,20.872866,20.759012,20.863379,28835648,14.898669
"2012-01-13",20.815939,20.825426,20.588236,20.721064,30636829,14.797047
"2012-01-17",20.863379,21.034157,20.768501,20.815939,37463376,14.864797
"2012-01-18",20.825426,20.872866,20.645161,20.844402,36335385,14.88512
"2012-01-19",20.777988,20.787476,20.483871,20.721064,36785549,14.797047
"2012-01-20",20.768501,20.920303,20.616697,20.777988,41954892,14.837694
"2012-01-23",20.815939,20.863379,20.521822,20.597723,35547415,14.708963
"2012-01-24",20.502846,20.559772,20.417458,20.550285,26784880,14.675093
"2012-01-25",20.40797,20.635674,20.37002,20.60721,36653272,14.71574
"2012-01-26",20.65465,20.683111,20.388994,20.521822,142995864,14.654762
"2012-01-27",20.493359,20.493359,20.351044,20.379507,140047931,14.553134
"2012-01-30",20.294119,20.474382,20.189753,20.474382,76210419,14.620888
"2012-01-31",20.616697,20.673624,20.132828,20.303604,58525247,14.498935
"2012-02-01",20.161289,20.426945,20.113852,20.218216,47106844,14.587925
"2012-02-02",20.142315,20.218216,19.734344,20.028463,60616067,14.451022
"2012-02-03",20.104364,20.161289,19.971537,20.113852,43372311,14.512625
"2012-02-06",20.047438,20.094877,19.800758,19.876659,33828235,14.341484
"2012-02-07",19.800758,20.018974,19.734344,19.971537,39394199,14.409942
"2012-02-08",19.924099,20,19.781784,19.933586,36091173,14.382561
"2012-02-09",19.971537,20.161289,19.924099,20.056927,30503287,14.471554
"2012-02-10",19.924099,19.981026,19.829222,19.971537,28363245,14.409942
"2012-02-13",20.132828,20.332067,20.047438,20.208729,31138217,14.581081
"2012-02-14",20.208729,20.32258,20.085388,20.237192,26627097,14.601615
"2012-02-15",20.227703,20.265656,19.971537,20.028463,31215580,14.451022
"2012-02-16",20.085388,20.28463,19.981026,20.237192,25492360,14.601615
"2012-02-17",20.379507,20.379507,20.028463,20.104364,36507609,14.505781
"2012-02-21",20.170778,20.227703,20.037951,20.132828,24555881,14.526313
"2012-02-22",20.075901,20.332067,20.018974,20.265656,30213332,14.622155
"2012-02-23",20.180265,20.28463,19.943073,19.952562,41009664,14.39625
"2012-02-24",20.056927,20.246679,19.971537,20.094877,34679867,14.498937
"2012-02-27",19.696396,20.275143,19.686907,20.170778,37747640,14.553699
"2012-02-28",20.037951,20.189753,19.952562,20.132828,30038051,14.526313
"2012-02-29",20.094877,20.256166,19.981026,20.047438,38202652,14.464708
"2012-03-01",19.990513,20.540796,19.971537,20.388994,50123497,14.711146
"2012-03-02",20.313093,20.398481,20.227703,20.313093,26050453,14.65638
"2012-03-05",20.265656,20.474382,20.265656,20.398481,28109969,14.71799
"2012-03-06",20.313093,20.445921,20.104364,20.180265,38474057,14.560545
"2012-03-07",20.256166,20.483871,20.161289,20.275143,34605560,14.628999
"2012-03-08",20.40797,20.464895,20.32258,20.360531,38896500,14.69061
"2012-03-09",20.360531,20.626186,20.341557,20.379507,41506625,14.704306
"2012-03-12",20.37002,20.531309,20.32258,20.436434,37946213,14.745378
"2012-03-13",20.531309,20.910816,20.512335,20.882353,47106106,15.067114
"2012-03-14",20.853889,20.967743,20.768501,20.806452,38693816,15.012356
"2012-03-15",20.825426,20.872866,20.6926,20.787476,32575767,14.99866
"2012-03-16",20.815939,20.967743,20.759012,20.815939,69272253,15.019197
"2012-03-19",20.730551,20.834915,20.702087,20.759012,23501881,14.978122
"2012-03-20",20.645161,20.872866,20.645161,20.683111,25468329,14.923359
"2012-03-21",20.711575,20.853889,20.645161,20.65465,28106175,14.902822
"2012-03-22",20.616697,20.740038,20.588236,20.616697,22238873,14.87544
"2012-03-23",20.664137,20.844402,20.597723,20.702087,24517410,14.937051
"2012-03-26",20.825426,21.119545,20.825426,21.024668,35138147,15.169806
"2012-03-27",21.148008,21.63188,21.119545,21.347248,64566248,15.40255
"2012-03-28",21.404175,21.432638,21.072105,21.26186,34751539,15.340939
"2012-03-29",21.119545,21.29981,21.043644,21.271347,35155432,15.347788
"2012-03-30",21.29981,21.593927,21.271347,21.489565,35830835,15.505238
"2012-04-02",21.385199,21.565466,21.337761,21.432638,36631665,15.464164
"2012-04-03",21.394688,21.49905,21.204933,21.385199,39670241,15.429932
"2012-04-04",21.271347,21.29981,21.110058,21.242884,32006291,15.327248
"2012-04-05",21.129032,21.21442,21.081594,21.195446,23249448,15.29302
"2012-04-09",20.93928,21.091082,20.882353,20.920303,23731442,15.094501
"2012-04-10",20.901327,21.404175,20.825426,20.863379,50714580,15.053427
"2012-04-11",20.93928,21.024668,20.796965,20.825426,39614379,15.026047
"2012-04-12",20.920303,20.920303,20.740038,20.796965,42644840,15.005509
"2012-04-13",20.702087,20.872866,20.6926,20.730551,38924220,14.957584
"2012-04-16",20.721064,20.92979,20.65465,20.853889,40057481,15.046577
"2012-04-17",20.901327,21.204933,20.844402,21.166983,30670978,15.272484
"2012-04-18",21.081594,21.442125,21.024668,21.29981,33252224,15.368319
"2012-04-19",21.375711,21.423149,21.062618,21.195446,33149459,15.29302
"2012-04-20",21.166983,21.565466,21.138519,21.404175,39868182,15.443623
"2012-04-23",21.223909,21.375711,21.176472,21.233397,25905107,15.3204
"2012-04-24",21.242884,21.63188,21.204933,21.470589,37466116,15.491549
"2012-04-25",21.603416,21.802656,21.574953,21.707781,32351160,15.662685
"2012-04-26",21.698292,21.925997,21.650854,21.878557,116828100,15.785899
"2012-04-27",21.954458,22.106262,21.802656,21.897533,94141699,15.799598
"2012-04-30",21.840607,21.91651,21.63188,21.726755,78951767,15.676373
"2012-05-01",21.470589,21.812143,21.394688,21.612904,45485686,15.594225
"2012-05-02",21.527514,21.802656,21.423149,21.49905,34983209,15.512078
"2012-05-03",21.508539,21.537003,21.356735,21.442125,26455716,15.471007
"2012-05-04",21.366224,21.432638,21.138519,21.233397,37495418,15.3204
"2012-05-07",21.100569,21.413662,21.100569,21.29981,36663390,15.368319
"2012-05-08",21.21442,21.366224,21.129032,21.271347,32590629,15.347788
"2012-05-09",20.93928,21.622391,20.825426,21.29981,78414649,15.52062
"2012-05-10",21.537003,21.812143,21.461102,21.660341,56212560,15.78333
"2012-05-11",21.574953,21.793169,21.470589,21.489565,35545623,15.658888
"2012-05-14",21.309298,21.603416,21.271347,21.432638,32691707,15.61741
"2012-05-15",21.404175,21.442125,21.110058,21.157495,39914453,15.416919
"2012-05-16",21.176472,21.518026,21.157495,21.480076,41604226,15.651975
"2012-05-17",21.461102,21.63188,21.375711,21.404175,40474865,15.596668
"2012-05-18",21.451612,21.480076,21.195446,21.413662,44075434,15.60358
"2012-05-21",21.394688,21.470589,21.318787,21.385199,38857607,15.582834
"2012-05-22",21.328274,21.518026,21.081594,21.223909,37214527,15.465321
"2012-05-23",21.233397,21.271347,20.787476,20.958254,54873348,15.271736
"2012-05-24",21.015181,21.034157,20.796965,21.005693,27578121,15.30631
"2012-05-25",21.015181,21.185959,20.834915,20.996204,20463621,15.299393
"2012-05-29",21.043644,21.271347,20.996204,21.043644,32403333,15.333959
"2012-05-30",20.93928,21.081594,20.882353,20.910816,22703898,15.237172
"2012-05-31",20.958254,21.081594,20.730551,20.749525,57866813,15.119638
"2012-06-01",20.645161,20.683111,20.341557,20.531309,45910764,14.960633
"2012-06-04",20.436434,20.559772,20.351044,20.502846,29011877,14.939895
"2012-06-05",20.502846,20.531309,20.303604,20.493359,32490393,14.932981
"2012-06-06",20.60721,20.806452,20.445921,20.787476,36665393,15.147299
"2012-06-07",20.834915,21.015181,20.777988,20.815939,29304151,15.168034
"2012-06-08",20.825426,21.043644,20.683111,21.005693,22237714,15.30631
"2012-06-11",21.110058,21.233397,20.958254,20.967743,23909041,15.278646
"2012-06-12",21.024668,21.072105,20.806452,21.053131,25961917,15.340873
"2012-06-13",21.034157,21.328274,20.958254,21.053131,25022592,15.340873
"2012-06-14",21.015181,21.574953,21.015181,21.404175,32476059,15.596668
"2012-06-15",21.650854,21.688805,21.394688,21.451612,41413030,15.631235
"2012-06-18",21.413662,21.555977,21.375711,21.461102,24333909,15.638151
"2012-06-19",21.555977,21.650854,21.480076,21.54649,23620140,15.700374
"2012-06-20",21.593927,21.622391,21.375711,21.508539,23002496,15.672721
"2012-06-21",21.593927,21.764706,21.413662,21.442125,26788359,15.624324
"2012-06-22",21.49905,21.679317,21.451612,21.565466,27101713,15.714201
"2012-06-25",20.920303,21.404175,20.920303,21.318787,28721289,15.534448
"2012-06-26",21.375711,21.451612,21.26186,21.290323,24938589,15.513708
"2012-06-27",21.290323,21.54649,21.290323,21.451612,21930683,15.631235
"2012-06-28",21.470589,21.537003,21.119545,21.375711,24259496,15.575929
"2012-06-29",21.660341,21.821632,21.54649,21.821632,34342693,15.900861
"2012-07-02",21.679317,21.907021,21.679317,21.821632,24433617,15.900861
"2012-07-03",21.764706,21.821632,21.593927,21.698292,16463691,15.810983
"2012-07-05",21.641365,21.717268,21.413662,21.508539,25885186,15.672721
"2012-07-06",21.413662,21.442125,21.223909,21.385199,20008925,15.582834
"2012-07-09",21.394688,21.518026,21.29981,21.489565,23817660,15.658888
"2012-07-10",21.555977,21.603416,21.242884,21.290323,26049505,15.513708
"2012-07-11",21.242884,21.252373,20.872866,21.195446,27403473,15.444573
"2012-07-12",21.166983,21.612904,21.015181,21.508539,45564842,15.672721
"2012-07-13",21.54649,21.726755,21.537003,21.641365,29677267,15.769508
"2012-07-16",21.555977,21.992411,21.54649,21.944971,30868814,15.990731
"2012-07-17",21.963947,22.514231,21.91651,22.409866,43323827,16.329494
"2012-07-18",22.324478,22.552181,22.27704,22.457306,36780279,16.364063
"2012-07-19",22.390892,22.609108,22.258064,22.580645,113013569,16.453936
"2012-07-20",22.47628,22.647058,22.419355,22.485769,118359668,16.384796
"2012-07-23",22.267551,22.457306,22.182163,22.390892,110434009,16.315662
"2012-07-24",22.201139,22.324478,21.888046,22.182163,38608652,16.16357
"2012-07-25",22.19165,22.305504,21.91651,22.134726,30251486,16.129
"2012-07-26",22.333965,22.47628,22.229603,22.286528,26874997,16.239616
"2012-07-27",22.457306,22.713472,22.305504,22.609108,36427294,16.474669
"2012-07-30",22.552181,22.618595,22.362429,22.495256,31293998,16.391712
"2012-07-31",22.685009,23.235294,22.675522,22.80835,58289467,16.619856
"2012-08-01",22.694496,22.941175,22.514231,22.713472,44843379,16.703583
"2012-08-02",22.590134,22.770397,22.419355,22.694496,31750169,16.689627
"2012-08-03",22.865274,23.08349,22.855787,23.036053,34861155,16.940807
"2012-08-06",22.998102,23.121443,22.960152,23.017078,27235465,16.926851
"2012-08-07",22.770397,22.817837,22.514231,22.52372,59418618,16.564043
"2012-08-08",22.495256,22.675522,22.485769,22.609108,31970982,16.626839
"2012-08-09",22.609108,22.827324,22.504744,22.647058,25883921,16.654737
"2012-08-10",22.637571,22.713472,22.533207,22.713472,20884167,16.703583
"2012-08-13",22.590134,22.647058,22.447819,22.504744,24283633,16.550081
"2012-08-14",22.628082,22.8463,22.609108,22.751423,25019009,16.731489
"2012-08-15",22.751423,22.941175,22.741936,22.80835,18808946,16.773354
"2012-08-16",22.836811,22.8463,22.609108,22.789373,22399503,16.759401
"2012-08-17",22.836811,22.836811,22.457306,22.571157,30791556,16.598925
"2012-08-20",22.495256,22.751423,22.495256,22.685009,24482417,16.682653
"2012-08-21",22.675522,22.741936,22.43833,22.47628,22419212,16.529152
"2012-08-22",22.381405,22.56167,22.381405,22.485769,20276114,16.536131
"2012-08-23",22.552181,22.609108,22.485769,22.52372,22242140,16.564043
"2012-08-24",22.504744,22.865274,22.504744,22.779886,24331274,16.752422
"2012-08-27",22.694496,22.779886,22.647058,22.666035,20384676,16.668697
"2012-08-28",22.609108,22.789373,22.599621,22.628082,19292627,16.640785
"2012-08-29",22.685009,22.874763,22.580645,22.732449,19361558,16.717535
"2012-08-30",22.647058,22.760912,22.590134,22.618595,20815657,16.633806
"2012-08-31",22.656546,22.836811,22.533207,22.637571,27648317,16.647762
"2012-09-04",22.571157,22.675522,22.52372,22.56167,36650110,16.591951
"2012-09-05",22.685009,22.72296,22.504744,22.694496,24902015,16.689627
"2012-09-06",22.865274,23.13093,22.855787,23.092979,24826232,16.982672
"2012-09-07",23.064516,23.111954,22.893738,22.998102,24032676,16.912905
"2012-09-10",22.960152,23.017078,22.865274,22.865274,18034783,16.815216
"2012-09-11",22.8463,22.988615,22.827324,22.931688,21215544,16.864061
"2012-09-12",22.922201,22.969639,22.836811,22.836811,21037735,16.794287
"2012-09-13",22.80835,23.017078,22.628082,23.007589,32576927,16.919874
"2012-09-14",22.941175,22.941175,22.419355,22.580645,62217093,16.6059
"2012-09-17",22.466793,22.817837,22.466793,22.789373,29911993,16.759401
"2012-09-18",22.713472,22.855787,22.685009,22.779886,26447917,16.752422
"2012-09-19",22.80835,23.13093,22.789373,22.922201,29021890,16.857082
"2012-09-20",22.893738,23.159393,22.80835,23.159393,28662054,17.031507
"2012-09-21",23.206831,23.396584,23.140417,23.263758,47876158,17.108261
"2012-09-24",23.197344,23.567362,23.197344,23.481974,27924676,17.268742
"2012-09-25",23.567362,23.861481,23.529411,23.567362,36073782,17.331537
"2012-09-26",23.633776,23.709677,23.519924,23.557875,30544498,17.324558
"2012-09-27",23.595825,23.73814,23.586338,23.681213,24338230,17.415262
"2012-09-28",23.719166,23.719166,23.491461,23.576851,26697082,17.338516
"2012-10-01",23.529411,23.861481,23.529411,23.757116,24053123,17.47109
"2012-10-02",23.889942,24.108158,23.690702,23.833017,32139622,17.526903
"2012-10-03",23.823528,24.051233,23.757116,24.02277,23433582,17.666447
"2012-10-04",24.117647,24.165085,24.013283,24.051233,26368340,17.687378
"2012-10-05",24.155598,24.278936,24.07021,24.212524,25998386,17.805994
"2012-10-08",24.155598,24.212524,23.918406,24.098673,19804660,17.722263
"2012-10-09",24.013283,24.184061,23.965843,24.013283,22242246,17.65947
"2012-10-10",24.041746,24.098673,23.728653,23.870968,22615362,17.554804
"2012-10-11",23.984819,24.089184,23.719166,23.833017,24103821,17.526903
"2012-10-12",23.870968,23.946869,23.747627,23.833017,24411062,17.526903
"2012-10-15",23.880455,24.3074,23.851992,24.259962,32580194,17.840878
"2012-10-16",24.373814,24.601519,24.335863,24.478178,27133544,18.001356
"2012-10-17",24.535105,24.601519,24.402277,24.516129,22876332,18.029264
"2012-10-18",24.373814,24.753321,24.364326,24.705881,28790748,18.168808
"2012-10-19",24.620493,24.667933,24.288425,24.440228,42465660,17.973446
"2012-10-22",24.364326,24.421251,24.07021,24.288425,25659735,17.861809
"2012-10-23",24.003796,24.06072,23.73814,23.899431,28862736,17.575741
"2012-10-24",23.975332,24.240988,23.918406,24.013283,29442647,17.65947
"2012-10-25",24.165085,24.34535,24.06072,24.297913,27433512,17.868788
"2012-10-26",24.174574,24.34535,24.079697,24.127134,22178163,17.743196
"2012-10-31",24.335863,24.43074,23.586338,23.595825,40352495,17.352468
"2012-11-01",23.548388,23.548388,23.140417,23.292219,57376598,17.129196
"2012-11-02",23.444023,23.595825,23.292219,23.292219,32793734,17.129196
"2012-11-05",23.16888,23.45351,23.16888,23.320683,21531428,17.150127
"2012-11-06",23.349146,23.681213,23.311195,23.444023,31404246,17.240837
"2012-11-07",23.206831,23.358635,22.760912,22.931688,52061276,17.015554
"2012-11-08",22.922201,23.149904,22.789373,22.922201,37608196,17.008516
"2012-11-09",22.827324,23.16888,22.789373,22.931688,34255000,17.015554
"2012-11-12",22.912712,23.13093,22.789373,22.874763,24773005,16.973316
"2012-11-13",22.770397,23.08349,22.628082,22.817837,27530796,16.931072
"2012-11-14",22.80835,22.865274,22.52372,22.590134,33072096,16.762123
"2012-11-15",22.495256,22.694496,22.343454,22.447819,28889191,16.656515
"2012-11-16",22.419355,22.656546,22.400379,22.637571,44181888,16.797314
"2012-11-19",22.798861,22.998102,22.647058,22.903227,37695151,16.994434
"2012-11-20",22.884251,23.036053,22.703985,23.036053,28652674,17.092993
"2012-11-21",23.121443,23.13093,22.960152,23.102467,29470789,17.142275
"2012-11-23",23.159393,23.273245,23.121443,23.273245,26588415,17.268991
"2012-11-26",23.092979,23.263758,23.064516,23.235294,37703793,17.240835
"2012-11-27",23.017078,23.197344,22.979128,23.007589,32539826,17.071871
"2012-11-28",22.988615,23.425047,22.912712,23.406073,31162248,17.367544
"2012-11-29",23.444023,23.652752,23.444023,23.576851,33352881,17.494272
"2012-11-30",23.633776,23.795067,23.45351,23.73814,39200895,17.613943
"2012-12-03",23.757116,24.003796,23.719166,23.804554,29809333,17.663225
"2012-12-04",23.757116,23.975332,23.73814,23.880455,31957385,17.719551
"2012-12-05",23.851992,24.468691,23.851992,24.326376,47992731,18.050423
"2012-12-06",24.240988,24.459204,24.212524,24.297913,33158418,18.029306
"2012-12-07",24.222012,24.297913,23.870968,24.250475,32428840,17.994106
"2012-12-10",24.117647,24.288425,24.06072,24.108158,28340795,17.888506
"2012-12-11",24.222012,24.459204,24.212524,24.326376,32344941,18.050423
"2012-12-12",24.3074,24.43074,24.136621,24.203035,31448725,17.958906
"2012-12-13",24.127134,24.335863,24.032257,24.032257,27886837,17.83219
"2012-12-14",23.927895,24.07021,23.861481,23.889942,27318415,17.726587
"2012-12-17",23.880455,24.165085,23.861481,24.06072,30144084,17.853312
"2012-12-18",24.051233,24.383303,23.975332,24.326376,34869904,18.050423
"2012-12-19",24.316889,24.468691,24.02277,24.051233,30866706,17.846268
"2012-12-20",24.02277,24.136621,23.956356,24.127134,27061450,17.902588
