"dates","VFC.Open","VFC.High","VFC.Low","VFC.Close","VFC.Volume","VFC.Adjusted"
"2010-08-02",18.945387,19.176083,18.91243,19.044256,3725071,14.96268
"2010-08-03",18.898306,18.968927,18.677025,18.709982,2356366,14.700047
"2010-08-04",18.787664,19.126648,18.771187,19.091337,2348719,14.999667
"2010-08-05",18.91243,19.065443,18.771187,19.018362,2183897,14.942341
"2010-08-06",18.855932,19.063089,18.717043,18.968927,3184301,14.903495
"2010-08-09",19.107815,19.126648,18.905367,18.950094,2850833,14.8887
"2010-08-10",18.820621,18.961864,18.58757,18.893597,3530938,14.844307
"2010-08-11",18.596987,18.618174,18.199154,18.328625,3538584,14.400422
"2010-08-12",18.128531,18.187382,17.947269,18.152073,3529238,14.261711
"2010-08-13",18.090866,18.199154,18.001411,18.01083,2071325,14.150737
"2010-08-16",17.944916,18.11676,17.714218,18.034369,1965125,14.169232
"2010-08-17",18.208569,18.467514,18.090866,18.319208,1858075,14.393023
"2010-08-18",18.281544,18.418079,18.095573,18.281544,3948516,14.363427
"2010-08-19",18.229755,18.229755,17.801317,17.876648,3777746,14.045318
"2010-08-20",17.754236,17.827213,17.582392,17.782486,4062787,13.971337
"2010-08-23",17.817797,18.053202,17.716574,17.725988,5448910,13.926945
"2010-08-24",17.502354,17.641243,17.245764,17.532957,5033880,13.775285
"2010-08-25",17.415255,17.596516,17.172787,17.587099,3255242,13.817819
"2010-08-26",17.63418,17.65066,17.20339,17.229284,3498228,13.53669
"2010-08-27",17.330507,17.434088,17.066854,17.391714,4244602,13.664311
"2010-08-30",17.38936,17.577684,17.139832,17.139832,3318962,13.466412
"2010-08-31",16.690207,16.913841,16.499529,16.612524,7998559,13.052117
"2010-09-01",16.864407,17.368174,16.862053,17.243408,4792169,13.547795
"2010-09-02",17.245764,17.544727,17.245764,17.483522,2960856,13.736443
"2010-09-03",17.716574,17.810734,17.530603,17.791903,4195750,13.978732
"2010-09-07",17.737759,17.806026,17.601225,17.615349,3245472,13.840018
"2010-09-08",17.580038,17.850754,17.516478,17.676554,3809606,14.000362
"2010-09-09",17.883711,17.97081,17.615349,17.671846,1908626,13.996634
"2010-09-10",17.761299,17.846045,17.636536,17.775423,2139293,14.078663
"2010-09-13",17.907249,18.041431,17.838984,17.940207,2417537,14.209188
"2010-09-14",17.916668,18.234463,17.890772,18.170904,2762050,14.391903
"2010-09-15",18.100283,18.396893,18.069679,18.370998,2708525,14.550383
"2010-09-16",18.23917,18.305084,18.128531,18.26742,2579810,14.468345
"2010-09-17",18.382769,18.408663,18.173258,18.23917,3412843,14.445971
"2010-09-20",18.326271,18.596987,18.312147,18.578154,2557296,14.714455
"2010-09-21",18.59934,18.613464,18.378059,18.46516,3595507,14.624958
"2010-09-22",18.528719,18.60405,18.250942,18.347458,3266287,14.531738
"2010-09-23",18.206215,18.347458,18.130884,18.199154,2424758,14.414282
"2010-09-24",18.439266,18.601694,18.42985,18.601694,3382258,14.733101
"2010-09-27",18.653484,18.827684,18.542845,18.754707,3124829,14.854289
"2010-09-28",18.757063,19.039549,18.483992,19.001883,2621016,15.050062
"2010-09-29",18.907721,19.145479,18.844162,19.032486,2857630,15.074305
"2010-09-30",19.185499,19.282015,18.910074,19.072506,3266712,15.105996
"2010-10-01",19.19256,19.267891,18.919493,19.025423,3242498,15.068704
"2010-10-04",19.025423,19.199623,18.931261,19.023069,3723797,15.06684
"2010-10-05",19.206684,19.512712,19.07486,19.444445,3869503,15.400586
"2010-10-06",19.425611,19.482109,19.24435,19.376177,2554322,15.346518
"2010-10-07",19.48917,19.51742,19.296139,19.413841,2648628,15.376344
"2010-10-08",19.385593,19.945856,19.326742,19.851694,3025426,15.723134
"2010-10-11",19.790489,20.160074,19.790489,20.065912,3422614,15.8928
"2010-10-12",20.018831,20.047081,19.733992,19.978813,3537310,15.823823
"2010-10-13",20.127119,20.164783,19.901131,19.924669,3251844,15.780939
"2010-10-14",19.919962,20.270716,19.919962,20.230698,3767976,16.023317
"2010-10-15",20.426083,20.426083,20.103579,20.237759,2997814,16.028906
"2010-10-18",20.273069,20.423729,20.14595,20.379002,2858479,16.140783
"2010-10-19",20.117702,20.350754,20.009417,20.153013,3654130,15.961791
"2010-10-20",20.29661,20.642654,20.214218,20.588512,7570361,16.306721
"2010-10-21",19.934088,21.021658,19.670433,20.054144,9696485,15.883485
"2010-10-22",20.122412,20.329567,20.037664,20.244822,3925577,16.034506
"2010-10-25",20.381355,20.381355,20.044727,20.068268,3504600,15.894671
"2010-10-26",19.945856,20.291903,19.887007,20.160074,4456152,15.967385
"2010-10-27",19.974106,19.97646,19.206684,19.51742,7513013,15.45838
"2010-10-28",19.653955,19.752825,19.399717,19.736347,5513904,15.63178
"2010-10-29",19.717514,19.846987,19.550377,19.595104,4530917,15.519914
"2010-11-01",19.71516,19.85405,19.453861,19.602165,2255688,15.525506
"2010-11-02",19.778719,19.896421,19.613935,19.616289,2595528,15.536692
"2010-11-03",19.684557,19.689266,19.284369,19.564501,3605278,15.495668
"2010-11-04",19.823446,19.856403,19.602165,19.66337,4562352,15.573977
"2010-11-05",19.701036,20.131826,19.701036,20.002354,2938766,15.842463
"2010-11-08",19.950565,19.955273,19.717514,19.851694,3179628,15.723134
"2010-11-09",19.898775,19.898775,19.475046,19.54567,3745886,15.480762
"2010-11-10",19.307911,19.322035,18.801788,18.933617,9345600,14.995991
"2010-11-11",18.822975,19.079567,18.775894,19.03484,5331665,15.076169
"2010-11-12",18.943031,19.067797,18.644068,18.681732,3842741,14.7965
"2010-11-15",18.782957,19.08663,18.714689,18.775894,3940020,14.871072
"2010-11-16",18.662901,18.865349,18.411016,18.540489,4228884,14.684626
"2010-11-17",18.594633,19.060734,18.592279,18.997175,3545381,15.046333
"2010-11-18",19.24435,19.354992,19.166668,19.187853,2883542,15.197359
"2010-11-19",19.237288,19.437382,19.023069,19.432674,3253968,15.391262
"2010-11-22",19.371469,19.69162,19.289078,19.632769,3248870,15.549739
"2010-11-23",19.449154,19.595104,19.319679,19.526836,3276907,15.46584
"2010-11-24",19.762241,19.879944,19.672787,19.879944,2484230,15.74551
"2010-11-26",19.743408,19.832863,19.670433,19.731638,980438,15.628055
"2010-11-29",19.764595,20.035311,19.267891,19.616289,4632444,15.536692
"2010-11-30",19.538607,19.693974,19.420904,19.510359,5674054,15.452789
"2010-12-01",19.804613,19.957626,19.745764,19.771658,6062746,15.659745
"2010-12-02",19.879944,20.207155,19.778719,20.101225,5537693,15.920777
"2010-12-03",20.032957,20.094162,19.717514,20,4030502,15.8406
"2010-12-06",19.964689,20.197741,19.839926,20.131826,3297722,15.945014
"2010-12-07",20.289549,20.45904,20.15066,20.160074,5496062,15.967385
"2010-12-08",20.056498,20.098869,19.83757,20.098869,3000362,16.036875
"2010-12-09",20.221281,20.223635,20.070621,20.148306,2828743,16.07633
"2010-12-10",20.115349,20.28484,20.077684,20.254236,3481661,16.160847
"2010-12-13",20.381355,20.715631,20.350754,20.588512,5015614,16.427567
"2010-12-14",20.506121,20.727402,20.473164,20.621469,3713602,16.453863
"2010-12-15",20.569679,20.826271,20.524954,20.621469,4231433,16.453863
"2010-12-16",20.710922,20.805084,20.58145,20.753296,3228905,16.559044
"2010-12-17",20.79567,21.068739,20.762712,21.000471,5139655,16.756271
"2010-12-20",21.066383,21.068739,20.793316,21.026365,3077251,16.776928
"2010-12-21",21.059322,21.125235,20.882769,20.901602,4807462,16.67738
"2010-12-22",20.868645,20.868645,20.310734,20.444916,11596190,16.312988
"2010-12-23",20.468456,20.579096,20.348398,20.45433,4177908,16.320501
"2010-12-27",20.435499,20.48258,20.266008,20.386065,4756061,16.266031
"2010-12-28",20.468456,20.501411,20.315443,20.444916,2468938,16.312988
"2010-12-29",20.491997,20.623823,20.461393,20.508474,1967249,16.363705
"2010-12-30",20.44256,20.515537,20.400188,20.447269,1532254,16.314871
"2010-12-31",20.45433,20.489641,20.244822,20.287193,1860199,16.187147
"2011-01-03",20.393126,20.426083,20.190678,20.329567,5826982,16.220951
"2011-01-04",20.374294,20.430792,19.936441,20.02354,5828256,15.976774
"2011-01-05",20.037664,20.153013,19.861111,20.042374,4505429,15.991804
"2011-01-06",20.032957,20.070621,19.550377,19.67985,7301887,15.702542
"2011-01-07",19.500942,19.625706,19.164312,19.329096,11347682,15.422677
"2011-01-10",19.303202,19.595104,19.246704,19.467985,5014339,15.533502
"2011-01-11",19.580978,19.580978,19.314972,19.482109,4584866,15.54477
"2011-01-12",19.635122,19.661016,19.472692,19.54567,2690683,15.595486
"2011-01-13",19.538607,19.602165,19.307911,19.385593,5589094,15.467753
"2011-01-14",19.392654,19.762241,19.307911,19.762241,4758610,15.768291
"2011-01-18",19.778719,19.802259,19.364407,19.486816,3991846,15.548527
"2011-01-19",19.54096,19.552731,19.253765,19.552731,5522825,15.60112
"2011-01-20",19.515066,19.759888,19.453861,19.67985,5436166,15.702542
"2011-01-21",19.736347,19.736347,19.282015,19.317326,5507107,15.413287
"2011-01-24",19.279661,19.522127,19.253765,19.430321,4101869,15.503448
"2011-01-25",19.347927,19.36676,18.926554,19.147835,8865576,15.278049
"2011-01-26",19.26083,19.562147,19.103107,19.463278,6886008,15.529746
"2011-01-27",19.548023,19.548023,19.293785,19.453861,4073407,15.522233
"2011-01-28",19.444445,19.482109,19.121941,19.173729,5374570,15.298716
"2011-01-31",19.20433,19.498589,19.081921,19.472692,3730169,15.537265
"2011-02-01",19.564501,19.828154,19.486816,19.802259,5382641,15.800219
"2011-02-02",19.743408,19.844633,19.599812,19.731638,3868229,15.743871
"2011-02-03",19.748117,20.009417,19.743408,19.875235,4207644,15.858441
"2011-02-04",19.938795,20.645008,19.802259,20.463749,7744954,16.328024
"2011-02-07",20.435499,20.522598,20.322506,20.360168,4694890,16.245371
"2011-02-08",20.447269,20.621469,20.348398,20.576742,3279456,16.418173
"2011-02-09",20.579096,21.127588,20.579096,20.743879,6092906,16.551542
"2011-02-10",20.670904,20.772127,20.47081,20.607346,4790470,16.442595
"2011-02-11",20.609699,20.609699,20.350754,20.51083,4612478,16.365589
"2011-02-14",20.451977,20.489641,20.261299,20.461393,3479537,16.326136
"2011-02-15",20.355461,20.466103,20.200094,20.428436,2823221,16.299841
"2011-02-16",20.473164,20.579096,20.153013,20.393126,4649011,16.271667
"2011-02-17",20.310734,20.715631,20.15066,20.623823,4961664,16.455742
"2011-02-18",20.630884,21.186441,20.630884,21.13936,10250424,16.867088
"2011-02-22",22.083332,23.596987,22.083332,22.721281,22304974,18.129305
"2011-02-23",22.725988,22.80838,22.304613,22.394068,8658274,17.868216
"2011-02-24",22.382298,22.6742,22.316383,22.598869,6627730,18.031635
"2011-02-25",22.563559,22.834274,22.459982,22.594162,4543236,18.027878
"2011-02-28",22.441149,22.568268,22.351694,22.521187,5480770,17.969646
"2011-03-01",22.638889,22.664783,22.083332,22.17514,5954846,17.693535
"2011-03-02",22.17985,22.318739,21.979755,22.137476,3476988,17.663488
"2011-03-03",22.304613,22.605932,22.226931,22.521187,2786688,17.969646
"2011-03-04",22.589455,22.709511,22.379944,22.525894,4713581,17.973404
"2011-03-07",22.502354,22.846045,22.384651,22.775423,6642598,18.172501
"2011-03-08",22.721281,22.949623,22.63418,22.761299,5200826,18.16123
"2011-03-09",22.681261,23.088512,22.563559,22.987288,5115866,18.461842
"2011-03-10",22.758945,23.262712,22.63418,22.817797,4881802,18.325718
"2011-03-11",22.66243,23.187382,22.575331,23.109699,3299422,18.560156
"2011-03-14",23.003765,23.064972,22.627119,22.730698,3536885,18.25577
"2011-03-15",22.19162,22.754236,22.080978,22.580038,4294303,18.134769
"2011-03-16",22.542374,22.770716,22.16337,22.252825,3940020,17.871967
"2011-03-17",22.483522,22.572975,22.17985,22.259888,2962130,17.877649
"2011-03-18",22.47175,22.47646,21.70433,21.892654,6259003,17.582708
"2011-03-21",22.062147,22.245764,21.996235,22.111582,3194496,17.758532
"2011-03-22",22.095104,22.20339,22.00565,22.080978,2231050,17.73395
"2011-03-23",22.033897,22.243408,21.746704,22.205744,3335530,17.834158
"2011-03-24",22.332863,22.5,22.095104,22.401131,2842762,17.991072
"2011-03-25",22.377588,22.596516,22.262241,22.462336,2904782,18.040234
"2011-03-28",22.47175,22.702448,22.281073,22.299906,2968502,17.909782
"2011-03-29",22.285782,22.770716,22.233992,22.688324,3190248,18.221731
"2011-03-30",22.754236,23.389832,22.737759,23.345104,5328691,18.749216
"2011-03-31",23.243879,23.26742,22.879002,23.194445,5135407,18.628212
"2011-04-01",23.041431,23.535782,23.013184,23.281544,4897519,18.69817
"2011-04-04",23.363935,23.422787,23.152073,23.217985,2676665,18.64712
"2011-04-05",23.27919,23.472221,23.083803,23.319208,2774369,18.72842
"2011-04-06",23.392185,23.422787,23.060265,23.13324,2578961,18.579062
"2011-04-07",23.199154,23.305084,22.949623,23.177965,2374207,18.614983
"2011-04-08",23.305084,23.312147,22.754236,22.897835,2459167,18.389999
"2011-04-11",22.940207,23.514595,22.937853,23.373352,3791340,18.7719
"2011-04-12",23.213278,23.538136,23.170904,23.387476,4772628,18.783241
"2011-04-13",23.411016,23.592279,23.321564,23.547552,3222533,18.911808
"2011-04-14",23.455744,23.827684,23.389832,23.59934,4530917,18.9534
"2011-04-15",23.606403,23.931261,23.592279,23.764124,4320216,19.085745
"2011-04-18",23.509888,23.509888,23.177965,23.338041,4268815,18.74354
"2011-04-19",23.420433,23.754707,23.363935,23.714689,3822775,19.046043
"2011-04-20",24.001883,24.741055,23.990112,24.380884,5592917,19.581083
"2011-04-21",24.399717,24.472692,24.171375,24.364407,2875896,19.56785
"2011-04-25",24.531544,24.98823,24.413841,24.460922,4793018,19.645365
"2011-04-26",24.345573,24.733992,24.345573,24.719868,3990571,19.853333
"2011-04-27",24.722221,25.364878,24.717514,25.30838,4785372,20.325983
"2011-04-28",25.32486,25.628531,25.084745,25.579096,6206753,20.543406
"2011-04-29",24.477402,24.538607,23.589926,23.672316,11249978,19.012005
"2011-05-02",24.027779,24.027779,23.476931,23.545198,5095051,18.909914
"2011-05-03",23.479284,23.766478,23.13324,23.293316,5406430,18.707621
"2011-05-04",23.25565,23.446327,23.001411,23.286251,4377139,18.701944
"2011-05-05",23.206215,23.771187,23.055555,23.667608,6127315,19.008228
"2011-05-06",23.76177,23.881826,23.434557,23.476931,4287082,18.855089
"2011-05-09",23.540489,23.695856,23.467514,23.516949,2737411,18.887228
"2011-05-10",23.516949,23.742937,23.491055,23.658192,2271830,19.000669
"2011-05-11",23.695856,23.72175,23.375706,23.514595,2521613,18.885336
"2011-05-12",23.549906,24.129002,23.403955,24.093691,3984624,19.350431
"2011-05-13",24.077213,24.143126,23.717043,23.780603,2287973,19.098974
"2011-05-16",23.740583,23.88418,23.669962,23.695856,2033942,19.030916
"2011-05-17",23.648775,23.799435,23.392185,23.594633,2408191,18.949619
"2011-05-18",23.691149,23.926554,23.512241,23.917137,1595124,19.20863
"2011-05-19",23.921846,24.088984,23.787664,24.056026,2138443,19.320179
"2011-05-20",23.855932,23.917137,22.780132,22.937853,7616239,18.422136
"2011-05-23",22.740112,23.079096,22.690678,22.95433,3827023,18.435366
"2011-05-24",22.999058,23.159134,22.886065,22.966103,2402244,18.444826
"2011-05-25",22.382298,22.598869,22.201036,22.490583,4873306,18.062922
"2011-05-26",22.575331,23.137947,22.483522,23.067326,3670272,18.526125
"2011-05-27",23.123823,23.323917,23.09322,23.262712,2745482,18.683046
"2011-05-31",23.472221,23.528719,23.293316,23.462807,3843590,18.843744
"2011-06-01",23.479284,23.648775,22.853107,22.883711,3649882,18.378658
"2011-06-02",22.78484,22.99435,22.5,22.568268,2308788,18.125309
"2011-06-03",22.372881,22.763653,22.31403,22.36582,2372933,17.962721
"2011-06-06",22.292845,22.424669,22.085688,22.104521,2694506,17.752865
"2011-06-07",22.201036,22.394068,22.080978,22.099812,3950640,17.749075
"2011-06-08",21.88324,21.911488,21.563089,21.603107,3999067,17.467381
"2011-06-09",21.706684,22.123352,21.659605,21.939735,4888598,17.739565
"2011-06-10",21.885593,22.062147,21.567797,21.610168,5079758,17.473087
"2011-06-13",24.256121,24.599812,23.622881,23.77825,17883230,19.226114
"2011-06-14",24.152542,24.24435,23.742937,23.961864,5469725,19.374577
"2011-06-15",23.790018,23.940678,23.60405,23.73823,4965912,19.193748
"2011-06-16",23.719397,23.818268,23.349812,23.766478,6243710,19.216595
"2011-06-17",23.978342,24.566854,23.978342,24.199623,7020670,19.566813
"2011-06-20",24.088984,24.844633,24.07015,24.696327,4652834,19.96843
"2011-06-21",24.686911,25.171846,24.686911,24.844633,4426841,20.088345
"2011-06-22",24.823446,24.992937,24.583332,24.604521,3131626,19.894194
"2011-06-23",24.357346,24.635122,24.129002,24.592751,3292625,19.884684
"2011-06-24",24.67985,24.870527,24.467985,24.750471,5682550,20.012203
"2011-06-27",24.717514,25.01177,24.620998,24.726931,3279881,19.993172
"2011-06-28",24.832863,25.171846,24.81403,25.167137,2781166,20.349108
"2011-06-29",25.254236,25.468456,25.018831,25.334274,3132900,20.484243
"2011-06-30",25.367231,25.830978,25.282486,25.555555,3483785,20.663164
"2011-07-01",25.451977,26.264124,25.451977,26.22646,3372487,21.205627
"2011-07-05",26.205273,26.358286,25.939266,26.153484,2444724,21.146626
"2011-07-06",25.988701,26.292374,25.882769,26.181732,1974895,21.169468
"2011-07-07",26.355932,26.782015,26.346516,26.737288,4124808,21.618662
"2011-07-08",26.39595,26.678436,26.320621,26.676083,2742509,21.569172
"2011-07-11",26.386536,26.956215,26.334745,26.741997,5431068,21.622475
"2011-07-12",26.76083,27.509417,26.581921,27.085688,6359256,21.900366
"2011-07-13",27.250471,27.563559,26.939735,27.071564,7853702,21.888947
"2011-07-14",27.193974,27.193974,26.523069,26.800846,6572081,21.670053
"2011-07-15",26.86676,26.86676,26.275894,26.330038,6789578,21.289379
"2011-07-18",26.355932,26.819679,26.318268,26.565443,9490457,21.479721
"2011-07-19",26.751411,27.17985,26.713749,27.168079,5822734,21.966982
"2011-07-20",27.238701,27.297552,26.753765,26.939735,4416646,21.782358
"2011-07-21",28.189735,30.908663,27.933146,28.495764,11017188,23.040501
"2011-07-22",28.451036,28.535782,28.185028,28.366289,4469321,22.93581
"2011-07-25",28.152073,28.30744,27.869587,28.029661,3889044,22.663624
"2011-07-26",28.013184,28.013184,27.601225,27.688324,4105267,22.38763
"2011-07-27",27.492937,27.594162,26.909134,27.078625,4550882,21.894653
"2011-07-28",27.172787,27.843691,27.172787,27.556498,3756931,22.281044
"2011-07-29",27.379944,27.763653,27.109228,27.495293,4752662,22.23156
"2011-08-01",27.768362,27.777779,27.043316,27.455273,3900089,22.199202
"2011-08-02",27.189266,27.51177,26.513653,26.530132,3488882,21.451168
"2011-08-03",26.551317,27.012712,25.986347,26.975046,4262443,21.810905
"2011-08-04",26.596045,26.72081,25.66855,25.687382,5895799,20.769756
"2011-08-05",26.054613,26.374765,25.218927,26.217043,5747119,21.198017
"2011-08-08",25.484934,25.986347,24.180792,24.453861,5708462,19.772381
"2011-08-09",24.809322,25.746235,23.950094,25.694445,7232645,20.775465
"2011-08-10",25.301317,25.65678,24.475046,24.52919,6348211,19.833288
"2011-08-11",24.828154,26.071093,24.423258,25.715631,6717362,20.792595
"2011-08-12",25.798023,26.372412,25.626177,26.165255,3226356,21.156141
"2011-08-15",26.294727,26.701977,25.995764,26.683146,3644784,21.574886
"2011-08-16",26.57486,26.58663,26.184088,26.410074,3168158,21.354092
"2011-08-17",26.388889,26.741997,25.743879,26.061676,3872477,21.07239
"2011-08-18",25.343691,25.343691,24.555084,24.959982,5332939,20.181606
"2011-08-19",24.486816,25.543785,24.486816,24.531544,6072516,19.83519
"2011-08-22",24.941149,25.169493,24.566854,24.81403,4765831,20.063604
"2011-08-23",25.072975,26.268831,24.811676,26.268831,4465498,21.239889
"2011-08-24",26.153484,26.725517,26.016949,26.70904,4407725,21.595823
"2011-08-25",26.76083,26.876177,25.91337,26.038136,3088296,21.053354
"2011-08-26",25.922787,26.869116,25.501411,26.852636,3492281,21.711935
"2011-08-29",26.857346,27.542374,26.591337,27.507063,4699562,22.241074
"2011-08-30",27.532957,27.747175,27.269302,27.570621,4447231,22.292465
"2011-08-31",27.777779,28.203861,27.351694,27.556498,4298551,22.281044
"2011-09-01",27.648306,27.956684,27.132769,27.208097,4349102,21.999344
"2011-09-02",26.701977,26.824389,26.355932,26.494822,3308767,21.422619
"2011-09-06",25.967514,26.473635,25.322506,26.433617,3816828,21.373129
"2011-09-07",26.786722,27.382298,26.483051,27.370527,3681742,22.255541
"2011-09-08",27.269302,28.234463,27.128059,27.448212,8476884,22.318703
"2011-09-09",26.986816,27.483522,26.398306,26.694916,4516898,21.706186
"2011-09-12",26.202919,27.161016,26.158192,27.125706,3187699,22.056469
"2011-09-13",27.290489,28.145008,27.097458,28.046139,4212742,22.804892
"2011-09-14",28.147364,29.154896,27.864878,28.801788,5213146,23.419329
"2011-09-15",28.987759,29.484463,28.688795,29.23258,5803193,23.769615
"2011-09-16",29.291431,29.571564,29.020716,29.350283,5476097,23.865328
"2011-09-19",28.907721,29.955273,28.728813,29.830507,4005864,24.255806
"2011-09-20",29.882298,30.534369,29.484463,29.809322,4903042,24.238575
"2011-09-21",29.658663,29.908192,28.45339,28.479284,3726346,23.157091
"2011-09-22",27.695387,28.385122,27.516478,27.95904,4155394,22.73407
"2011-09-23",27.97081,29.766949,27.926083,29.446798,7261531,23.943802
"2011-09-26",29.595104,30.01177,28.957155,29.974106,4657082,24.372562
"2011-09-27",30.390772,31.266478,30.221281,30.663841,7445045,24.933397
"2011-09-28",30.623823,31.040489,29.731638,29.738701,4102294,24.18115
"2011-09-29",30.437853,30.586159,28.396893,29.55744,5202950,24.033764
"2011-09-30",29.124294,29.70339,28.606403,28.606403,4940849,23.260454
"2011-10-03",28.333332,29.246704,27.688324,27.829567,5044075,22.62879
"2011-10-04",27.603579,29.112524,27.285782,29.103107,6410657,23.664341
"2011-10-05",29.23258,29.823446,28.528719,29.70339,4824878,24.152443
"2011-10-06",29.748117,30.367231,29.404427,30.298964,3474014,24.636711
"2011-10-07",30.411959,31.134651,30.228342,30.480227,4934902,24.784101
"2011-10-10",30.915726,31.464218,30.750942,31.313559,4979506,25.4617
"2011-10-11",31.169962,31.454802,30.66855,30.922787,3118032,25.143961
"2011-10-12",31.10405,31.687853,30.63324,30.781544,4587840,25.029106
"2011-10-13",30.475517,31.026365,30.447269,30.991055,4055990,25.199465
"2011-10-14",31.224106,31.544256,31.078154,31.532486,2452795,25.639713
"2011-10-17",31.4242,31.494822,30.713278,30.781544,2240395,25.029106
"2011-10-18",30.826271,31.497175,29.908192,31.040489,3599330,25.239664
"2011-10-19",30.885122,31.146421,30.233051,30.338984,4342306,24.669247
"2011-10-20",30.503765,31.080507,30.016478,31.002825,4636267,25.209034
"2011-10-21",31.202919,31.544256,30.682674,31.235876,5511780,25.398533
"2011-10-24",32.485874,32.871941,31.224106,32.248116,7534253,26.221607
"2011-10-25",32.25518,32.349342,31.188795,31.285311,5864789,25.43873
"2011-10-26",32.059792,32.450565,31.233522,31.530132,5069988,25.6378
"2011-10-27",32.471752,32.911961,32.118645,32.716572,5309575,26.60252
"2011-10-28",32.615349,33.095573,32.208099,32.996704,6350760,26.830301
"2011-10-31",32.794254,33.545197,32.537666,32.537666,5052571,26.457047
"2011-11-01",31.807911,32.396423,31.572506,31.897364,4577645,25.936401
"2011-11-02",32.375237,32.775425,31.998589,32.735405,4998622,26.617834
"2011-11-03",32.951977,33.272129,31.86676,33.201508,6118819,26.996836
"2011-11-04",32.806026,33.154427,32.033897,32.241055,4375440,26.215864
"2011-11-07",32.015064,32.438793,31.483051,31.869116,3923028,25.913435
"2011-11-08",32.092751,32.193974,31.346516,32.00565,3338503,26.024456
"2011-11-09",31.365349,31.433617,30.765066,30.849812,3642235,25.08462
"2011-11-10",31.132298,31.38418,30.753296,31.285311,3604428,25.43873
"2011-11-11",31.661959,32.361111,31.391243,32.050377,3169433,26.06082
"2011-11-14",31.944445,32.184559,31.782015,31.953861,2469787,25.982349
"2011-11-15",31.791431,32.302261,31.673729,32.059792,2351693,26.068478
"2011-11-16",31.697269,32.130413,31.478342,31.614878,3465518,25.706709
"2011-11-17",31.556026,31.772598,30.805084,31.306498,3005885,25.455963
"2011-11-18",31.294727,31.440678,30.649717,31.014595,3267986,25.218607
"2011-11-21",30.722692,30.821564,30.136536,30.251883,4371192,24.598427
"2011-11-22",30.223635,30.484934,29.948212,30.223635,3718699,24.57546
"2011-11-23",30.108286,30.404896,29.981169,30.148306,3140122,24.51421
"2011-11-25",30.040018,30.153013,29.705744,29.717514,1100657,24.163923
"2011-11-28",30.520245,31.659605,30.517891,31.647835,4291330,25.733507
"2011-11-29",31.577213,31.753765,31.177025,31.598398,3620570,25.693306
"2011-11-30",32.547081,32.813087,32.217514,32.648304,5085281,26.547014
"2011-12-01",32.47646,32.850754,32.266949,32.497646,4174085,26.424505
"2011-12-02",32.876648,33.274483,32.587101,32.620056,4571698,26.52404
"2011-12-05",33.088512,33.427494,32.862522,33.015537,7255584,26.84561
"2011-12-06",32.834274,32.956684,32.462334,32.770718,5707188,26.646551
"2011-12-07",32.596516,32.681263,32.019775,32.450565,9608976,26.523405
"2011-12-08",32.33757,32.853107,31.711393,31.800846,5459954,25.992355
"2011-12-09",31.98917,32.222221,31.43597,32.168079,3050064,26.292513
"2011-12-12",31.777308,31.946798,31.353579,31.88324,3557700,26.059704
"2011-12-13",32.365818,32.469398,30.748589,30.976931,4968461,25.318933
"2011-12-14",30.76742,31.033426,30.63324,30.696798,4835498,25.08997
"2011-12-15",30.915726,30.955744,30.419022,30.65678,4537714,25.057257
"2011-12-16",30.819208,31.000471,30.030603,30.244822,18363254,24.720537
"2011-12-19",30.484934,30.932203,30.402542,30.48258,5163444,24.914875
"2011-12-20",30.873352,31.021658,30.089455,30.407249,5816786,24.853302
"2011-12-21",30.355461,30.456684,29.764595,30.218927,5232262,24.699385
"2011-12-22",30.193031,30.313089,29.555084,29.811676,5416200,24.36652
"2011-12-23",29.894068,30.395479,29.84934,30.369587,2293920,24.822525
"2011-12-27",30.374294,30.805084,30.233051,30.734463,1920096,25.120749
"2011-12-28",30.720339,30.880413,30.315443,30.371941,2044138,24.824442
"2011-12-29",30.233051,30.447269,29.896421,30.289549,3034771,24.757111
"2011-12-30",30.155367,30.29661,29.882298,29.894068,2708525,24.433851
"2012-01-03",30.845104,31.301788,30.411959,30.524954,4391158,24.949512
"2012-01-04",30.539078,31.913841,30.513184,31.869116,6355858,26.048157
"2012-01-05",31.779661,31.878531,31.129944,31.829096,4298551,26.01545
"2012-01-06",31.854992,31.862053,31.426554,31.466574,2195791,25.719137
"2012-01-09",31.541903,31.791431,31.348869,31.746704,2754403,25.948103
"2012-01-10",31.737288,31.895008,31.275894,31.541903,3408595,25.780712
"2012-01-11",31.480698,31.53484,30.838041,31.007532,5672779,25.343948
"2012-01-12",30.972221,31.358286,30.845104,31.306498,3986323,25.588306
"2012-01-13",31.06403,31.325331,30.991055,31.059322,3065782,25.386278
"2012-01-17",31.306498,31.334745,31.031073,31.231169,3662626,25.52673
"2012-01-18",31.141714,31.478342,30.687382,31.372412,2619317,25.642174
"2012-01-19",31.38418,31.664312,30.908663,31.330038,3445553,25.60754
"2012-01-20",31.322975,31.621941,31.134651,31.433617,2738686,25.692204
"2012-01-23",31.452448,31.916197,30.991055,31.151131,2475734,25.461313
"2012-01-24",31.040489,31.478342,30.66855,31.205273,4015634,25.505568
"2012-01-25",31.214689,31.631355,30.981638,31.596045,2694506,25.824963
"2012-01-26",31.643126,31.643126,30.722692,30.96516,4521146,25.309309
"2012-01-27",30.856874,31.026365,30.626177,30.793316,2234448,25.168859
