"dates","LEN.Open","LEN.High","LEN.Low","LEN.Close","LEN.Volume","LEN.Adjusted"
"2011-06-22",17.482794,18.151426,17.364798,17.797443,7131611,16.966696
"2011-06-23",18.062929,18.544739,17.777779,18.20059,7749947,17.35103
"2011-06-24",18.220257,18.230087,17.571287,17.738445,3714389,16.910454
"2011-06-27",17.699116,18.190758,17.522123,18.13176,3102765,17.285404
"2011-06-28",18.259586,18.259586,18.013765,18.180923,2647454,17.332283
"2011-06-29",18.20059,18.289085,17.817108,18.082596,4675454,17.238537
"2011-06-30",18.161259,18.328417,17.797443,17.846607,6469646,17.013567
"2011-07-01",17.876106,18.525074,17.876106,18.446411,3298233,17.585375
"2011-07-05",18.387415,18.446411,18.0236,18.269421,2390357,17.453859
"2011-07-06",18.112095,18.171091,17.92527,17.994101,2282657,17.190823
"2011-07-07",18.210423,18.780727,18.141594,18.58407,3426680,17.754463
"2011-07-08",18.318584,18.544739,18.013765,18.534906,3186770,17.707495
"2011-07-11",18.259586,18.289085,17.876106,17.895773,2737866,17.096889
"2011-07-12",17.777779,18.082596,17.640118,17.728615,3147513,16.937199
"2011-07-13",17.856441,18.092428,17.689281,17.738445,2525109,16.946585
"2011-07-14",17.74828,17.856441,17.522123,17.54179,3479666,16.758707
"2011-07-15",17.640118,17.640118,17.374632,17.44346,3150259,16.66477
"2011-07-18",17.404131,17.44346,16.853491,17.079645,4230008,16.317198
"2011-07-19",17.325466,18.279253,17.325466,18.210423,7344062,17.397497
"2011-07-20",18.239922,18.239922,18.043264,18.082596,3234162,17.275373
"2011-07-21",18.269421,18.436579,18.082596,18.318584,3388339,17.500824
"2011-07-22",18.348083,18.348083,18.013765,18.289085,2246350,17.472643
"2011-07-25",18.112095,18.220257,17.944937,17.994101,2164074,17.190823
"2011-07-26",17.964602,17.964602,17.620453,17.738445,3099714,16.946585
"2011-07-27",17.669617,17.699116,17.040316,17.168142,4648809,16.401741
"2011-07-28",17.148476,18.180923,17.148476,17.345133,4663759,16.570829
"2011-07-29",17.128811,17.689281,17.030481,17.394297,3471631,16.617798
"2011-08-01",17.610619,17.699116,17.089479,17.276302,2960487,16.505075
"2011-08-02",17.050146,17.227139,16.656834,16.6765,4455070,15.932049
"2011-08-03",16.715832,17.010817,16.076696,16.774828,5002013,16.025986
"2011-08-04",16.529007,16.578171,15.388397,15.408063,7299924,14.720231
"2011-08-05",15.506391,15.732547,14.857424,15.172075,8494493,14.494779
"2011-08-08",14.709931,14.955752,13.618486,13.903638,9072454,13.282966
"2011-08-09",14.149459,14.483776,13.421829,14.434612,7687300,13.790238
"2011-08-10",14.080629,14.178958,12.989184,13.097345,10154440,12.512668
"2011-08-11",13.176008,14.011799,12.881023,13.795477,6635417,13.179631
"2011-08-12",13.923304,14.198623,13.638151,13.854474,4050203,13.235999
"2011-08-15",13.933137,14.719764,13.883972,14.6706,4890753,14.015691
"2011-08-16",14.493609,14.778761,14.316618,14.46411,3911585,13.81842
"2011-08-17",14.493609,14.680433,14.001967,14.159292,3690693,13.527209
"2011-08-18",13.795477,13.795477,12.94002,13.077679,5789679,12.493877
"2011-08-19",12.949853,13.244838,12.468043,12.507375,4641588,11.949037
"2011-08-22",12.851524,12.920354,12.428712,12.497542,5387252,11.939642
"2011-08-23",12.59587,12.753196,12.182891,12.497542,6609483,11.939642
"2011-08-24",12.192724,12.949853,12.192724,12.920354,5200735,12.343575
"2011-08-25",13.028515,13.441495,12.900688,13.176008,6858851,12.587817
"2011-08-26",13.018682,13.66765,12.723697,13.352999,6758982,12.756905
"2011-08-29",13.59882,14.119961,13.59882,14.100295,5817037,13.470845
"2011-08-30",14.041298,14.729597,13.883972,14.414946,6230345,13.77145
"2011-08-31",14.837758,15.034415,14.39528,14.454277,6224447,13.809026
"2011-09-01",14.542773,14.729597,14.119961,14.139626,3693439,13.508423
"2011-09-02",13.726647,13.962635,13.520157,13.647984,3177515,13.038724
"2011-09-06",13.126844,13.716814,13.028515,13.569322,3811919,12.963573
"2011-09-07",13.834808,14.159292,13.59882,14.080629,4501954,13.452058
"2011-09-08",14.001967,14.365782,13.588987,13.716814,4771459,13.104483
"2011-09-09",13.431662,13.52999,12.930187,13.254671,6860072,12.66297
"2011-09-12",13.038348,13.343166,12.900688,13.284169,4313300,12.691151
"2011-09-13",13.294002,13.480826,13.038348,13.107178,3628249,12.522062
"2011-09-14",13.225172,13.716814,13.00885,13.490659,3690591,12.888425
"2011-09-15",13.697148,13.716814,13.235005,13.618486,3190024,13.010545
"2011-09-16",13.657817,13.913471,13.451327,13.569322,5163512,12.963573
"2011-09-19",13.73648,14.414946,13.657817,14.228122,7911243,13.592966
"2011-09-20",14.346116,14.513274,13.815143,13.864307,5046863,13.245391
"2011-09-21",13.834808,14.25762,13.657817,13.66765,5939077,13.057512
"2011-09-22",13.480826,13.559489,12.694199,12.920354,7979484,12.343575
"2011-09-23",12.989184,13.431662,12.87119,13.176008,4174988,12.587817
"2011-09-26",13.284169,13.726647,12.900688,13.677483,4586060,13.066905
"2011-09-27",13.992134,14.159292,13.333333,13.480826,5250161,12.87903
"2011-09-28",13.480826,13.59882,13.028515,13.097345,4204278,12.512668
"2011-09-29",13.431662,14.001967,13.274336,14.001967,6852139,13.376904
"2011-09-30",13.824975,13.824975,13.294002,13.313668,5409525,12.719337
"2011-10-03",13.185841,13.470993,12.517207,12.52704,4359574,11.96782
"2011-10-04",12.281219,12.979351,11.93707,12.969518,7424100,12.390543
"2011-10-05",13.058014,13.716814,12.763029,13.588987,5229007,12.982362
"2011-10-06",13.59882,14.110128,13.421829,14.070796,3745306,13.442662
"2011-10-07",14.218289,14.336283,13.628319,13.883972,4874583,13.26418
"2011-10-10",14.228122,14.73943,14.159292,14.73943,4028134,14.081449
"2011-10-11",14.582104,15.004916,14.503441,14.73943,3206906,14.081449
"2011-10-12",14.945919,15.39823,14.709931,15.034415,5814392,14.363267
"2011-10-13",14.936087,15.368732,14.591937,14.916421,6629315,14.250538
"2011-10-14",15.142576,15.309735,14.719764,15.054081,4409204,14.382053
"2011-10-17",14.936087,15.024582,14.287119,14.32645,3807851,13.722759
"2011-10-18",14.296952,15.978368,14.119961,15.653884,10494321,14.994252
"2011-10-19",16.027533,16.086529,15.211406,15.299902,9289583,14.655189
"2011-10-20",15.250737,15.948869,14.621436,15.821042,9263039,15.154368
"2011-10-21",15.988201,16.823992,15.978368,16.450344,9753132,15.757151
"2011-10-24",16.529007,16.961653,16.391348,16.735497,5485495,16.030293
"2011-10-25",16.391348,16.568338,15.683382,15.722714,7950194,15.060184
"2011-10-26",16.047197,16.312683,15.663717,16.204523,5119985,15.52169
"2011-10-27",16.745329,17.118977,16.214355,16.902655,6028369,16.190409
"2011-10-28",16.735497,16.902655,16.381514,16.764996,5501868,16.05855
"2011-10-31",16.489676,16.686333,16.253687,16.263519,3727508,15.578201
"2011-11-01",15.762045,16.076696,15.349066,15.526057,6137493,14.871815
"2011-11-02",15.830875,16.391348,15.67355,16.234022,4645554,15.54995
"2011-11-03",16.420847,16.873156,15.919371,16.78466,6567786,16.077385
"2011-11-04",16.588003,17.000982,16.519175,16.88299,4578737,16.171564
"2011-11-07",16.951818,17.354965,16.735497,17.197639,6147358,16.47296
"2011-11-08",17.3353,17.856441,17.26647,17.728615,7334197,16.981558
"2011-11-09",17.197639,17.374632,16.519175,16.656834,6878683,15.954945
"2011-11-10",16.873156,17.492624,16.833824,17.394297,7165579,16.661333
"2011-11-11",17.512291,17.885939,17.315634,17.807276,5524039,17.056904
"2011-11-14",17.689281,17.817108,17.423796,17.620453,3351320,16.877956
"2011-11-15",17.453295,17.895773,17.295969,17.738445,4063118,16.990978
"2011-11-16",17.502459,18.505407,17.404131,18.062929,7705809,17.301788
"2011-11-17",18.092428,18.30875,17.531958,17.817108,6000707,17.066324
"2011-11-18",17.718781,17.846607,17.217306,17.374632,6972552,16.642494
"2011-11-21",17.069813,17.217306,16.823992,17.030481,5389185,16.312849
"2011-11-22",16.420847,17.05998,16.312683,16.804325,15513521,16.096222
"2011-11-23",16.578171,16.617502,16.145527,16.165192,10460964,15.484019
"2011-11-25",16.047197,16.538839,16.037365,16.165192,2401849,15.484019
"2011-11-28",16.637169,16.902655,16.371681,16.50934,8584700,15.813664
"2011-11-29",16.647001,17.000982,16.40118,16.735497,6193022,16.030293
"2011-11-30",17.600786,18.161259,17.207474,18.102262,8534867,17.339466
"2011-12-01",18.013765,18.377581,17.817108,18.141594,5579465,17.377138
"2011-12-02",18.348083,18.593904,18.053097,18.102262,5469833,17.339466
"2011-12-05",18.47591,19.036383,18.367748,18.95772,9273515,18.158869
"2011-12-06",18.938053,19.272369,18.770895,18.947886,7834561,18.149454
"2011-12-07",18.849558,19.459194,18.849558,19.272369,9182188,18.460266
"2011-12-08",19.115044,19.174042,18.58407,18.702065,5941009,17.913992
"2011-12-09",18.820059,19.360865,18.731564,19.311701,5169411,18.497934
"2011-12-12",18.977385,19.272369,18.711899,19.203541,5784798,18.394337
"2011-12-13",19.321533,19.449362,18.318584,18.40708,6350657,17.631439
"2011-12-14",18.269421,18.367748,17.905605,17.92527,4914958,17.169931
"2011-12-15",18.180923,18.456244,18.053097,18.092428,5498004,17.330042
"2011-12-16",18.230087,18.633236,18.20059,18.456244,6061930,17.678526
"2011-12-19",18.623402,18.829891,18.141594,18.20059,6394286,17.433647
"2011-12-20",18.613569,19.410028,18.613569,19.351032,5946908,18.535614
"2011-12-21",19.449362,19.72468,19.075712,19.646017,7326875,18.818163
"2011-12-22",19.79351,19.852507,19.213373,19.252705,4165530,18.441427
"2011-12-23",19.449362,19.449362,18.751228,19.046213,4021523,18.243639
"2011-12-27",19.006884,19.154375,18.918386,18.977385,2531211,18.177711
"2011-12-28",18.977385,19.105211,18.515242,18.662733,2186855,17.876318
"2011-12-29",18.780727,19.547689,18.780727,19.528025,3671777,18.705147
"2011-12-30",19.498526,19.646017,19.321533,19.321533,1919384,18.507351
"2012-01-03",19.734512,20.255653,19.547689,19.557522,5370370,18.7334
"2012-01-04",19.528025,19.93117,19.233038,19.872173,3821276,19.03479
"2012-01-05",19.675516,20.471975,19.301868,20.422812,6371912,19.562229
"2012-01-06",20.363815,20.580137,20.049164,20.058996,4943027,19.213739
"2012-01-09",20.235989,20.491642,20.167158,20.334316,4459342,19.477461
"2012-01-10",20.589972,21.130777,20.285152,20.412979,9201511,19.552814
"2012-01-11",20.6588,22.153393,20.619469,21.878073,15210557,20.956165
"2012-01-12",21.278269,22.07473,21.160275,21.809242,9616040,20.890236
"2012-01-13",21.494593,21.79941,21.170109,21.642084,5065982,20.730124
"2012-01-17",21.9764,22.045231,21.091446,21.661751,7451457,20.748964
"2012-01-18",21.602753,22.723698,21.474926,22.615536,9325178,21.662544
"2012-01-19",22.389381,22.615536,22.123894,22.271385,8332179,21.332905
"2012-01-20",22.241888,22.359882,21.533922,21.69125,6990756,20.777212
"2012-01-23",21.838741,22.07473,21.288101,21.386431,6863835,20.485241
"2012-01-24",21.189774,22.035398,21.052114,21.996067,7895276,21.069195
"2012-01-25",21.986235,22.704031,21.730579,22.418879,7795915,21.512651
"2012-01-26",22.586037,22.723698,21.701082,21.760078,6263805,20.880478
"2012-01-27",21.642084,22.143559,21.396263,21.907572,6585685,21.022013
"2012-01-30",21.612585,21.848574,21.425762,21.769913,3920027,20.889919
"2012-01-31",22.133726,22.369715,20.973452,21.130777,6454289,20.276609
"2012-02-01",21.376598,21.622419,21.130777,21.465094,5060897,20.597427
"2012-02-02",21.543756,21.69125,21.130777,21.376598,4063220,20.512503
"2012-02-03",21.907572,23.077679,21.86824,22.949854,8059623,22.02216
"2012-02-06",22.684366,22.900688,22.084562,22.310719,5350946,21.408859
"2012-02-07",22.202557,22.782694,22.123894,22.379547,5188429,21.474901
"2012-02-08",22.418879,23.018682,22.182892,22.979351,6279365,22.050463
"2012-02-09",23.136677,23.421829,22.6647,23.343166,6377912,22.399572
"2012-02-10",22.822025,23.235004,22.772861,22.959684,6423779,22.031591
"2012-02-13",23.185841,23.697147,23.058014,23.559488,6685656,22.607155
"2012-02-14",23.461161,23.677483,23.107178,23.402163,5781950,22.456186
"2012-02-15",23.539824,23.94297,23.087511,23.166176,7778321,22.229738
"2012-02-16",23.176008,23.500492,22.713863,23.018682,5980570,22.088209
"2012-02-17",22.969519,23.195675,22.753197,22.969519,4052135,22.041031
"2012-02-21",22.989183,23.195675,21.986235,22.153393,5825986,21.257895
"2012-02-22",22.192724,22.418879,21.642084,21.720747,6737218,20.842739
"2012-02-23",21.730579,22.45821,21.671583,22.281219,5287180,21.380554
"2012-02-24",22.428713,22.625368,21.819077,22.005899,4223194,21.116364
"2012-02-27",21.769913,22.772861,21.760078,22.55654,4995301,21.644741
"2012-02-28",22.517206,22.586037,21.937071,22.133726,4829631,21.239021
"2012-02-29",22.143559,23.352999,22.114061,22.989183,9228767,22.059906
"2012-03-01",23.126844,23.39233,22.772861,22.989183,5470341,22.059906
"2012-03-02",22.851524,23.067846,22.369715,22.566372,4187599,21.654182
"2012-03-05",22.45821,22.831858,22.271385,22.477877,3065238,21.56926
"2012-03-06",22.173058,22.261555,21.828909,21.986235,4223703,21.097498
"2012-03-07",22.025564,23.352999,22.025564,23.225172,8964753,22.286348
"2012-03-08",23.411997,24.670601,23.372665,24.277287,8993331,23.29594
"2012-03-09",24.680433,25.565388,24.621435,25.024582,9455964,24.013025
"2012-03-12",25.181908,25.496559,24.926254,25.113077,5118256,24.097946
"2012-03-13",25.211407,26.302853,25.211407,26.243855,6619653,25.183012
"2012-03-14",26.312683,26.548674,25.771877,25.929205,6950483,24.881081
"2012-03-15",25.929205,26.558504,25.693214,26.440512,8727589,25.371721
"2012-03-16",26.617502,26.617502,25.909538,26.12586,6678232,25.069792
"2012-03-19",26.214355,26.371681,25.604719,26.106195,7271042,25.050913
"2012-03-20",25.899706,26.106195,25.57522,25.988201,4288689,24.937695
"2012-03-21",26.145527,26.470011,25.811209,26.175026,4948925,25.116961
"2012-03-22",25.889872,25.998034,25.417896,25.683382,3742052,24.645199
"2012-03-23",25.063913,25.929205,24.591936,25.427729,11342093,24.39987
"2012-03-26",25.840708,25.958702,25.073746,25.958702,8340926,24.909384
"2012-03-27",26.666668,27.807276,26.568338,27.168142,17016647,26.069931
"2012-03-28",27.148476,27.551622,26.833824,27.207474,7889784,26.107681
"2012-03-29",27.000982,27.000982,26.33235,26.755161,7171274,25.673647
"2012-03-30",26.804325,26.981318,26.430677,26.725664,7060319,25.645342
"2012-04-02",26.50934,26.558504,26.116028,26.12586,6505241,25.069792
"2012-04-03",26.135693,26.342182,25.762045,26.322517,8908310,25.258493
"2012-04-04",25.919371,26.283186,25.57522,26.194691,7447389,25.135834
"2012-04-05",26.05703,26.352016,25.57522,25.811209,6492426,24.767855
"2012-04-09",25.388397,26.037365,25.231071,25.978369,6398252,24.928251
"2012-04-10",25.85054,26.194691,24.060965,24.090462,11077673,23.116667
"2012-04-11",24.483776,25.683382,24.483776,25.319567,7498544,24.296087
"2012-04-12",25.309734,26.066862,25.093412,26.05703,6088372,25.003738
"2012-04-13",26.293018,26.352016,25.319567,25.67355,5449391,24.635763
"2012-04-16",26.037365,26.460176,25.181908,25.358898,4932348,24.333828
"2012-04-17",25.57522,25.801376,25.378565,25.39823,3980640,24.371569
"2012-04-18",25.073746,25.39823,24.749264,25.122911,4564499,24.107384
"2012-04-19",25.152409,25.408064,23.992134,24.444445,7980602,23.456337
"2012-04-20",24.552607,25.663717,24.375614,25.339233,6523343,24.314959
"2012-04-23",24.788593,24.857424,23.893805,24.306786,7330028,23.360504
"2012-04-24",24.405113,25.162243,24.237955,24.847591,4766882,23.880259
"2012-04-25",25.103245,25.585054,24.877089,25.46706,3490954,24.475601
"2012-04-26",25.860374,26.971485,25.67355,26.922321,8530291,25.874214
"2012-04-27",27.168142,28.239922,26.99115,27.935102,8074777,26.847567
"2012-04-30",27.728615,27.856441,27.089479,27.276302,3819242,26.214413
"2012-05-01",27.286137,28.269421,26.88299,27.787611,4827394,26.705818
"2012-05-02",27.571287,29.577188,27.571287,28.534906,12853253,27.424015
"2012-05-03",28.593904,28.85939,27.92527,27.974436,4854243,26.885365
"2012-05-04",27.807276,28.348083,27.374632,27.649952,5998266,26.573511
"2012-05-07",27.571287,28.092428,27.482794,27.895773,5249652,26.809771
"2012-05-08",27.581121,27.738445,26.381514,27.44346,7765202,26.375057
"2012-05-09",27.040316,28.692232,26.725664,28.456244,10012060,27.348417
"2012-05-10",28.711899,28.908554,27.54179,27.630285,6754711,26.554613
"2012-05-11",27.26647,28.416912,26.951818,27.974436,4532261,26.885365
"2012-05-14",27.787611,28.672565,27.787611,27.895773,5358675,26.809771
"2012-05-15",27.935102,29.439528,27.433628,28.672565,10856068,27.556318
"2012-05-16",29.06588,29.61652,28.6824,28.780727,8992924,27.660273
"2012-05-17",28.810226,29.046213,26.361849,26.440512,11726315,25.411161
"2012-05-18",26.568338,26.597837,24.975418,25.74238,11124455,24.740208
"2012-05-21",25.781712,26.696165,25.201572,26.558504,6200242,25.524553
"2012-05-22",26.597837,27.640118,26.558504,27.148476,6735083,26.091566
"2012-05-23",26.951818,28.003933,26.60767,27.935102,8324857,26.847567
"2012-05-24",28.013765,28.515242,27.197639,27.787611,8566700,26.705818
"2012-05-25",27.885939,28.0236,27.482794,27.728615,4471139,26.649117
"2012-05-29",28.0236,28.348083,27.551622,28.269421,5056016,27.168869
"2012-05-30",27.92527,27.92527,26.293018,26.371681,9073166,25.345011
"2012-05-31",26.312683,27.227139,25.516224,26.833824,8409675,25.789162
"2012-06-01",25.791544,25.939035,24.159292,24.60177,16069007,23.644007
"2012-06-04",24.690266,24.778761,23.087511,23.284168,14540354,22.377697
"2012-06-05",23.244839,25.093412,23.21534,24.847591,12081045,23.880259
"2012-06-06",25.211407,26.40118,25.152409,25.85054,9617464,24.844156
"2012-06-07",26.381514,26.794495,25.516224,25.604719,8596701,24.607906
"2012-06-08",24.778761,26.155359,24.759094,26.106195,5783882,25.089859
"2012-06-11",26.361849,26.489676,24.877089,24.916422,4333132,23.946407
"2012-06-12",25.01475,25.368732,24.70993,25.152409,5498817,24.173201
"2012-06-13",25.201572,25.201572,23.972467,24.247787,9126660,23.303804
"2012-06-14",24.346115,25.309734,24.296951,25.122911,7749845,24.144861
"2012-06-15",25.319567,25.594887,24.877089,25.46706,4658369,24.475601
"2012-06-18",25.319567,26.666668,25.280235,26.519175,8489713,25.486763
"2012-06-19",26.686333,27.010817,26.352016,26.578171,6590262,25.543465
"2012-06-20",26.637169,27.040316,26.175026,26.460176,6024708,25.430063
"2012-06-21",26.578171,26.696165,25.624386,25.653885,7348334,24.655161
"2012-06-22",25.968534,26.214355,25.339233,25.929205,4250755,24.919762
"2012-06-25",25.762045,26.440512,25.358898,26.135693,7330231,25.118202
"2012-06-26",26.361849,27.620453,26.352016,26.932154,10943835,25.883661
"2012-06-27",28.033432,28.947886,27.571287,28.220257,18135754,27.121624
"2012-06-28",28.043264,28.908554,27.866274,28.869223,6883056,27.745321
"2012-06-29",29.478859,30.412979,29.124878,30.393314,8231293,29.210073
"2012-07-02",30.619469,30.678467,29.754179,30.580137,6409134,29.389626
"2012-07-03",30.668633,30.727631,30.304817,30.530973,2725865,29.342373
"2012-07-05",30.422812,31.052114,30.176991,30.973452,4958078,29.767626
"2012-07-06",30.560472,31.366764,30.285152,31.278269,5665910,30.060581
"2012-07-09",31.071779,31.268436,30.580137,30.943953,7871478,29.776726
"2012-07-10",31.219273,31.347099,29.685349,30,7887852,28.868382
"2012-07-11",30.353983,30.353983,29.301868,29.478859,6890480,28.36689
"2012-07-12",29.360865,30.845625,29.154375,30.540806,6772101,29.388784
"2012-07-13",30.884956,31.288101,30.403147,30.501474,6006402,29.350937
"2012-07-16",30.560472,31.091446,30.009832,30.86529,3520040,29.701031
"2012-07-17",31.052114,31.052114,30,30.629301,6026844,29.473944
"2012-07-18",30.550638,31.219273,29.587021,29.872173,6852749,28.745375
"2012-07-19",29.842674,30.078663,29.016716,29.813175,8321704,28.688599
"2012-07-20",29.596853,30.825958,29.596853,30.324484,5503597,29.180618
"2012-07-23",29.754179,30.668633,29.655851,30.324484,4747153,29.180618
"2012-07-24",30.27532,30.717796,29.400196,29.754179,4785188,28.631824
"2012-07-25",29.980333,30.157326,28.466078,28.554571,6321469,27.47747
"2012-07-26",29.13471,29.852507,28.967552,29.685349,5739745,28.565596
"2012-07-27",29.852507,30.27532,28.85939,29.832842,4849971,28.707521
"2012-07-30",29.773846,30.127827,28.800392,29.06588,4147733,27.969494
"2012-07-31",29.085546,29.419863,28.574238,28.721731,4781832,27.63833
"2012-08-01",28.908554,29.282204,28.367748,28.485743,4521480,27.411236
"2012-08-02",28.289085,29.233038,28.033432,29.095379,5488952,27.997871
"2012-08-03",29.498526,29.872173,28.928221,29.587021,6456119,28.470974
"2012-08-06",29.695183,29.990168,29.006884,29.203541,3338404,28.101961
"2012-08-07",29.410028,29.990168,28.770895,29.862341,4147631,28.73591
"2012-08-08",29.665684,30.245821,29.272369,30.196657,3852498,29.057617
"2012-08-09",30.127827,31.297935,30.127827,30.963617,5437899,29.795643
"2012-08-10",30.963617,31.012783,30.245821,30.678467,3202635,29.521252
"2012-08-13",30.707966,30.993116,30.137659,30.707966,4422119,29.549637
"2012-08-14",30.924288,31.327435,30.609636,30.75713,3520040,29.596943
"2012-08-15",30.747295,31.071779,30.38348,30.806293,3024965,29.64426
"2012-08-16",30.776794,31.996067,30.521141,31.86824,5704150,30.66614
"2012-08-17",32.173058,32.261555,31.484758,32.192722,3669234,30.97839
"2012-08-20",32.173058,32.202557,30.924288,31.347099,4298961,30.164661
"2012-08-21",31.435595,31.819077,30.550638,30.6588,6096813,29.502323
"2012-08-22",31.081614,32.182892,31.032448,31.809242,7425931,30.609375
"2012-08-23",31.612585,32.163223,31.435595,31.494593,4243636,30.306589
"2012-08-24",31.465094,32.300884,31.337267,32.08456,4029456,30.874304
"2012-08-27",32.202557,32.25172,31.406096,31.474926,3507633,30.28767
"2012-08-28",31.474926,32.035397,31.425762,31.730579,3934366,30.533676
"2012-08-29",31.671583,31.956736,31.533922,31.681416,2784444,30.486366
"2012-08-30",31.583088,31.760078,30.924288,31.563421,2597418,30.372824
"2012-08-31",31.897738,32.25172,31.366764,31.887905,2708373,30.68507
"2012-09-04",31.858406,32.586037,31.632252,32.310719,3176396,31.09193
"2012-09-05",32.241886,32.497543,31.986235,32.330383,3053237,31.110859
"2012-09-06",32.556538,33.628319,32.44838,33.510323,5691742,32.246292
"2012-09-07",33.569321,33.647984,32.949852,33.362831,3427595,32.104351
"2012-09-10",33.3825,33.431664,32.576206,32.635201,4907534,31.404177
"2012-09-11",32.586037,32.979351,32.340218,32.527039,4925738,31.300091
"2012-09-12",32.743362,33.94297,32.743362,33.94297,6172376,32.662609
"2012-09-13",33.893806,34.847591,33.244839,34.53294,4968452,33.230324
"2012-09-14",35.073746,36.135693,34.975418,35.860374,6580193,34.50769
"2012-09-17",35.899704,35.998032,34.975418,35.339233,4020811,34.00621
"2012-09-18",35.29007,35.880039,34.739429,34.995083,3796868,33.675049
"2012-09-19",34.955753,36.066864,34.87709,35.653885,5067406,34.30899
"2012-09-20",35.398232,36.066864,35.162243,35.988201,4996318,34.630695
"2012-09-21",36.273354,37.246803,36.125858,36.882988,8735827,35.491734
"2012-09-24",37.630283,37.630283,35.437561,36.342182,14165488,34.971333
"2012-09-25",36.214355,36.882988,35.565388,35.653885,8882173,34.30899
"2012-09-26",35.457226,36.175026,33.697147,34.060963,10066063,32.776146
"2012-09-27",33.913471,35.08358,33.677483,34.670601,5800561,33.362801
"2012-09-28",34.424778,34.591938,34.100296,34.188789,3694354,32.899155
"2012-10-01",34.680431,34.749264,33.94297,34.070797,3248807,32.785614
"2012-10-02",34.523106,34.552605,33.824974,34.405113,5400168,33.10733
"2012-10-03",34.444443,36.882988,34.444443,36.78466,8970449,35.397114
"2012-10-04",36.804325,36.932152,36.106194,36.882988,7253651,35.491734
"2012-10-05",37.246803,37.58112,37.010815,37.286137,5970705,35.879673
"2012-10-08",37.138641,37.423794,36.764996,36.981319,5878260,35.586369
"2012-10-09",36.863323,36.922321,36.047199,36.22419,5516411,34.85778
"2012-10-10",36.155357,36.882988,36.047199,36.165192,4106036,34.80101
"2012-10-11",36.371681,36.381516,34.778763,35.12291,5501563,33.834846
"2012-10-12",35.29007,35.398232,34.660767,35.162243,6651383,33.872723
"2012-10-15",35.260571,36.529007,35.191738,36.430679,4148038,35.09465
"2012-10-16",36.666668,36.735497,35.811211,36.696163,3849243,35.350403
"2012-10-17",37.3353,38.289085,37.16814,37.492626,7203920,36.117649
"2012-10-18",37.443462,38.072762,37.423794,38.033432,4604569,36.638615
"2012-10-19",37.994099,38.593903,37.669617,38.082596,8538122,36.685978
"2012-10-22",37.876106,38.338249,37.16814,37.54179,3745611,36.165012
"2012-10-23",37.000984,37.413963,36.627335,37.118977,3988369,35.757702
"2012-10-24",37.236973,37.905605,37.089478,37.561455,3713372,36.18396
"2012-10-25",38.003933,38.161259,36.23402,36.882988,4941705,35.530376
"2012-10-26",36.764996,37.020649,35.791546,36.40118,3746120,35.066235
"2012-10-31",36.804325,37.325466,36.05703,36.843658,3411527,35.492493
"2012-11-01",37.000984,37.935104,36.873158,37.649952,3949723,36.269203
"2012-11-02",37.856441,38.328419,36.637169,36.686333,4178751,35.340923
"2012-11-05",36.676498,38.043266,36.470009,37.974434,3539363,36.581787
"2012-11-06",37.994099,38.348083,37.571289,38.239922,5311384,36.837547
"2012-11-07",37.679447,38.672565,37.561455,38.397247,6254957,36.989098
"2012-11-08",38.446411,38.446411,37.325466,37.767944,4379202,36.382874
"2012-11-09",37.561455,38.239922,36.076694,37.472961,7974704,36.098713
"2012-11-12",37.708946,38.062931,35.703049,35.771877,7180732,34.460007
"2012-11-13",35.46706,36.479843,35.181908,35.604721,6710675,34.298992
"2012-11-14",35.909538,35.939037,34.346115,34.424778,6892718,33.162304
"2012-11-15",34.346115,35.299904,33.353001,34.31662,9398707,33.058121
"2012-11-16",34.405113,35.85054,34.247787,35.526058,7013639,34.223206
"2012-11-19",36.165192,36.912487,35.67355,36.194691,5598382,34.867325
"2012-11-20",36.499508,37.856441,36.391346,37.463127,6977840,36.089241
"2012-11-21",37.492626,38.151424,37.227139,37.679447,4104714,36.29763
"2012-11-23",37.826942,38.200588,37.286137,38.033432,1253351,36.638615
"2012-11-26",37.689281,38.082596,37.3353,37.895771,6093152,36.506016
"2012-11-27",37.935104,38.643066,37.777779,38.072762,4892075,36.676521
"2012-11-28",37.807278,38.190758,36.823994,37.738445,5579974,36.354458
"2012-11-29",37.885941,38.328419,37.325466,37.590954,4381948,36.212376
"2012-11-30",37.610619,37.699116,36.932152,37.404129,10821999,36.032417
"2012-12-03",37.669617,37.758114,37.138641,37.177975,4631621,35.814548
"2012-12-04",37.640118,37.738445,36.902657,37.148476,5657063,35.786129
"2012-12-05",37.15831,37.236973,35.427731,35.811211,5948230,34.49791
"2012-12-06",35.526058,36.165192,34.91642,35.68338,5105035,34.37476
"2012-12-07",35.830875,36.420845,35.526058,36.076694,3155344,34.753666
"2012-12-10",36.086529,36.381516,35.565388,35.988201,2478429,34.668404
"2012-12-11",36.155357,36.519173,35.644051,35.801376,4821495,34.488419
"2012-12-12",36.106194,37.502457,36.037365,37.236973,5130358,35.871368
"2012-12-13",37.118977,37.423794,36.44051,36.578171,3306877,35.236729
"2012-12-14",36.489677,36.814159,36.145527,36.686333,2987946,35.340923
"2012-12-17",36.725662,38.151424,36.725662,38.151424,4122410,36.7523
"2012-12-18",38.289085,39.056046,38.082596,39.046215,5451120,37.614262
"2012-12-19",39.006882,39.213371,37.708946,38.613567,8068776,37.197495
